generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.780903,-24192.7,86.055,1
15000,0,-1.06725,-21968.5,2.4855,0.241784
30000,2,8.892,-21959.1,1.8197,0.281657
45000,1,5.73102,-21953.4,1.43501,0.297867
60000,2,10.7944,-21954.7,2.36871,0.279067
75000,1,4.69266,-21947.8,1.13938,0.235427
90000,5,21.2158,-21878.4,5.09691,0.294933
105000,3,8.0537,-21923,4.8893,0.214533
120000,7,32.2199,-21870.1,7.17304,0.331667
135000,9,33.3105,-21872.5,9.56605,0.323093
150000,7,23.4435,-21873.7,7.56408,0.312933
165000,9,32.6096,-21861.5,7.26424,0.322467
180000,5,16.0328,-21850.4,7.34046,0.246253
195000,5,11.332,-21843.8,8.64093,0.250733
210000,7,26.8506,-21814.9,3.07491,0.302
225000,7,21.3103,-21823.9,8.14195,0.329124
240000,13,51.9289,-21794.6,11.4798,0.289433
255000,15,64.0107,-21764.2,15.8831,0.3206
270000,17,71.1429,-21753.1,22.6905,0.326562
285000,15,55.0529,-21753,14.9519,0.338067
300000,18,74.412,-21739.1,13.0578,0.3743
315000,22,98.3698,-21691,25.9462,0.352133
330000,24,98.3764,-21699.5,22.9323,0.347933
345000,34,145.669,-21683.1,32.2823,0.3798
360000,28,119.747,-21674.2,32.304,0.367867
375000,35,154.783,-21687.8,32.236,0.379
390000,33,147.496,-21687.5,36.2939,0.34259
405000,42,186.113,-21660.7,41.4663,0.386867
420000,52,212.86,-21650.9,45.7921,0.3816
435000,38,174.77,-21646.9,52.0299,0.370311
450000,33,152.22,-21669.7,40.544,0.383067
465000,43,195.089,-21646,36.57,0.361267
480000,49,197.769,-21667.1,61.4117,0.403933
495000,57,259.701,-21626.8,60.6947,0.388933
510000,49,219.921,-21625.7,45.5644,0.394933
525000,49,227.088,-21639,41.4417,0.381
540000,57,245.176,-21615.1,56.2729,0.400267
555000,58,262.243,-21599.9,66.2439,0.404333
570000,49,222.755,-21636,50.1886,0.397222
585000,56,230.162,-21609,51.1029,0.400833
600000,58,251.392,-21637.4,56.2019,0.4063
615000,48,206.937,-21608.7,51.5727,0.390067
630000,51,215.585,-21611.7,41.8854,0.384333
645000,46,199.006,-21628,43.2515,0.389067
660000,67,288.215,-21622.9,64.8169,0.388067
675000,63,282.182,-21621.6,58.7273,0.407267
690000,62,279.868,-21605.1,59.0406,0.4184
705000,60,257.455,-21600.6,57.4107,0.407711
720000,58,254.069,-21620.8,58.9983,0.3892
735000,56,244.338,-21603.2,61.9096,0.393178
750000,65,298.249,-21606.9,50.3228,0.4016
765000,63,273.209,-21602.3,66.6816,0.402867
780000,64,282.518,-21582.8,70.4419,0.394467
795000,73,333.533,-21593.9,78.8317,0.396533
810000,68,311.684,-21594.4,60.7303,0.401467
825000,55,255.649,-21583.2,62.3356,0.3904
840000,46,198.46,-21635.1,49.1865,0.348576
855000,52,234.497,-21580.4,69.0616,0.373067
870000,50,204.797,-21624.6,55.9407,0.39222
885000,59,256.744,-21573.4,61.4238,0.387633
900000,44,201.361,-21605.6,49.4623,0.385233
915000,60,255.349,-21587.2,69.4119,0.386044
930000,67,281.578,-21611.9,69.9017,0.4098
945000,62,286.424,-21611.5,50.884,0.390467
960000,52,239.386,-21596.4,51.899,0.393333
975000,71,313.349,-21578.6,59.0445,0.394456
990000,74,324.91,-21600.3,86.888,0.420767
1005000,60,255.359,-21603.1,73.1616,0.389356
1020000,65,260.705,-21585,65.8929,0.405533
1035000,60,257.917,-21592.1,59.7567,0.4024
1050000,56,247.453,-21582.6,45.943,0.396693
1065000,59,252.906,-21602.1,71.8132,0.398133
1080000,61,269.039,-21597.4,79.4349,0.39364
1095000,53,233.098,-21587.8,66.4046,0.3954
1110000,47,216.184,-21608.9,45.9725,0.3788
1125000,47,209.734,-21587.1,53.0657,0.386033
1140000,62,270.453,-21583.4,66.326,0.387667
1155000,51,215.762,-21607.7,54.1578,0.397942
1170000,48,224.325,-21614.6,37.6398,0.384783
1185000,59,255.342,-21594.8,68.0427,0.395444
1200000,66,282.123,-21606.3,58.3101,0.3996
1215000,67,300.154,-21599.2,71.7758,0.411867
1230000,56,239.606,-21591.9,61.6797,0.396867
1245000,58,243.764,-21598,59.8309,0.38008
1260000,40,163.201,-21602.5,42.9412,0.385133
1275000,43,182.738,-21609.5,43.4695,0.387578
