generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.955649,-24226.6,68.5804,1
15000,0,1.08121,-22074.2,0.238139,0.155656
30000,1,4.54598,-22049.3,0.576976,0.220226
45000,1,6.1673,-22043,4.23421,0.149267
60000,1,5.67408,-22046.1,1.26935,0.209133
75000,3,16.1349,-22020.5,2.9797,0.2992
90000,4,15.087,-21995.1,7.75158,0.2641
105000,9,40.8183,-21982,7.10087,0.31444
120000,5,24.5214,-21968.1,3.5993,0.3388
135000,8,30.8973,-21940.1,10.9704,0.2918
150000,9,39.7802,-21935.7,7.14273,0.3204
165000,5,18.8739,-21973.1,5.30046,0.331533
180000,12,53.368,-21964.4,11.464,0.349333
195000,10,37.6809,-21886.6,19.0129,0.325578
210000,4,22.3107,-21985.9,4.6343,0.306252
225000,5,10.6515,-21949,8.0266,0.323689
240000,21,90.9749,-21851.3,13.0759,0.342867
255000,19,88.7014,-21834.2,20.9548,0.348133
270000,12,51.337,-21904.5,15.1806,0.345667
285000,21,91.9587,-21856.1,23.0322,0.365667
300000,21,95.1812,-21839.2,21.4746,0.362
315000,24,96.2158,-21838.3,29.5165,0.37
330000,34,140.561,-21824.3,25.4044,0.367733
345000,30,134.192,-21792.9,26.8411,0.371133
360000,23,91.0185,-21854.9,17.041,0.362511
375000,30,130.879,-21858.4,26.3465,0.387667
390000,30,127.345,-21777.6,26.1227,0.378289
405000,34,147.86,-21838.7,28.3134,0.4019
420000,37,157.139,-21760,31.7673,0.374433
435000,39,173.77,-21749.9,49.9165,0.3688
450000,54,238.679,-21743.4,61.7007,0.3854
465000,51,225.828,-21715.6,45.3449,0.3962
480000,34,150.455,-21785,24.6375,0.399893
495000,56,250.742,-21708.8,44.4421,0.386433
510000,59,236.424,-21756.9,58.1405,0.4057
525000,50,214.132,-21758.3,45.3924,0.4034
540000,59,255.518,-21715.3,76.8399,0.385822
555000,65,278.664,-21739.1,65.8363,0.406867
570000,56,245.097,-21695,55.6973,0.403667
585000,56,229.516,-21709.6,63.4431,0.393667
600000,54,248.392,-21710.4,58.9767,0.381667
615000,64,279.768,-21733.6,63.0091,0.409283
630000,64,290.629,-21744.2,69.5916,0.407133
645000,67,299.116,-21705.8,72.7003,0.400533
660000,77,345.923,-21679.9,71.9663,0.4028
675000,70,304.254,-21669.3,71.0161,0.420467
690000,63,268.371,-21677,66.5152,0.408133
705000,55,233.874,-21673.9,58.4536,0.4052
720000,70,330.158,-21692.6,63.2501,0.395067
735000,69,295.593,-21678.4,69.2354,0.401733
750000,70,306.617,-21673.2,62.8367,0.402333
765000,67,305.984,-21669.8,65.9307,0.404333
780000,63,291.908,-21703.8,61.893,0.3946
795000,48,218.311,-21740.5,49.0035,0.360022
810000,49,219.35,-21738.5,53.5285,0.404867
825000,71,299.602,-21657.1,67.1697,0.398467
840000,56,250.992,-21734.6,56.6452,0.3912
855000,70,322.977,-21657,63.3317,0.4013
870000,60,266.111,-21682.5,58.8437,0.400267
885000,38,169.858,-21728.5,40.875,0.378756
900000,64,279.115,-21671.8,62.6502,0.3987
915000,62,272.191,-21656.4,52.057,0.393267
930000,43,188.449,-21741.6,45.6736,0.371578
945000,76,353.566,-21665.8,73.8577,0.398067
960000,77,342.66,-21634.4,92.8025,0.4102
975000,73,309.947,-21646.3,65.1406,0.392403
990000,67,297.557,-21664,69.3065,0.3992
1005000,61,264.597,-21644.6,57.4974,0.391467
1020000,64,291.989,-21684.7,62.3965,0.392311
1035000,58,230.677,-21689.8,67.9595,0.382
1050000,59,273.377,-21673.8,66.4067,0.386133
1065000,59,243.99,-21678.7,49.6174,0.392
1080000,68,305.518,-21690.8,67.4942,0.3968
1095000,74,334.198,-21651.9,66.1644,0.387167
1110000,79,351.992,-21661.8,97.2773,0.3955
1125000,75,332.13,-21644.7,87.5502,0.400067
1140000,60,271.446,-21670.2,65.3696,0.383081
1155000,67,289.217,-21659.4,76.2221,0.3848
1170000,48,213.267,-21694.1,42.5767,0.3848
1185000,49,229.704,-21698.5,46.9694,0.3746
1200000,49,209.801,-21683.9,37.2034,0.3554
1215000,69,321.67,-21658.9,71.3019,0.3874
1230000,64,296.896,-21650.8,70.7502,0.392533
1245000,52,231.585,-21682.1,45.3618,0.374511
1260000,43,191.37,-21694.1,32.3786,0.383686
1275000,70,296.525,-21668.5,64.3706,0.390444
1290000,65,287.454,-21649.2,58.4011,0.402867
1305000,61,269.747,-21650.2,47.2001,0.3914
1320000,63,270.625,-21657.3,47.556,0.379667
1335000,57,239.761,-21682,54.7743,0.384544
1350000,64,289.624,-21676.8,77.9142,0.395333
1365000,54,244.035,-21716.9,48.0867,0.391143
1380000,59,251.956,-21686.2,57.4151,0.390883
1395000,54,212.154,-21719,55.3602,0.378467
1410000,72,304.033,-21681.8,89.0722,0.402967
1425000,59,265.519,-21688.6,47.2145,0.3956
1440000,41,173.017,-21708.7,40.0149,0.386922
1455000,64,277.059,-21670.7,57.7107,0.400978
1470000,66,292.556,-21704.8,45.6699,0.389333
1485000,80,338.676,-21659.1,88.9347,0.4121
1500000,69,300.559,-21624.9,66.2686,0.394467
1515000,90,405.079,-21633,91.9753,0.396667
1530000,88,387.318,-21640.4,76.0278,0.409133
1545000,60,266.236,-21689.1,50.1579,0.389253
1560000,86,378.846,-21641.5,74.7385,0.407633
1575000,85,389.674,-21642.1,85.4667,0.413933
1590000,81,358.086,-21645.6,75.2196,0.4188
1605000,56,239.011,-21675.7,53.4323,0.395182
1620000,94,439.665,-21635,84.0335,0.3954
1635000,67,299.686,-21626.9,85.1436,0.395933
1650000,68,303.102,-21637,69.6535,0.384533
1665000,60,276.243,-21687.9,48.8349,0.388625
1680000,82,383.807,-21643.8,71.778,0.396033
1695000,81,361.831,-21629.4,81.2209,0.399133
1710000,76,343.393,-21651.1,70.56,0.3902
1725000,79,356.118,-21655.9,87.2885,0.401067
1740000,70,288.583,-21653.9,64.3524,0.403333
1755000,66,284.406,-21645,77.9359,0.399333
1770000,72,305.15,-21647.6,74.076,0.384333
1785000,59,247.599,-21670.3,47.1372,0.375908
1800000,68,300.175,-21665.2,67.1566,0.385067
1815000,60,258.628,-21661.9,66.8393,0.3796
1830000,69,296.383,-21681.5,65.8162,0.40385
1845000,68,300.155,-21659.8,64.9943,0.385767
1860000,81,339.492,-21653.4,78.4421,0.418
1875000,78,359.967,-21680.7,91.4155,0.420933
1890000,80,343.393,-21635.7,71.7772,0.403733
1905000,79,334.161,-21650.4,60.2832,0.3958
1920000,87,365.211,-21647.3,74.593,0.417067
1935000,79,356.874,-21650.9,84.4023,0.417
1950000,63,283.513,-21683.9,62.9803,0.386797
1965000,70,304.044,-21663.2,59.1657,0.3918
1980000,64,266.069,-21663.1,58.2857,0.3856
1995000,59,262.969,-21662.3,66.7209,0.388867
2010000,70,326.352,-21652.9,76.5411,0.384
2025000,66,288.209,-21659.2,68.866,0.394
2040000,52,224.468,-21694.9,56.1676,0.396206
2055000,52,229.314,-21656.6,58.4432,0.377343
2070000,56,231.323,-21700.2,50.2508,0.380267
2085000,51,233.833,-21681.8,54.3901,0.389567
2100000,54,242.652,-21667.1,57.4764,0.385813
2115000,52,207.269,-21640,54.8722,0.366
2130000,60,247.815,-21663,62.5012,0.3818
2145000,68,303.407,-21673.4,77.0476,0.392067
2160000,84,378.895,-21644,85.0355,0.4046
2175000,71,313.688,-21663.5,79.7919,0.38821
2190000,71,314.989,-21657.7,84.8571,0.398767
2205000,61,264.573,-21661,63.9679,0.3982
2220000,69,300.744,-21671.4,63.0439,0.3808
2235000,77,338.493,-21656.1,75.9098,0.411333
2250000,71,313.346,-21642,80.3152,0.4058
2265000,58,240.634,-21683.3,58.8681,0.385297
2280000,64,260.374,-21637.6,67.4999,0.397162
2295000,63,279.177,-21661.4,67.9134,0.3834
2310000,79,359.649,-21643,73.4382,0.383367
2325000,76,339.25,-21641.9,83.4704,0.3952
2340000,55,244.553,-21669.9,62.9223,0.3921
