generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24235.1,100,0
15000,0,-0.558144,-22079.9,0.0547388,0.155856
30000,0,0.799968,-22079.2,0.136771,0.151467
45000,2,9.66764,-22015.8,3.85859,0.281
60000,1,5.53979,-22057.3,1.04062,0.261822
75000,2,8.89575,-22057.9,1.67941,0.210317
90000,2,1.86671,-22036.3,1.89462,0.2828
105000,8,28.9144,-21946.6,10.1872,0.327867
120000,5,15.2818,-21993.4,4.60665,0.2502
135000,15,45.935,-21862,13.561,0.339367
150000,22,90.4799,-21834,24.1398,0.338267
165000,22,78.0618,-21824.7,23.4358,0.3616
180000,23,91.2602,-21802.4,27.0859,0.368267
195000,25,93.6697,-21787.8,29.3007,0.359533
210000,11,43.4642,-21843.2,12.1183,0.309044
225000,42,166.042,-21774.2,36.0231,0.374667
240000,39,158.887,-21766.3,33.8914,0.395667
255000,36,159.22,-21764.1,39.2118,0.381067
270000,13,50.4335,-21835.4,15.4884,0.340717
285000,41,170.885,-21748.3,39.166,0.3859
300000,42,185.463,-21749.8,50.0219,0.3956
315000,47,209.109,-21707.2,44.3764,0.396733
330000,54,243.766,-21702,51.6386,0.413467
345000,30,123.198,-21819.2,34.6209,0.322071
360000,66,285.973,-21693.7,67.0258,0.399367
375000,62,272.464,-21713.2,57.2691,0.421467
390000,44,175.322,-21787.5,37.5589,0.391044
405000,63,281.62,-21738.7,67.4897,0.404733
420000,70,323.867,-21715.8,62.6988,0.423133
435000,51,221.921,-21701.2,62.2124,0.4014
450000,41,177.755,-21735.4,41.6026,0.409333
465000,56,258.019,-21684.4,55.8875,0.388267
480000,58,241.635,-21700.6,60.0685,0.3916
495000,54,230.951,-21740.8,60.7792,0.391911
510000,53,227.493,-21703.1,65.9631,0.409867
525000,58,262.684,-21700.9,65.9748,0.392933
540000,52,236.164,-21677.3,59.5034,0.390711
555000,53,228.583,-21686.6,56.8384,0.388467
570000,44,187.493,-21685,43.3163,0.391711
585000,59,273.409,-21660.7,60.2008,0.392
600000,45,183.449,-21670.5,52.4547,0.377818
615000,52,221.035,-21666,57.6171,0.387833
630000,71,315.148,-21659.7,65.6852,0.391867
645000,56,242.764,-21702,58.9853,0.383756
660000,50,216.075,-21643,47.5969,0.3873
675000,52,218.273,-21646.5,45.9722,0.372533
690000,47,214.391,-21642.6,50.6437,0.369333
705000,57,247.342,-21663.3,68.8106,0.369
720000,64,282.043,-21646.1,60.3168,0.3882
735000,71,319.862,-21639,76.9236,0.402133
750000,51,216.673,-21697.5,53.2129,0.379114
765000,51,227.616,-21671.1,40.5276,0.384308
780000,63,276.332,-21625.3,74.9808,0.386222
795000,65,289.739,-21643.5,61.7999,0.3936
810000,63,290.593,-21669,63.0752,0.391467
825000,60,271.733,-21650.1,62.599,0.386667
840000,57,247.178,-21641.9,47.2623,0.3986
855000,55,242.089,-21697.5,65.8823,0.392095
870000,63,277.344,-21641.1,55.9279,0.387567
885000,47,201.173,-21689.5,49.9157,0.391533
900000,49,199.344,-21661.4,53.5301,0.3777
915000,45,198.752,-21687.8,50.6954,0.370333
930000,39,165.935,-21669.5,39.8854,0.351667
945000,52,218.613,-21674.5,36.7461,0.392078
960000,42,179.536,-21674.3,42.634,0.3562
975000,50,215.191,-21669.2,54.2296,0.387667
990000,60,260.014,-21684.8,74.046,0.397333
1005000,64,278.922,-21687.3,68.6608,0.402733
1020000,59,247.391,-21676.9,51.3447,0.408933
1035000,67,280.118,-21674.9,59.2285,0.383933
1050000,61,273.355,-21652.5,72.6405,0.38972
1065000,68,283.113,-21634.4,70.2444,0.397
1080000,82,338.528,-21670.3,76.7794,0.419178
1095000,66,297.187,-21665.4,68.3833,0.417867
1110000,59,264.666,-21671.9,63.0471,0.392933
1125000,55,248.329,-21678,54.3907,0.380312
1140000,83,338.94,-21665.9,83.9513,0.393773
1155000,81,337.615,-21652.4,84.245,0.4194
1170000,69,308.604,-21648.7,75.1891,0.414133
1185000,70,311.324,-21662.7,73.8048,0.407333
1200000,50,218.786,-21677.4,48.5689,0.38516
1215000,56,241.305,-21663.3,51.7464,0.3842
1230000,53,223.006,-21673.3,51.9747,0.395467
1245000,75,317.334,-21679.2,63.6347,0.388007
1260000,63,249.886,-21674,64.5839,0.405967
1275000,58,248.378,-21663.4,65.6492,0.390933
1290000,51,218.366,-21659.9,42.9178,0.393867
1305000,55,237.521,-21652.8,53.9493,0.3794
1320000,55,230.791,-21666.6,59.9494,0.375733
1335000,71,289.494,-21653.4,69.3162,0.399767
1350000,67,283.531,-21642.6,70.6434,0.3961
1365000,59,256.045,-21670.5,60.5848,0.396933
1380000,55,240.975,-21649.2,53.7742,0.389
1395000,58,246.772,-21643.4,73.627,0.3968
1410000,72,333.152,-21647,69.6225,0.391044
1425000,74,328.537,-21651.2,71.3137,0.413333
1440000,58,240.179,-21650.3,64.0279,0.3956
1455000,44,185.687,-21697.3,42.7027,0.383337
1470000,52,223.125,-21643.1,42.6218,0.3779
1485000,59,239.709,-21662.9,62.7947,0.391144
1500000,49,216.185,-21650.2,52.4505,0.3794
1515000,63,268.93,-21672.1,70.9827,0.407733
1530000,67,299.683,-21638.3,69.5088,0.3778
1545000,63,286.85,-21660,65.6772,0.3989
1560000,63,274.209,-21647.5,69.0403,0.398067
1575000,65,279.965,-21653.1,65.9479,0.402933
1590000,62,269.346,-21628.8,49.5705,0.3882
1605000,75,314.191,-21651.9,65.6391,0.3971
1620000,62,248.825,-21638.2,67.2162,0.391
1635000,61,261.371,-21629.9,62.8105,0.380267
1650000,67,295.261,-21662.6,70.6566,0.397067
1665000,76,339.945,-21658,68.7853,0.411533
1680000,67,288.412,-21646.7,69.3781,0.412533
1695000,65,286.224,-21657.3,78.4341,0.4114
1710000,60,274.492,-21664.5,51.4046,0.401667
1725000,52,215.255,-21699.8,42.4003,0.380533
1740000,64,267.141,-21623.1,62.6451,0.380314
1755000,63,268.436,-21628.9,75.3179,0.3756
1770000,56,250.115,-21610.5,52.0511,0.374467
1785000,66,293.24,-21615.1,65.7786,0.368133
1800000,46,195.514,-21626.1,39.1618,0.3726
1815000,49,208.962,-21625.8,51.5272,0.349067
1830000,57,243.514,-21690,53.1971,0.384905
1845000,66,296.279,-21662.8,66.4953,0.390452
1860000,56,243.733,-21665.5,67.5938,0.402133
1875000,57,251.278,-21662.6,42.7442,0.380667
1890000,62,285.651,-21658.9,44.0589,0.383933
1905000,53,223.195,-21689.5,44.6678,0.381053
1920000,60,279.438,-21650.1,53.1684,0.393733
1935000,66,268.286,-21637.9,55.2085,0.390067
1950000,64,277.901,-21635.9,65.5687,0.384933
1965000,61,263.724,-21674.4,51.0355,0.384767
1980000,51,208.719,-21641.4,46.5677,0.3622
1995000,53,235.49,-21649.9,69.5823,0.3558
2010000,57,242.765,-21653.8,46.6934,0.376933
2025000,62,274.141,-21655.9,83.6879,0.37632
2040000,68,303.032,-21666,67.1116,0.396567
2055000,42,187.957,-21706.9,41.1892,0.35445
2070000,57,250.169,-21654.9,60.2712,0.394622
2085000,44,197.852,-21679.5,39.656,0.370356
2100000,72,314.367,-21642.3,78.1948,0.3783
2115000,67,302.272,-21653.7,73.0543,0.394867
2130000,44,181.541,-21668,38.3405,0.370378
2145000,71,318.729,-21624.1,67.1116,0.395867
2160000,70,294.845,-21643,56.9012,0.394267
2175000,64,258.781,-21628.8,68.8141,0.3916
2190000,79,336.573,-21627.5,65.3336,0.391467
2205000,63,272.906,-21685.6,54.9821,0.392547
2220000,84,387.901,-21637.4,89.5494,0.411133
2235000,81,357.582,-21635.9,86.2863,0.4182
2250000,50,214.106,-21697.4,41.4558,0.387778
2265000,73,324.958,-21642.1,70.8585,0.398467
2280000,63,264.031,-21647.8,44.7404,0.387467
2295000,63,271.149,-21650.2,60.1633,0.360125
2310000,61,261.004,-21685.1,82.968,0.3978
2325000,76,324.371,-21629.9,78.5596,0.387333
2340000,77,341.416,-21674.4,70.4173,0.387578
2355000,64,292.043,-21618,60.8237,0.392033
2370000,64,286.85,-21654.6,63.8193,0.3898
2385000,64,279.096,-21638.5,64.0389,0.3774
2400000,63,286.734,-21637.5,63.8216,0.385933
2415000,53,225.356,-21691.1,42.9632,0.390453
2430000,73,311.086,-21629,81.1006,0.369433
2445000,71,317.912,-21625.4,67.7063,0.3836
2460000,48,197.15,-21664.7,48.3939,0.374087
2475000,76,348.343,-21636.9,81.0264,0.388833
2490000,71,307.597,-21649.1,78.1061,0.399267
2505000,66,283.047,-21644.1,70.873,0.410133
2520000,46,213.75,-21648.1,46.8566,0.364383
2535000,64,267.791,-21650.4,55.7898,0.387833
2550000,52,241.629,-21664.6,59.4631,0.3868
2565000,60,268.34,-21665.2,54.1908,0.3966
2580000,70,308.405,-21659.2,67.295,0.397
2595000,71,322.703,-21642.3,57.4949,0.4
2610000,71,318.417,-21629.5,60.7143,0.413467
2625000,55,246.025,-21643.1,51.776,0.3908
2640000,43,178.308,-21694.6,40.5076,0.37944
2655000,54,241.038,-21641.5,56.401,0.382833
2670000,59,255.706,-21649.6,52.6996,0.380067
2685000,70,301.284,-21651.9,71.6644,0.390933
2700000,72,311.149,-21617.8,64.9197,0.394667
2715000,79,346.528,-21640.5,90.0366,0.400333
2730000,72,311.223,-21634.7,62.4732,0.398333
2745000,64,279.035,-21624.1,59.2281,0.393333
2760000,55,250.493,-21695.3,69.7763,0.371246
2775000,58,243.413,-21638.6,49.4092,0.385067
2790000,54,220.923,-21662.4,48.6064,0.389427
2805000,66,276.837,-21661.1,73.3633,0.366067
2820000,53,218.057,-21654.3,51.4963,0.371733
2835000,59,254.636,-21687.7,59.3008,0.384111
2850000,46,184.248,-21715.6,52.8246,0.396267
2865000,62,267.284,-21667.4,74.0841,0.3866
2880000,71,302.217,-21665.3,59.8328,0.392667
2895000,55,250.086,-21679.2,48.171,0.359281
2910000,53,234.427,-21690.6,58.3038,0.396733
2925000,57,244.657,-21685.4,59.1332,0.3976
2940000,67,280.909,-21666.3,59.6226,0.401317
2955000,58,250.208,-21648.8,53.2901,0.392
2970000,49,214.811,-21677.7,52.7332,0.3822
2985000,52,231.392,-21679.2,45.6894,0.3778
3000000,56,266.031,-21699.2,48.7544,0.383113
3015000,37,150.784,-21680.5,35.598,0.3738
3030000,53,221.87,-21666.2,53.3289,0.383267
3045000,51,219.836,-21672.1,58.1107,0.392
3060000,54,221.496,-21657.2,66.1355,0.381933
3075000,63,253.438,-21639.3,62.2449,0.375867
3090000,60,250.631,-21636.3,60.0257,0.3804
3105000,67,287.357,-21630.3,67.3858,0.3804
3120000,82,375.529,-21626.3,80.5203,0.4002
3135000,50,217.411,-21645.6,48.8036,0.377541
3150000,78,320.33,-21639.7,102.777,0.3996
3165000,55,236.88,-21664.5,44.8111,0.3875
3180000,48,215.388,-21688.2,36.8503,0.393267
3195000,48,197.429,-21695.3,41.7379,0.357478
3210000,74,330.042,-21639.3,82.7713,0.393467
3225000,64,280.616,-21645.8,62.4282,0.3876
3240000,62,261,-21664.3,65.1339,0.3922
3255000,73,313.728,-21651.8,88.9484,0.386333
3270000,69,291.731,-21630.2,91.0478,0.409
3285000,78,325.399,-21659.6,70.3943,0.4068
3300000,68,285.052,-21639.5,76.0814,0.403067
3315000,39,163.986,-21663,42.6105,0.373117
3330000,74,315.146,-21624.7,69.2577,0.392567
3345000,56,236.236,-21671.8,63.8306,0.371339
3360000,54,238.625,-21669.9,58.5588,0.376867
3375000,46,197.989,-21667.6,43.5039,0.3734
3390000,70,292.834,-21611,68.184,0.389467
3405000,45,198.327,-21678.5,58.8347,0.357944
3420000,54,223.888,-21626.5,53.5692,0.388467
3435000,55,239.944,-21643.7,47.0658,0.372067
3450000,52,219.795,-21639.2,66.14,0.386467
3465000,48,205.713,-21642.5,50.3177,0.3684
3480000,60,278.336,-21627.3,62.0635,0.366733
3495000,71,309.224,-21618.7,70.0317,0.392867
3510000,58,251.518,-21652,63.0781,0.375133
3525000,62,277.011,-21650.9,75.9993,0.3838
3540000,56,251.228,-21653.1,42.3961,0.391733
3555000,49,221.713,-21642.9,43.3991,0.370533
3570000,63,285.39,-21640.5,55.3497,0.374
3585000,42,185.807,-21706.5,34.8478,0.361528
3600000,68,296.333,-21641.8,77.3471,0.378967
3615000,51,206.394,-21651.2,50.5513,0.378287
3630000,68,289.607,-21616.5,64.243,0.397733
3645000,78,358.306,-21626.8,69.7108,0.402
3660000,60,260.458,-21657.1,65.6857,0.3832
3675000,58,235.641,-21636.4,56.8394,0.3874
3690000,46,196.002,-21675.7,42.9104,0.3702
3705000,48,214.248,-21642.2,39.0705,0.359333
3720000,48,204.29,-21643.8,56.7841,0.374956
3735000,50,227.523,-21653.7,50.7424,0.3808
3750000,50,222.749,-21662.5,40.0392,0.360044
3765000,53,216.343,-21664.8,56.8059,0.377413
3780000,59,264.276,-21664.9,67.8647,0.3848
3795000,75,336.434,-21647.3,82.8214,0.39565
3810000,51,205.459,-21680.6,50.1894,0.3818
3825000,55,230.11,-21648.4,52.8135,0.377533
3840000,69,313.031,-21631.2,64.5162,0.398889
3855000,83,375.001,-21662.1,71.6806,0.403067
3870000,79,374.697,-21635.9,86.1675,0.4154
3885000,85,381.677,-21628.8,69.8326,0.406
3900000,93,409.907,-21620.1,102.556,0.415667
3915000,83,356.872,-21638.7,70.6771,0.432467
3930000,54,242.625,-21650,66.1643,0.376419
3945000,52,221.123,-21658.2,61.2715,0.3954
3960000,47,201.87,-21650.2,37.1718,0.371
3975000,53,238.528,-21665.7,57.8304,0.383333
3990000,56,256.223,-21658.1,56.1521,0.377267
4005000,55,245.458,-21655.9,51.6414,0.373467
4020000,56,236.074,-21663.1,57.5878,0.383
4035000,59,264.945,-21643.7,71.5882,0.402133
4050000,55,248.195,-21690.1,61.982,0.384592
4065000,57,256.743,-21641.4,59.9873,0.369637
4080000,50,210.256,-21643.6,61.494,0.386933
4095000,79,355.342,-21647.5,74.8283,0.400467
4110000,50,207.281,-21648.7,54.0008,0.376633
4125000,66,289.269,-21637.4,55.3421,0.401733
4140000,61,262.01,-21633.5,68.9451,0.381533
4155000,80,333.575,-21625.5,66.8036,0.394467
4170000,71,303.023,-21651.7,78.1893,0.406733
4185000,47,206.381,-21668.9,35.8282,0.383215
4200000,71,316.594,-21627.7,59.2866,0.3952
4215000,70,306.591,-21630.5,64.8004,0.394933
4230000,48,207.078,-21657.8,48.8465,0.362917
4245000,44,183.378,-21655.9,46.3743,0.364467
4260000,48,190.053,-21671.6,54.3301,0.369267
4275000,40,169.963,-21690.5,41.4871,0.343867
4290000,38,155.062,-21676,51.781,0.354844
4305000,60,277.701,-21671.1,71.4581,0.394089
4320000,60,270.329,-21655.3,62.2944,0.381733
4335000,67,298.351,-21683.9,64.3204,0.393533
4350000,56,253.913,-21670.8,66.6504,0.380067
4365000,60,257.435,-21681.5,67.8482,0.4078
4380000,57,254.28,-21649,50.2791,0.377733
4395000,56,245.754,-21659,58.4096,0.390133
4410000,58,256.143,-21685,52.7223,0.3864
4425000,44,186.391,-21696.2,38.9154,0.354822
4440000,43,180.3,-21688.9,39.7268,0.383947
4455000,43,167.646,-21666.4,39.4123,0.375933
4470000,46,198.153,-21669.5,43.014,0.346667
4485000,54,244.609,-21663.6,48.0468,0.382293
4500000,52,232.673,-21661.8,54.8369,0.38065
4515000,58,251.839,-21667.7,56.257,0.381867
4530000,55,234.031,-21667.6,50.2536,0.3794
4545000,56,251.313,-21684.7,58.5555,0.383933
4560000,51,216.754,-21688.8,40.746,0.3756
4575000,48,213.39,-21655.1,47.1732,0.363133
4590000,50,224.425,-21682.8,47.3037,0.3739
4605000,47,196.638,-21695.1,51.3225,0.388467
4620000,49,214.448,-21667.8,42.4065,0.375389
4635000,38,161.339,-21713.9,33.6602,0.378667
4650000,47,217.756,-21642.2,49.5375,0.385667
4665000,50,222.599,-21662,55.9383,0.362967
4680000,55,236.437,-21658.1,54.9321,0.365933
4695000,46,203.484,-21704.1,45.223,0.377633
4710000,47,206.527,-21713.6,47.0047,0.365667
4725000,57,244.615,-21672,51.3557,0.374044
4740000,47,197.356,-21660.9,42.2936,0.362133
4755000,46,197.546,-21671.1,57.0077,0.354
4770000,52,233.79,-21682,44.0153,0.375733
4785000,44,175.336,-21689.9,46.5676,0.373227
4800000,50,211.171,-21648.5,59.6551,0.373233
4815000,59,252.06,-21692.1,63.5979,0.370433
4830000,50,226.133,-21655.6,52.7411,0.3786
4845000,65,254.556,-21669.6,60.0063,0.400067
4860000,42,176.991,-21675.8,42.4024,0.358648
4875000,42,181.289,-21679.6,39.7839,0.337067
4890000,44,199.557,-21689.7,42.8876,0.374044
4905000,43,189.339,-21700.8,37.4229,0.372533
4920000,52,228.15,-21668.8,53.4672,0.366556
4935000,51,238.195,-21678,52.4387,0.3827
4950000,50,212.827,-21646.2,48.5431,0.367833
4965000,59,243.137,-21661.7,63.9351,0.366133
4980000,63,291.548,-21635.8,60.1581,0.377467
4995000,56,242.001,-21658.9,46.7999,0.3942
5010000,45,197.295,-21679.6,56.5212,0.349437
5025000,48,203.821,-21649.8,58.1941,0.375767
5040000,55,242.808,-21628.3,65.9387,0.363867
5055000,56,239.644,-21634.6,57.199,0.3778
5070000,41,184.451,-21681,29.6816,0.355667
5085000,52,222.592,-21656.7,44.9996,0.358427
5100000,57,247.971,-21659.7,48.7798,0.368967
5115000,64,292.04,-21689.5,66.1144,0.383183
5130000,43,185.261,-21668.8,50.8077,0.3855
5145000,63,272.24,-21695.9,74.4018,0.3946
5160000,59,241.925,-21682.9,77.0958,0.396933
5175000,50,216.257,-21662.3,53.2861,0.359822
5190000,54,237.363,-21657,47.7822,0.382867
5205000,36,154.988,-21680.9,43.1002,0.365708
5220000,58,242.963,-21647.2,51.7552,0.380667
5235000,61,260.848,-21675.4,55.0129,0.384133
5250000,44,202.035,-21696.3,44.02,0.365422
5265000,39,172.563,-21654.4,38.2835,0.366533
5280000,44,188.776,-21707.5,36.0076,0.389083
5295000,43,153.948,-21700.5,40.7785,0.382867
5310000,52,238.38,-21654,63.4313,0.366533
5325000,41,167.75,-21702.8,37.646,0.382233
5340000,38,172.939,-21691,44.4913,0.364011
5355000,44,188.026,-21708.4,48.7866,0.366167
5370000,47,208.598,-21687.6,47.4004,0.365667
5385000,40,165.812,-21676.8,35.6247,0.368467
5400000,53,248.768,-21656.1,49.8074,0.373133
5415000,52,228.744,-21659.8,51.2491,0.356286
5430000,41,177.528,-21674,50.8446,0.358622
5445000,44,180.749,-21656.9,38.571,0.371667
5460000,56,233.023,-21626.1,59.4968,0.375533
5475000,60,247.879,-21625.2,69.0107,0.365067
5490000,62,287.207,-21616.7,70.4191,0.3712
5505000,53,232.3,-21631.3,51.4167,0.358067
5520000,54,250.148,-21621.9,58.3591,0.359133
5535000,54,232.002,-21643.6,59.4572,0.3662
5550000,60,279.241,-21635.8,58.0843,0.359933
5565000,59,262.218,-21691.4,50.1508,0.39183
5580000,67,284.621,-21704.1,74.163,0.421267
5595000,57,251.919,-21668.9,43.0785,0.384367
5610000,52,228.562,-21654.4,44.9117,0.3597
5625000,55,251.52,-21649,56.3119,0.384567
5640000,61,274.15,-21644.7,66.1289,0.394233
5655000,45,200.759,-21646.9,44.2773,0.363733
5670000,65,278.964,-21628.4,61.3263,0.3952
5685000,71,313.17,-21635.5,76.8596,0.389733
5700000,53,218.737,-21660.1,48.751,0.369453
5715000,54,239.436,-21650.8,50.6131,0.391733
5730000,61,260.83,-21663,51.2385,0.391533
5745000,83,361.652,-21662.8,87.2392,0.391267
5760000,56,260.102,-21673.7,53.637,0.393333
5775000,40,165.127,-21675.5,51.5459,0.36225
5790000,53,236.956,-21663.2,47.8231,0.3871
5805000,59,252.827,-21685.3,73.1659,0.387267
5820000,48,210.205,-21667.3,35.9894,0.384733
5835000,48,208.505,-21691.4,61.2113,0.3634
5850000,46,193.967,-21673.1,41.9349,0.369533
5865000,42,180.385,-21691.2,43.4079,0.358822
5880000,68,292.923,-21660.8,71.4743,0.393222
5895000,58,256.899,-21653.3,55.4872,0.383778
5910000,55,244.081,-21646.7,71.1141,0.3798
5925000,49,214.073,-21667.9,54.4023,0.3717
5940000,46,196.768,-21660.8,57.571,0.3768
5955000,50,214.803,-21663.4,52.1314,0.387253
5970000,53,243.381,-21650.6,54.2501,0.366767
5985000,54,226.841,-21674.1,50.3092,0.394267
6000000,49,204.907,-21677.3,29.4699,0.379667
6015000,40,172.763,-21659.5,43.189,0.356889
6030000,42,190.289,-21651.6,38.4799,0.347467
6045000,56,250.598,-21686.7,58.1843,0.367756
6060000,59,242.752,-21683.1,55.7462,0.3812
