generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-81.6811,-22264.9,100,1
15000,1,5.09458,-21978,3.36317,0.257333
30000,1,5.5372,-21974.3,1.05943,0.231267
45000,2,10.2782,-21955.5,2.11617,0.2468
60000,2,8.50636,-21968,2.88091,0.221496
75000,2,9.49105,-21965.5,1.88061,0.291533
90000,2,10.097,-21972.8,1.8006,0.328
105000,1,5.3423,-21980.8,8.94549,0.289045
120000,3,14.7088,-21913,5.22065,0.26076
135000,3,11.4526,-21914.1,2.05928,0.269533
150000,6,24.29,-21897.2,9.61696,0.294267
165000,5,24.0612,-21936.1,6.25063,0.322893
180000,4,20.2224,-21928.8,2.69893,0.28552
195000,5,22.6991,-21892.9,7.62661,0.316867
210000,5,22.1711,-21900.1,6.16359,0.288867
225000,8,35.172,-21888,4.07222,0.31895
240000,8,30.0662,-21881.2,8.31458,0.331067
255000,11,55.0218,-21864.9,7.3529,0.305383
270000,12,53.9184,-21865.6,7.54179,0.345533
285000,7,29.5974,-21860.3,7.13599,0.325733
300000,7,30.3342,-21858.1,7.86165,0.304
315000,6,24.5551,-21878.5,5.73966,0.300773
330000,6,22.4346,-21870.1,9.83716,0.293333
345000,9,38.5169,-21856,5.37449,0.278267
360000,10,47.6159,-21839.1,11.486,0.325617
375000,14,54.0029,-21841.7,19.9682,0.318967
390000,19,73.6155,-21770.5,22.6699,0.302361
405000,10,43.5961,-21844.7,11.4142,0.316033
420000,12,59.0339,-21835.1,14.5548,0.338817
435000,27,110.904,-21734.3,27.938,0.348733
450000,34,136.851,-21725,24.2678,0.3646
465000,31,130.294,-21721.2,28.8399,0.383667
480000,42,189.302,-21728.6,61.715,0.403267
495000,33,154.638,-21729.7,33.1637,0.384133
510000,34,139.919,-21732.6,31.7649,0.3682
525000,33,144.254,-21702.5,26.7504,0.372467
540000,31,129.582,-21705.3,40.1695,0.359467
555000,43,170.558,-21673.3,40.2519,0.383467
570000,44,188.525,-21687.7,44.1517,0.384733
585000,43,183.274,-21742.4,49.0253,0.341709
600000,48,198.434,-21661.3,49.3952,0.3932
615000,44,196.644,-21716.6,37.382,0.33679
630000,43,182.211,-21649.5,58.0848,0.3934
645000,37,170.592,-21723.4,43.1607,0.383617
660000,52,228.031,-21639.9,55.7194,0.3764
675000,51,230.98,-21694.1,50.8161,0.36515
690000,50,219.121,-21698,48.1391,0.4038
705000,51,208.024,-21659.6,58.2825,0.386267
720000,58,253.078,-21631.6,57.0728,0.396733
735000,50,205.373,-21650.6,43.6381,0.394667
750000,57,260.735,-21629.4,55.695,0.386133
765000,28,119.002,-21683.6,33.748,0.372893
780000,41,193.653,-21694.3,57.3687,0.357267
795000,53,234.708,-21632.7,52.3848,0.391689
810000,47,195.373,-21656.2,38.2811,0.375533
825000,55,238.448,-21643.6,71.6456,0.3998
840000,46,194.864,-21650,50.7725,0.388667
855000,37,159.169,-21684.1,33.3487,0.378995
870000,40,173.139,-21667.6,38.588,0.395267
885000,42,186.596,-21653.8,49.5483,0.373133
900000,42,179.907,-21669.5,43.8488,0.3814
915000,47,197.316,-21666.5,46.193,0.372633
930000,56,244.746,-21640.5,60.9604,0.388789
945000,48,202.475,-21671.4,41.5236,0.390067
960000,71,329.549,-21617.7,57.0746,0.404767
975000,67,299.747,-21639.3,74.9204,0.398467
990000,61,253.321,-21633.5,66.7004,0.397533
1005000,51,217.238,-21683.9,58.5391,0.38665
1020000,58,262.014,-21620.1,54.3304,0.397467
1035000,70,314.351,-21601.8,73.4555,0.402
1050000,61,268.729,-21635.3,58.4923,0.388074
1065000,50,216.619,-21624.6,48.2492,0.393133
1080000,72,315.726,-21602.1,96.299,0.395578
1095000,74,334.65,-21626.5,80.969,0.396867
1110000,52,224.626,-21640.9,52.8404,0.382956
1125000,43,192.727,-21649.5,52.4199,0.3921
1140000,53,232.095,-21616.4,40.5463,0.399089
1155000,47,194.577,-21659.8,48.5848,0.3762
1170000,58,258.144,-21627.7,56.1457,0.386333
1185000,64,291.512,-21602.9,96.2082,0.3982
1200000,68,292.956,-21612.1,78.5065,0.405067
1215000,60,262.981,-21626.8,56.7829,0.398333
1230000,62,249.202,-21631.9,59.3477,0.3806
1245000,49,209.366,-21639,43.6117,0.3914
1260000,45,185.951,-21667.1,38.3337,0.374905
1275000,57,249.437,-21636.6,51.539,0.3906
1290000,66,305.823,-21653.6,65.956,0.394867
1305000,65,299.787,-21620.4,51.2594,0.4104
1320000,48,198.33,-21665.6,46.2841,0.390082
1335000,57,264.82,-21631.4,51.5911,0.383947
1350000,56,260.525,-21612.2,44.7764,0.380267
1365000,55,251.876,-21605.6,52.1763,0.389067
1380000,58,266.192,-21613.5,48.4297,0.384067
1395000,65,300.316,-21605.9,74.0338,0.3724
1410000,58,251.526,-21594.3,62.5271,0.3822
1425000,64,293.789,-21594.9,70.5011,0.376133
1440000,64,282.285,-21584.6,65.955,0.384533
1455000,69,308.445,-21590.5,70.1867,0.3768
1470000,73,310.441,-21593.7,61.3811,0.392
1485000,66,282.631,-21606.1,81.2837,0.3904
1500000,75,324.299,-21607.6,73.3496,0.4122
1515000,53,226.999,-21630,52.6007,0.400467
1530000,66,302.18,-21605.8,61.214,0.3942
1545000,55,217.268,-21620.9,38.7562,0.384133
1560000,60,249.448,-21643.5,48.7782,0.384467
1575000,62,268.255,-21651.8,61.9682,0.401067
1590000,56,224.968,-21660,70.3047,0.381575
1605000,53,231.488,-21625.8,52.5168,0.402367
1620000,55,242.246,-21613.9,50.6688,0.393267
1635000,56,243.777,-21636,53.3491,0.388933
1650000,52,221.615,-21620.2,53.5935,0.377333
1665000,57,238.448,-21622.9,56.6633,0.386067
1680000,46,216.546,-21664.4,44.8503,0.3788
1695000,64,275.123,-21598.6,66.0544,0.385633
1710000,46,207.688,-21661.2,46.1658,0.382105
1725000,73,310.081,-21605.3,81.6434,0.390733
1740000,56,242.835,-21628.4,66.3844,0.384917
1755000,71,296.265,-21574.7,53.2245,0.3963
1770000,74,319.71,-21563.7,68.4162,0.3954
1785000,74,324.296,-21608.8,82.6437,0.3988
1800000,71,325.674,-21610.7,56.9079,0.400733
1815000,55,244.481,-21635.7,57.5023,0.388867
1830000,49,202.731,-21655,48.5184,0.386925
1845000,50,208.765,-21660.6,44.1655,0.387667
1860000,49,206.117,-21657.2,52.7506,0.391333
1875000,47,201.196,-21659.9,51.0706,0.383
1890000,68,314.085,-21586.8,68.6095,0.374333
1905000,63,279.026,-21589,66.3531,0.3842
1920000,60,261.521,-21601.1,76.6785,0.381267
1935000,64,269.346,-21586.1,73.7344,0.384
1950000,62,272.702,-21593.1,68.7293,0.383333
1965000,56,252.403,-21629.1,60.7539,0.395
1980000,51,219.369,-21604.4,50.911,0.3694
1995000,44,192.24,-21683.9,45.7115,0.380322
2010000,76,314.013,-21612.9,70.7518,0.377633
2025000,40,179.107,-21711.1,40.1409,0.3801
2040000,39,158.247,-21702.5,40.466,0.392133
2055000,69,285.247,-21624.1,65.4953,0.399378
2070000,29,119.756,-21696.2,19.6463,0.378133
2085000,41,185.013,-21666.8,42.3406,0.380271
2100000,54,234.175,-21616.7,56.6353,0.385089
2115000,62,270.363,-21627,88.1018,0.376267
2130000,60,261.853,-21633.4,64.4235,0.382
2145000,55,245.62,-21620.3,58.9497,0.389667
2160000,56,254.943,-21617.9,69.8772,0.377733
2175000,63,280.576,-21616,66.8639,0.377
2190000,74,341.001,-21625.7,60.8547,0.399933
2205000,56,255.259,-21626.4,58.4029,0.404933
2220000,47,201.273,-21632.1,46.902,0.374837
2235000,61,265.719,-21609,69.1221,0.3852
2250000,60,237.985,-21608.6,50.6331,0.380467
2265000,57,269.57,-21617,62.5939,0.3888
2280000,64,283.612,-21595.9,57.8195,0.390733
2295000,67,295.241,-21600.4,62.7285,0.384133
