generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.652484,-24157.8,100,1
15000,0,0.244926,-22072,1.78444,0.169989
30000,0,0.995392,-22072.6,0.288472,0.157633
45000,0,1.10188,-22072.5,0.421963,0.151333
60000,0,0.87931,-22073.7,1.52853,0.1499
75000,1,6.64884,-22059.9,1.47546,0.351667
90000,2,11.5706,-22054.2,2.71072,0.222109
105000,1,4.99164,-22060.5,1.71579,0.303833
120000,1,6.50498,-22063.3,0.784421,0.340467
135000,3,9.63123,-22034.7,1.90803,0.333067
150000,3,13.8019,-22003.1,1.88159,0.308333
165000,3,15.1475,-22003.5,2.40309,0.269333
180000,4,16.5719,-22002.9,10.6347,0.335219
195000,5,22.5047,-21968.7,9.29313,0.285667
210000,3,15.3881,-21972.5,2.06695,0.280211
225000,5,23.5288,-21955.4,9.18232,0.254733
240000,6,23.2442,-21918.4,6.80534,0.2638
255000,8,38.4101,-21916.5,9.83315,0.3002
270000,10,40.9261,-21922.7,16.3034,0.2892
285000,6,30.1569,-21951.4,2.98923,0.307973
300000,9,40.3839,-21915.4,10.9861,0.289067
315000,8,33.3911,-21923.4,7.45436,0.3438
330000,11,52.2343,-21910.9,12.0447,0.344644
345000,12,52.7135,-21865.5,19.0319,0.328733
360000,22,105.989,-21852.8,23.6258,0.344156
375000,25,114.734,-21855.2,17.5494,0.3842
390000,20,83.4915,-21818.7,18.7765,0.295604
405000,25,116.558,-21829.4,23.967,0.368533
420000,34,149.714,-21762.6,37.705,0.372511
435000,36,157.85,-21741.3,30.5563,0.381267
450000,39,170.667,-21738.6,28.7037,0.375133
465000,45,194.547,-21726.4,42.9772,0.398933
480000,46,198.774,-21740.9,47.8429,0.368889
495000,44,196.871,-21781,50.4285,0.394133
510000,36,162.914,-21728.3,43.6904,0.391222
525000,44,202.416,-21724.2,36.8179,0.385667
540000,52,226.422,-21726.7,55.356,0.396533
555000,47,215.856,-21704.6,39.5362,0.373933
570000,54,239.046,-21706.9,68.1609,0.376333
585000,59,237.571,-21723.1,76.9645,0.387629
600000,52,216.053,-21700.1,47.2578,0.3931
615000,53,227.595,-21714.3,53.8935,0.390667
630000,56,227.092,-21725.4,59.2634,0.398156
645000,52,224.831,-21709.5,53.918,0.387133
660000,50,202.559,-21706.8,55.3283,0.3798
675000,42,171.265,-21697.9,38.2747,0.358067
690000,44,201.555,-21696.8,38.1366,0.378489
705000,53,246.674,-21709.7,53.6224,0.3868
720000,61,271.311,-21698.9,68.3397,0.383044
735000,40,187.465,-21719,46.0922,0.3904
750000,49,217.727,-21682.7,49.1603,0.386033
