generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24238.5,100,0
15000,3,9.78072,-22068.9,6.06447,0.313979
30000,2,1.92141,-22050,2.23938,0.280891
45000,5,18.9952,-22008.4,7.36902,0.310533
60000,9,31.3655,-21996.3,5.72716,0.321667
75000,4,13.964,-22037.2,3.19973,0.2322
90000,6,17.8962,-22001,7.02045,0.304
105000,9,37.8969,-21921.5,9.429,0.313533
120000,14,61.1311,-21917.5,14.5083,0.3286
135000,15,55.069,-21906,20.5641,0.330933
150000,13,49.3763,-21890.6,14.0703,0.335733
165000,22,87.5636,-21857.8,26.4933,0.322867
180000,36,154.692,-21816.3,38.9892,0.386
195000,43,182.562,-21797.9,35.2936,0.3924
210000,33,144.187,-21821.8,31.4092,0.390333
225000,27,112.459,-21804.7,26.7148,0.372133
240000,23,105.639,-21811.5,22.695,0.3864
255000,30,129.976,-21812.4,21.2345,0.400867
270000,38,166.958,-21798.7,44.8925,0.4012
285000,18,81.4339,-21876.2,29.3193,0.332626
300000,39,172.714,-21803.4,39.0612,0.401167
315000,40,181.599,-21795.6,29.2783,0.4038
330000,36,150.321,-21778.8,37.1377,0.383
345000,44,188.378,-21766.1,48.7011,0.390867
360000,37,159.098,-21844.4,29.4033,0.3764
375000,43,185.061,-21763.5,47.606,0.389533
390000,34,151.219,-21823.4,31.8323,0.303321
405000,36,159.574,-21744.6,30.5852,0.387267
420000,40,174.994,-21739.4,37.8704,0.382467
435000,44,190.852,-21778.6,52.7865,0.385044
450000,50,220.288,-21775,45.1172,0.3906
465000,38,166.225,-21760.9,44.3854,0.3766
480000,49,198.375,-21776.6,49.8933,0.3964
495000,43,181.597,-21765.3,54.4336,0.378333
510000,42,187.026,-21764.5,38.9992,0.3985
525000,38,156.411,-21759,44.1861,0.385533
540000,42,181.807,-21724.9,47.9867,0.384583
555000,48,215.575,-21765.8,43.3641,0.384156
570000,47,191.002,-21742.5,43.1219,0.397667
585000,37,163.359,-21765.3,31.1496,0.38315
600000,56,254.365,-21736.4,54.1111,0.395467
615000,42,182.599,-21760.9,51.1823,0.405156
630000,51,208.225,-21719.4,56.7392,0.403567
645000,46,194.998,-21739.6,55.7741,0.386467
660000,52,228.516,-21727.6,42.7177,0.3962
675000,48,201.614,-21713.8,50.707,0.379
690000,38,163.117,-21744.1,34.3674,0.384133
705000,51,227.082,-21731.1,41.1306,0.384817
720000,49,202.282,-21723.4,42.0821,0.369022
735000,56,228.942,-21719.9,50.0301,0.3915
