generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24211.6,100,0
15000,0,1.09223,-22027.8,0.188592,0.1666
30000,0,1.03663,-22027.9,3.63869,0.149828
45000,0,1.11609,-22027,0.872634,0.145567
60000,0,1.08124,-22025.6,2.19992,0.151531
75000,1,6.25162,-22032.6,0.85487,0.150667
90000,1,5.57215,-22015.3,0.683977,0.1782
105000,2,8.04997,-21998.9,1.45779,0.19296
120000,5,22.0698,-21927.9,5.81929,0.285622
135000,4,19.8142,-21929.3,2.40167,0.321933
150000,4,20.1674,-21956.7,7.5219,0.3019
165000,5,23.258,-21921.6,6.09445,0.3183
180000,6,31.8979,-21954.4,6.27356,0.3415
195000,8,39.9917,-21895.6,6.14981,0.349067
210000,5,22.4381,-21962.7,6.90989,0.363033
225000,7,25.2812,-21927.2,4.53328,0.247067
240000,8,25.2645,-21917,6.84597,0.304533
255000,11,45.8182,-21884.5,13.8235,0.346556
270000,11,45.1153,-21846.9,13.9467,0.335333
285000,12,49.517,-21905.3,15.9915,0.308689
300000,20,81.2219,-21821.1,34.9889,0.349422
315000,16,75.0155,-21830.5,12.1336,0.343867
330000,17,69.7459,-21847.9,25.3822,0.350289
345000,18,70.0715,-21827.3,15.4432,0.347911
360000,18,68.7803,-21840.4,17.8902,0.335933
375000,12,40.8853,-21839.5,13.4903,0.3434
390000,16,68.4773,-21811,15.5018,0.34704
405000,16,68.9048,-21794.6,15.6279,0.3362
420000,22,96.7304,-21795,17.6237,0.332667
435000,19,80.1801,-21809.4,23.5335,0.350922
450000,21,89.891,-21782.6,30.1448,0.364933
465000,24,97.1625,-21769.6,21.1272,0.3432
480000,19,68.3081,-21802.4,20.1624,0.332162
495000,18,73.2216,-21792,9.89484,0.327467
510000,36,146.392,-21751.2,40.3555,0.365778
525000,20,86.2304,-21786.5,20.5258,0.357933
540000,23,105.422,-21768.1,23.3318,0.347433
555000,26,114.237,-21770.8,24.2082,0.352567
570000,35,153.276,-21746.3,36.1791,0.387867
585000,36,146.716,-21723.7,39.65,0.359733
600000,42,177.965,-21742.7,52.6179,0.396667
615000,43,192.276,-21725.8,43.7785,0.408867
630000,55,239.146,-21713.8,63.1527,0.410333
645000,50,207.988,-21722.1,62.1268,0.409733
660000,54,233.933,-21684.1,64.1447,0.402267
675000,69,296.772,-21673.5,84.213,0.407067
690000,64,276.621,-21671.7,45.3893,0.417733
705000,56,244.963,-21666.5,47.6619,0.396767
720000,54,232.2,-21675.6,50.1579,0.400733
735000,77,343.334,-21683.4,81.0478,0.417333
750000,61,248.184,-21699,50.7486,0.416422
765000,57,239.406,-21669.6,50.6877,0.4113
780000,59,254.146,-21671.5,66.2855,0.397733
795000,48,211.971,-21652.4,54.7355,0.3998
810000,73,313.28,-21646.9,52.4873,0.411667
825000,73,304.086,-21648.3,70.5116,0.4232
840000,66,277.341,-21628,55.064,0.408133
855000,62,270.444,-21644.6,62.5111,0.408133
870000,69,287.224,-21658.1,70.1374,0.416333
885000,55,233.617,-21657.7,51.6262,0.404933
900000,46,189.615,-21639.2,36.452,0.393222
915000,59,250.781,-21643.3,51.3249,0.381467
930000,53,231.802,-21645.6,64.5126,0.3942
945000,54,238.57,-21637.2,58.7069,0.375758
960000,57,243.734,-21673.4,54.7979,0.390133
975000,61,245.999,-21646.6,61.8265,0.402622
990000,71,304.661,-21636.7,64.2964,0.3898
1005000,66,287.005,-21641.8,82.1328,0.401967
1020000,61,264.389,-21626.5,57.3322,0.392933
1035000,68,276.291,-21640.3,64.3239,0.404467
1050000,72,301.667,-21665.2,67.9068,0.405067
1065000,83,369.02,-21621.5,87.0708,0.4153
1080000,72,300.699,-21663.2,83.2745,0.4091
1095000,63,278.494,-21652.2,61.7018,0.411533
1110000,64,287.708,-21658.9,68.0393,0.412756
1125000,60,245.034,-21647.2,61.9,0.397733
1140000,60,253.253,-21641.4,54.5905,0.3886
1155000,74,323.1,-21643.6,72.3476,0.405
1170000,51,199.376,-21658.7,47.1319,0.399169
1185000,63,267.647,-21632.4,56.5721,0.392867
1200000,50,217.775,-21669.2,48.174,0.400467
1215000,57,239.75,-21642.9,52.8766,0.39555
