generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-468.597,-22320.8,100,1
15000,0,0.989982,-22077.4,0.811949,0.169389
30000,0,0.221639,-22067.6,0.537841,0.154767
45000,1,4.16255,-22041.1,2.34881,0.202329
60000,2,9.70308,-22032.9,6.73048,0.252711
75000,3,15.7727,-21978.2,2.50319,0.316867
90000,4,20.9796,-21974.5,3.76055,0.3155
105000,9,34.8183,-21925.5,7.15324,0.348267
120000,9,42.8432,-21912.6,6.96951,0.323267
135000,11,45.0961,-21880.1,9.46048,0.34355
150000,10,39.4355,-21868.6,9.88006,0.357033
165000,29,112.296,-21756.2,32.0843,0.373733
180000,33,120.125,-21751.4,25.1488,0.3666
195000,41,179.26,-21750.7,40.7713,0.4092
210000,15,60.1864,-21845.9,15.8658,0.33515
225000,14,55.1483,-21833.6,18.7243,0.334267
240000,31,126.916,-21762.6,21.4799,0.401133
255000,31,140.944,-21764.6,33.6582,0.386333
270000,19,77.9568,-21791.3,20.478,0.357956
285000,21,84.5004,-21790.4,33.3677,0.351533
300000,32,133.638,-21735.8,27.828,0.393867
315000,43,163.538,-21733.3,43.0431,0.3892
330000,44,186.517,-21710.6,28.675,0.387867
345000,60,256.454,-21719.5,51.7783,0.410467
360000,30,141.973,-21800.9,16.9529,0.389187
375000,37,157.37,-21789.8,38.0374,0.384867
390000,36,163.832,-21747.6,36.1897,0.404133
405000,54,254.086,-21695.6,42.2037,0.406767
420000,50,222.841,-21681.3,45.5596,0.395533
435000,52,229.426,-21691.3,54.6624,0.403133
450000,57,248.217,-21665.7,47.1953,0.400933
465000,59,251.601,-21676.9,56.4098,0.400867
480000,53,224.725,-21674,44.531,0.392067
495000,54,248.805,-21672.3,44.8957,0.408
510000,59,254.492,-21677.1,59.592,0.402933
525000,58,258.935,-21662.4,52.8164,0.401333
540000,38,159.872,-21736,38.7385,0.393767
555000,52,220.148,-21664.5,60.7581,0.383967
570000,48,202.734,-21669.5,54.33,0.376533
585000,53,236.91,-21653.1,50.2435,0.388733
600000,38,167.043,-21716.5,39.243,0.3794
615000,57,243.291,-21669.9,62.9657,0.3928
630000,38,169.494,-21708.5,33.7504,0.378633
645000,47,201.31,-21681.6,44.2866,0.3934
660000,61,270.967,-21698.2,61.6407,0.402067
675000,55,250.162,-21676.5,67.7642,0.405933
690000,57,259.344,-21679,65.7047,0.4012
705000,57,232.28,-21678.1,60.1771,0.4108
720000,56,254.568,-21686.7,57.3828,0.415667
735000,68,285.008,-21680.9,56.8963,0.402067
750000,61,280.735,-21679.3,44.6494,0.395133
765000,45,192.163,-21705.5,49.0103,0.351725
780000,62,260.742,-21697.4,53.1216,0.400867
795000,61,267.057,-21687.8,67.4776,0.408333
810000,50,213.5,-21699.5,53.8685,0.40164
825000,49,222.418,-21700.1,50.0382,0.405767
840000,46,185.519,-21692,49.0042,0.3822
855000,59,257.115,-21718.7,57.5654,0.4049
870000,46,201.865,-21695.1,46.324,0.398133
885000,60,241.858,-21655,66.0584,0.402333
