generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,1.10339,-24217.4,53.8059,1
15000,1,0.664823,-22017.5,1.46738,0.165789
30000,1,-0.128917,-22014,1.32633,0.157695
45000,2,-0.082383,-22003.7,1.70539,0.2043
60000,2,4.07848,-22006.2,1.59915,0.265
75000,5,18.952,-21985.4,8.23001,0.275733
90000,5,12.955,-21991.2,6.26654,0.249022
105000,6,20.8849,-21962.5,3.44705,0.294633
120000,9,36.2882,-21938.3,13.2076,0.328267
135000,7,13.8814,-21942.7,9.90088,0.332
150000,7,28.0797,-21934.5,7.30011,0.304733
165000,5,16.2195,-21955.4,2.94215,0.299187
180000,8,22.1584,-21889.1,6.42733,0.294133
195000,5,17.7649,-21917.1,7.43458,0.300667
210000,7,31.614,-21896.9,7.43487,0.313067
225000,9,37.8826,-21888.9,8.03116,0.341867
240000,8,35.6787,-21885.6,5.97114,0.330267
255000,17,66.939,-21817.3,15.5194,0.332267
270000,13,54.9828,-21821.7,15.071,0.343333
285000,15,71.4641,-21821.6,21.2601,0.385667
300000,15,67.8846,-21827,19.4807,0.3778
315000,8,32.7773,-21871.5,6.12467,0.33212
330000,19,76.5854,-21819.3,15.0741,0.358
345000,18,72.6328,-21809.8,22.1472,0.3498
360000,19,77.5682,-21807.9,20.2362,0.359667
375000,13,55.6038,-21815.2,14.9321,0.377067
390000,23,96.3222,-21798,20.8613,0.379733
405000,22,81.4033,-21794.7,18.2623,0.3858
420000,11,40.8742,-21886.8,11.2589,0.255379
435000,23,101.273,-21785.1,23.0539,0.392
450000,31,135.384,-21773.6,31.9403,0.394867
465000,24,102.517,-21766.3,23.9856,0.3838
480000,29,133.623,-21765.3,28.8199,0.3816
495000,29,120.806,-21749,35.0787,0.382133
510000,14,61.2957,-21845.1,13.5867,0.323656
525000,36,164.847,-21754.1,40.4685,0.3928
540000,39,180.309,-21750.8,45.2619,0.377
555000,34,154.123,-21754.7,24.1058,0.375867
570000,41,185.416,-21758.6,40.1978,0.414533
585000,23,95.0674,-21775.4,14.8196,0.335933
600000,40,178.546,-21728.6,41.3122,0.3913
615000,37,160.525,-21763.3,30.1423,0.376933
630000,38,157.9,-21766.7,42.2963,0.359937
645000,35,155.68,-21776.4,31.9752,0.400267
660000,33,155.934,-21735.4,37.0392,0.405533
675000,28,124.967,-21766.5,31.3385,0.375467
690000,44,195.671,-21747.1,45.374,0.389467
705000,63,282.013,-21696.8,67.0665,0.393533
720000,75,339.9,-21684.8,75.5019,0.424067
735000,67,297.513,-21691.3,65.8344,0.430133
750000,59,270.618,-21695.6,66.0263,0.418533
765000,58,255.572,-21705.5,46.6196,0.412
780000,61,284.161,-21702.3,54.0298,0.4166
795000,53,226.83,-21676.8,59.3569,0.422467
810000,50,220.137,-21700.5,60.0057,0.413067
825000,46,204.893,-21730.9,37.9106,0.39654
840000,42,191.623,-21735,43.2523,0.39866
855000,49,221.097,-21693.9,41.2233,0.409933
870000,54,239.581,-21695.4,51.6739,0.406
885000,44,190.273,-21750.3,50.7287,0.399983
900000,57,244.999,-21715.6,68.1503,0.403733
915000,57,260.13,-21711.8,53.2665,0.402267
930000,44,197.14,-21718.9,49.403,0.4056
945000,48,201.256,-21700.2,36.78,0.384695
960000,46,193.503,-21712.6,46.3647,0.4081
975000,62,260.454,-21696.6,79.3306,0.404178
990000,51,233.7,-21705.3,49.7664,0.415133
1005000,48,226.695,-21710.7,46.8677,0.415867
1020000,44,196.216,-21686,40.0409,0.3929
1035000,53,228.272,-21688.2,56.0621,0.386533
1050000,53,230.515,-21727.5,53.9672,0.402933
1065000,50,232.135,-21718.4,67.3637,0.403733
1080000,37,153.82,-21733.8,46.7091,0.385148
1095000,43,189.459,-21728.4,43.4778,0.390667
1110000,53,232.39,-21697.6,53.5112,0.404533
1125000,45,178.901,-21731.8,35.6575,0.387733
1140000,47,192.505,-21721.6,46.1141,0.392133
1155000,53,227.88,-21695.5,60.5657,0.409933
1170000,44,187.093,-21716.1,39.8932,0.388733
1185000,50,220.008,-21690.6,57.532,0.399947
1200000,52,222.973,-21692.2,50.5302,0.400563
1215000,47,212.276,-21694.1,45.7585,0.393533
1230000,47,202.809,-21697.8,34.1138,0.389378
1245000,55,228.519,-21687.6,57.0136,0.402533
1260000,52,215.939,-21714,54.6663,0.400583
1275000,59,248.891,-21674.6,57.8972,0.3998
1290000,61,261.394,-21667.9,58.4348,0.398947
1305000,61,267.388,-21670.9,54.373,0.394067
1320000,64,266.196,-21695,69.6222,0.400183
1335000,69,282.461,-21700.8,72.9572,0.415133
1350000,64,274.096,-21651.2,54.8453,0.403578
1365000,73,315.211,-21642,71.5747,0.403
1380000,77,311.257,-21641.7,90.0527,0.414878
1395000,83,360.64,-21644.7,82.509,0.404733
1410000,79,337.55,-21680.4,87.6683,0.412267
1425000,66,278.759,-21671.2,55.0033,0.410244
1440000,90,390.242,-21632.3,95.0039,0.408267
1455000,83,370.239,-21683.5,91.782,0.4129
1470000,90,405.508,-21607.8,81.6506,0.411367
1485000,93,407.213,-21626.7,91.8777,0.409133
1500000,59,260.695,-21694.2,65.5911,0.417556
1515000,89,377.876,-21618.9,81.6898,0.410133
1530000,79,328.333,-21607.2,75.2764,0.4152
1545000,94,424.281,-21611.3,88.9601,0.415533
1560000,89,374.105,-21597.3,90.569,0.409467
1575000,101,438.531,-21594.6,108.123,0.411267
1590000,89,398.934,-21598.5,84.434,0.409667
1605000,76,336.345,-21636.9,74.1121,0.410883
1620000,69,304.787,-21665.5,79.368,0.408933
1635000,88,387.864,-21621,88.6458,0.412667
1650000,56,228.834,-21686.9,45.7667,0.410167
1665000,71,293.57,-21617.7,68.3081,0.395633
1680000,64,274.127,-21670,53.9876,0.40795
1695000,53,226.963,-21684,43.6085,0.3908
1710000,66,270.037,-21626.7,78.2103,0.399356
1725000,58,265.906,-21701.3,65.4361,0.393233
1740000,70,303.23,-21638,65.4199,0.399033
1755000,61,275.876,-21633.2,62.1589,0.39312
1770000,69,301.286,-21635.8,82.5107,0.409833
1785000,68,301.204,-21650.2,60.6401,0.4056
1800000,60,276.964,-21645.9,66.6322,0.398
1815000,59,267.752,-21644.6,42.6772,0.386067
1830000,71,317.02,-21643.7,69.1764,0.399333
1845000,63,267.908,-21700.4,72.5934,0.40485
1860000,60,263.792,-21638.2,61.7332,0.389367
1875000,62,263.269,-21659.3,57.2665,0.400678
1890000,59,261.041,-21652.5,48.2366,0.4048
1905000,50,215.223,-21681,60.742,0.387617
1920000,89,383.484,-21644.4,92.444,0.395917
1935000,85,385.547,-21634.2,87.199,0.412067
1950000,77,331.472,-21635.1,66.5912,0.416733
1965000,80,345.576,-21641.1,83.9294,0.416133
1980000,76,354.467,-21635.2,90.1774,0.408167
1995000,69,291.341,-21665.4,65.4935,0.415133
2010000,64,290.362,-21666,77.003,0.4168
2025000,60,252.425,-21669.1,54.2637,0.4174
2040000,54,220.378,-21646.4,52.3143,0.399133
2055000,48,196.896,-21655.6,53.5641,0.397693
2070000,60,258.865,-21660.8,64.0469,0.394521
2085000,65,276.591,-21647.2,66.6948,0.393711
2100000,72,313.23,-21647.6,58.8857,0.4084
2115000,61,261.934,-21684.8,62.1923,0.402917
2130000,64,290.641,-21679.4,59.8985,0.398311
2145000,57,250.837,-21674.1,58.3655,0.400667
2160000,61,269.881,-21657.2,53.8354,0.401333
2175000,65,275.005,-21674.2,54.074,0.4164
2190000,64,281.612,-21664.3,66.128,0.4134
2205000,55,242.727,-21702,41.1231,0.404756
2220000,67,291.376,-21658.7,61.8802,0.394973
2235000,64,276.438,-21669,59.8061,0.402467
2250000,50,211.593,-21684.9,46.5133,0.398778
2265000,58,229.257,-21659,64.4429,0.388667
2280000,61,268.604,-21671.5,70.418,0.402067
2295000,67,291.163,-21663.3,72.9263,0.400267
2310000,57,244.748,-21668,53.148,0.3987
2325000,59,256.805,-21675.3,63.6095,0.4082
2340000,76,321.495,-21623.3,71.4634,0.4004
2355000,69,305.925,-21602,65.9543,0.411133
2370000,85,366.201,-21648.7,86.6944,0.409933
2385000,66,296.308,-21639.8,67.8981,0.404333
2400000,61,275.63,-21676.7,57.072,0.392148
2415000,89,400.517,-21651,84.0585,0.4099
2430000,71,316.062,-21637.9,68.6426,0.4174
2445000,45,204.616,-21688.5,46.869,0.399158
2460000,57,231.949,-21689.5,63.5569,0.397083
2475000,57,237.579,-21678.8,62.4682,0.399
2490000,73,300.589,-21674.9,69.6654,0.401
2505000,53,229.966,-21688.7,57.9412,0.400267
2520000,60,268.804,-21669.5,68.6665,0.3955
2535000,56,248.874,-21663.7,61.233,0.406289
2550000,67,278.504,-21668.9,67.8317,0.394733
2565000,47,216.093,-21695,39.4501,0.375867
2580000,81,361.415,-21659.6,71.4468,0.407978
2595000,91,407.761,-21658.9,83.1181,0.419022
2610000,51,230.726,-21699.2,45.5684,0.4058
2625000,53,215.251,-21671.1,63.0625,0.409978
2640000,60,248.707,-21660.3,56.8494,0.406067
2655000,70,308.35,-21664.7,69.597,0.41305
2670000,53,235.148,-21673.7,54.6556,0.4076
2685000,59,256.482,-21675.9,53.6159,0.406133
2700000,58,259.263,-21660.2,49.3281,0.390644
2715000,66,286.452,-21663.4,67.7291,0.403667
2730000,68,284.197,-21640.7,81.1667,0.397467
2745000,64,267.286,-21632,56.0379,0.404444
2760000,78,335.441,-21648.2,83.9315,0.411333
2775000,58,255.814,-21684.9,42.5694,0.410719
2790000,60,253.571,-21658.8,51.5477,0.405967
2805000,62,279.6,-21665.5,74.6639,0.414667
2820000,72,322.264,-21653.9,68.2964,0.40344
2835000,65,273.087,-21674.5,70.6003,0.409967
2850000,62,277.523,-21657.5,63.0321,0.407933
2865000,56,239.69,-21672.5,60.8522,0.39
2880000,61,258.369,-21674.5,73.1995,0.400429
2895000,56,254.883,-21695.4,72.8031,0.397467
2910000,66,287.26,-21643.9,68.153,0.405778
2925000,46,214.48,-21681.4,57.9288,0.397978
2940000,56,252.107,-21700.9,58.124,0.401178
2955000,53,231.419,-21698.2,65.7852,0.404333
2970000,43,191.107,-21694.3,43.9055,0.387267
2985000,46,213.39,-21684.9,49.335,0.397067
3000000,44,201.191,-21691.8,36.9867,0.393656
3015000,60,261.909,-21665.2,63.4886,0.399533
3030000,51,223.595,-21691.4,47.0376,0.395167
3045000,45,200.708,-21704.8,35.9991,0.389417
3060000,60,261.914,-21673.9,60.6667,0.409267
3075000,75,332.038,-21668.8,71.1029,0.404333
3090000,54,233.864,-21669.8,50.4239,0.415
3105000,54,240.776,-21682.8,57.2815,0.394533
3120000,54,242.143,-21681.7,67.8066,0.410356
3135000,51,221.135,-21690.5,51.7904,0.397552
3150000,87,374.868,-21657.9,72.738,0.406289
3165000,74,344.023,-21668.3,72.3499,0.395222
3180000,73,310.959,-21659.2,78.3598,0.4134
3195000,67,283.823,-21687,75.8102,0.412317
3210000,59,250,-21678.4,54.3622,0.421133
