generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24231.5,100,0
15000,1,4.68553,-22072.4,2.26229,0.1756
30000,1,2.87442,-22069.2,1.6347,0.191594
45000,3,12.4635,-22060.1,3.98327,0.3536
60000,3,8.46229,-22044.3,2.29257,0.315333
75000,1,5.21463,-22070.4,2.62814,0.196371
90000,2,12.8951,-22043.3,4.31315,0.335133
105000,2,12.0639,-22042.2,2.11997,0.3818
120000,4,12.4737,-22030.7,2.5785,0.327967
135000,5,18.9662,-22022.5,9.39319,0.350467
150000,5,23.2537,-21971.2,5.58726,0.320171
165000,7,33.3389,-21960.3,6.08933,0.306533
180000,9,40.7389,-21951.1,11.4873,0.3142
195000,10,38.1984,-21934.1,9.47061,0.342733
210000,19,93.6747,-21895.4,22.2284,0.335367
225000,20,88.8336,-21904.5,27.7978,0.355067
240000,19,80.9279,-21892.3,17.7712,0.3564
255000,12,42.8122,-21919.9,7.56581,0.329067
270000,24,104.245,-21879.8,28.692,0.353167
285000,24,97.0944,-21840.6,26.2148,0.3474
300000,12,52.3318,-21919.4,12.0444,0.319733
315000,37,167.61,-21827.5,33.5773,0.355367
330000,33,146.066,-21815.2,48.1024,0.387467
345000,39,180.79,-21790.6,35.2016,0.386133
360000,47,205.305,-21808.3,41.0706,0.401
375000,52,243.258,-21799.4,49.7375,0.4214
390000,34,157.265,-21789.9,44.5974,0.3876
405000,43,176.882,-21737.1,31.3723,0.3648
420000,46,191.753,-21758.1,41.0736,0.385267
435000,56,235.288,-21750.3,60.3242,0.388533
450000,52,235.613,-21736.5,48.9237,0.398533
465000,55,253.974,-21726.5,49.0651,0.404733
480000,50,224.796,-21737.9,53.7508,0.408267
495000,30,131.076,-21791.7,30.0719,0.355918
510000,55,241.46,-21714,38.9454,0.407767
525000,71,311.092,-21734.4,52.8595,0.4004
540000,66,307.764,-21718.6,62.3578,0.418867
555000,34,145.921,-21766.8,38.7497,0.385233
570000,66,292.629,-21721.7,64.263,0.405067
585000,54,235.38,-21719.5,58.3245,0.399733
600000,39,171.654,-21741.5,35.7626,0.373022
615000,66,287.83,-21685.1,65.3648,0.409867
630000,63,267.066,-21687.8,67.0028,0.3992
645000,51,206.784,-21705.1,42.1963,0.396
660000,46,187.723,-21710.2,44.6932,0.380667
675000,47,196.722,-21706.3,38.0884,0.377733
690000,45,197.309,-21742.3,66.1576,0.373422
705000,53,233.255,-21729.9,62.1165,0.370267
720000,58,261.129,-21730.3,51.6803,0.395667
735000,64,277.636,-21701.6,58.5088,0.394833
750000,54,236.58,-21695.3,50.0172,0.388267
765000,50,209.962,-21749.6,64.2506,0.398667
780000,64,278.47,-21734.1,63.3462,0.401533
795000,62,282.773,-21697.1,69.0915,0.395733
810000,64,280.71,-21719.4,64.813,0.397467
825000,59,251.868,-21721.7,73.3767,0.3949
840000,52,232.819,-21705.7,52.2573,0.395833
855000,62,285.047,-21705.2,72.3169,0.400467
870000,54,229.861,-21727.7,50.7574,0.406844
885000,52,208.587,-21741.8,57.4716,0.3945
900000,47,209.845,-21751.2,50.8852,0.398733
915000,61,280.072,-21715.9,56.6748,0.405
930000,53,220.998,-21747.9,54.554,0.391767
945000,56,238.276,-21719.5,52.347,0.406767
960000,57,256.942,-21729.9,62.1638,0.396733
975000,50,210.801,-21718.3,58.662,0.403067
990000,60,265.389,-21704.6,73.4423,0.37
1005000,66,293.891,-21736.9,58.7077,0.403467
1020000,58,246.31,-21731.5,54.2084,0.390133
1035000,68,291.845,-21728.5,51.7773,0.4164
1050000,64,275.954,-21727.5,55.4926,0.406533
1065000,58,252.969,-21723.7,67.2304,0.405889
1080000,62,269.724,-21680.5,60.6927,0.395933
1095000,58,266.789,-21707.8,62.2195,0.405033
1110000,55,237.428,-21695.6,58.0237,0.396267
1125000,57,262.135,-21707.4,44.2189,0.396367
1140000,60,262.846,-21704.9,52.0765,0.3985
1155000,52,232.307,-21693.6,73.9121,0.390933
1170000,55,251.972,-21695.2,62.6507,0.380467
1185000,81,360.758,-21691.7,66.1855,0.388633
1200000,79,339.02,-21675.8,85.3905,0.403267
1215000,60,268.66,-21709.5,55.4326,0.401033
1230000,72,315.002,-21667.3,59.7783,0.408767
1245000,60,260.702,-21706.8,62.578,0.387533
1260000,74,319.209,-21685.2,73.9753,0.367203
1275000,75,321.669,-21699,105.57,0.3982
1290000,60,271.67,-21695,51.5499,0.396733
1305000,75,314.059,-21666.9,70.4027,0.3954
1320000,73,321.669,-21705,86.2694,0.407367
1335000,66,301.592,-21682,80.4128,0.4154
1350000,71,313.173,-21664.4,65.072,0.406244
1365000,71,312.199,-21677.2,59.042,0.419333
1380000,50,224.223,-21746.7,49.8631,0.398837
1395000,80,346.838,-21669.7,92.0393,0.409667
1410000,75,314.607,-21676.1,87.9756,0.402987
1425000,78,340.978,-21680.5,69.7174,0.4021
1440000,77,319.865,-21672.5,70.5223,0.3978
1455000,67,293.165,-21681.2,77.9803,0.407833
1470000,80,349.424,-21662.5,82.486,0.401233
1485000,58,268.76,-21689.4,63.4731,0.406733
1500000,72,333.075,-21684.4,57.6991,0.399667
1515000,70,312.909,-21664.7,64.3449,0.4
