generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24219.4,100,0
15000,2,8.97835,-22033.7,6.69284,0.19572
30000,2,7.88636,-22011.9,2.53636,0.222059
45000,5,27.7186,-21986.2,4.99209,0.253333
60000,5,25.884,-21989.3,5.95538,0.306222
75000,5,23.6497,-21987.4,8.24645,0.2979
90000,7,29.6444,-21968,6.30563,0.309467
105000,7,36.4801,-21951.4,4.13023,0.315333
120000,7,33.7919,-21970.8,6.53665,0.302044
135000,6,31.4886,-21949.2,9.25418,0.314067
150000,4,18.0312,-21982.6,4.1607,0.2955
165000,4,15.9893,-21980.7,9.31157,0.292467
180000,17,76.0848,-21892.4,13.7495,0.330267
195000,9,44.6228,-21911.5,9.842,0.327978
210000,10,48.5566,-21906.6,11.6825,0.3084
225000,21,98.6724,-21899.5,19.6479,0.343733
240000,21,97.8632,-21902.1,12.7948,0.3542
255000,18,87.1698,-21880.6,16.1,0.3382
270000,11,52.4705,-21912.7,11.4338,0.320486
285000,21,98.2545,-21846,26.1334,0.3547
300000,12,48.5305,-21851.5,13.2798,0.319233
315000,15,68.6025,-21855.1,13.0161,0.3356
330000,17,76.1408,-21844.7,18.196,0.3163
345000,14,65.5864,-21852.6,17.3723,0.329733
360000,18,73.2625,-21786.4,19.6839,0.316089
375000,21,88.1763,-21789.6,27.7099,0.3278
390000,14,55.4936,-21842.8,12.304,0.326933
405000,16,62.6609,-21852.7,10.4612,0.3574
420000,25,104.064,-21804.6,21.7899,0.332956
435000,19,68.7777,-21816.8,23.7906,0.3234
450000,18,81.8458,-21829.8,21.3653,0.325676
465000,22,93.1262,-21833.5,19.9612,0.3626
480000,17,73.5856,-21843.8,14.5904,0.3604
495000,18,72.9069,-21787.3,19.1909,0.32935
510000,18,78.1308,-21804.9,20.855,0.33
525000,25,110.287,-21831.5,31.1251,0.350675
540000,25,109.38,-21817.8,24.7506,0.358933
555000,38,148.231,-21757.6,33.1166,0.337622
570000,31,122.283,-21778.2,32.4136,0.362467
585000,37,157.654,-21765.8,41.1833,0.369933
600000,46,209.968,-21783.7,56.1465,0.389483
615000,45,181.284,-21769.7,48.2914,0.363007
630000,47,198.023,-21751.6,63.0714,0.4024
645000,38,168.333,-21742.6,37.6833,0.406067
660000,55,226.837,-21700.2,50.6977,0.398617
675000,59,249.751,-21693.2,58.5493,0.405
690000,66,266.204,-21704.6,61.83,0.411667
705000,67,294.337,-21685.8,64.8787,0.406467
720000,78,337.479,-21649.6,68.995,0.410133
735000,73,309.422,-21660.3,75.4975,0.4018
750000,87,368.09,-21660.7,76.2126,0.415667
765000,77,319.576,-21661.2,84.0528,0.407667
780000,73,315.557,-21689.1,74.2002,0.4128
795000,56,243.834,-21731.1,75.9677,0.39842
810000,63,264.818,-21711.6,65.539,0.4051
825000,68,283.627,-21723.3,78.5145,0.418667
840000,58,254.522,-21711.1,68.6755,0.4162
855000,47,192.498,-21712,45.1471,0.397285
870000,56,235.649,-21709.9,60.5869,0.40008
885000,61,277.447,-21677.8,68.3574,0.4034
900000,64,281.341,-21694.9,61.86,0.407367
915000,63,278.77,-21699.6,57.8377,0.410333
930000,60,253.802,-21705.7,68.7113,0.404067
945000,69,318.462,-21682,83.5057,0.408317
960000,64,277.69,-21693.5,66.2222,0.416533
975000,53,218.189,-21695.8,58.5276,0.388908
990000,71,272.573,-21670.7,89.9823,0.387433
1005000,70,311.423,-21665.5,64.1999,0.4032
1020000,83,356.353,-21709.9,92.0209,0.413467
1035000,77,330.705,-21680,63.5491,0.412511
1050000,73,324.681,-21659.1,64.9276,0.4147
1065000,85,386.144,-21669.9,80.8694,0.415067
1080000,84,359.582,-21643.9,98.3241,0.411533
1095000,88,366.112,-21630.3,69.3451,0.4186
1110000,94,408.79,-21648.4,96.9291,0.420467
1125000,65,285.609,-21659,60.1876,0.398073
1140000,61,235.509,-21652.4,54.7086,0.410617
1155000,77,323.717,-21658.7,73.9736,0.404311
1170000,62,273.884,-21672.7,59.17,0.377267
1185000,58,247.607,-21695.1,53.1796,0.38935
1200000,65,281.842,-21674.6,64.9632,0.403417
1215000,50,207.55,-21688.2,49.3948,0.3993
1230000,71,314.99,-21647.1,70.1789,0.402017
1245000,69,310.791,-21674.9,53.6122,0.399267
1260000,68,314.224,-21679.1,66.8649,0.408133
1275000,73,313.201,-21677.3,83.402,0.417027
1290000,58,243.694,-21682.6,52.7943,0.386567
1305000,69,308.419,-21669.5,54.136,0.416167
1320000,68,301.497,-21692.3,63.3641,0.410419
1335000,79,342.354,-21668.9,90.0267,0.414467
1350000,101,428.101,-21675.9,84.5176,0.409017
1365000,59,258.34,-21688.7,63.8543,0.413633
1380000,56,254.79,-21692.8,58.469,0.4054
1395000,89,407.087,-21646.7,85.5142,0.417867
1410000,67,285.951,-21644.9,75.5872,0.401
1425000,66,286.939,-21690.2,54.6406,0.408083
1440000,59,247.76,-21678.7,60.4347,0.405017
1455000,66,280.339,-21687.5,70.203,0.418
1470000,71,312.261,-21675.4,74.9158,0.400333
1485000,74,319.168,-21692.6,74.7912,0.412867
1500000,51,216.724,-21687,53.1954,0.393367
1515000,63,278.154,-21667.4,67.8792,0.397033
1530000,66,283.598,-21648.6,58.8754,0.404667
1545000,47,195.776,-21669.4,42.1175,0.379356
1560000,70,306.943,-21658.9,83.0466,0.401162
1575000,67,282.329,-21659.4,74.0297,0.401133
1590000,63,280.016,-21642.9,70.1495,0.39425
1605000,73,326.251,-21676.6,66.1467,0.409367
1620000,77,325.902,-21646.6,94.3049,0.383933
1635000,66,266.986,-21676.8,60.089,0.400867
1650000,57,233.825,-21697.8,56.4368,0.4062
1665000,55,224.464,-21690.6,38.7225,0.406333
1680000,69,308.211,-21651.4,57.0315,0.393622
