generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-69.3305,-22309.3,100,1
15000,0,0.314252,-22058.5,0.164582,0.162589
30000,0,0.413399,-22059.1,0.552683,0.148533
45000,0,0.360752,-22058.5,0.293708,0.156841
60000,0,0.471181,-22058.6,1.54186,0.158567
75000,1,2.99564,-22039.8,1.63256,0.1886
90000,2,6.75402,-22010.8,5.01563,0.196156
105000,4,14.1909,-21999.5,2.18462,0.247333
120000,4,14.6394,-21989.7,5.53283,0.2704
135000,4,16.4728,-21988.1,1.07566,0.259867
150000,3,12.9297,-21989.1,6.58989,0.222753
165000,13,55.3991,-21929.7,7.28648,0.319856
180000,16,77.3267,-21891.9,16.0593,0.362467
195000,6,25.1342,-21938.8,2.90691,0.280933
210000,16,73.8693,-21879.4,18.3447,0.347633
225000,8,26.9152,-21904.3,5.14495,0.2844
240000,17,70.5077,-21851.1,9.87859,0.3361
255000,22,97.2684,-21846.6,20.8824,0.339533
270000,21,80.8643,-21858.5,22.282,0.348867
285000,11,43.367,-21859.3,10.2736,0.314267
300000,12,50.3594,-21845.6,13.8722,0.309813
315000,14,62.9657,-21862.6,19.3296,0.371733
330000,33,148.29,-21774.1,35.3134,0.355267
345000,35,162.543,-21778.4,31.7707,0.367467
360000,34,158.282,-21736.8,34.6309,0.370533
375000,47,218.012,-21739.2,51.2191,0.378333
390000,37,169.628,-21736.4,33.6237,0.3858
405000,55,241.65,-21741,57.7965,0.367833
420000,47,212.807,-21710.6,49.9106,0.383067
435000,49,210.478,-21721,41.4864,0.378133
450000,48,211.436,-21701.3,49.7067,0.404956
465000,50,213.467,-21690.4,50.5582,0.369967
480000,47,179.817,-21672.1,56.9598,0.3972
495000,60,250.217,-21678.5,60.6702,0.398533
510000,54,218.362,-21645.8,42.2656,0.384
525000,53,223.48,-21660,61.6795,0.4034
540000,55,221.971,-21636.9,51.7836,0.384667
555000,52,209.421,-21641.2,55.4343,0.404267
570000,49,231.164,-21647.4,42.8066,0.385867
585000,68,290.727,-21608.7,64.0571,0.397233
600000,55,220.678,-21635.5,56.3573,0.39077
615000,73,317.545,-21605,75.1967,0.404978
630000,73,319.976,-21618.9,80.1735,0.400667
645000,74,329.024,-21629,81.2888,0.393033
660000,80,360.649,-21605.2,78.2043,0.393133
675000,81,363.4,-21618.4,77.6342,0.394467
690000,52,230.228,-21615,50.5448,0.392844
705000,77,340.101,-21624.2,79.8122,0.4129
720000,72,334.813,-21625.6,72.8855,0.4102
735000,68,298.903,-21616.3,82.1671,0.398933
750000,65,300.546,-21624.2,53.5532,0.382467
765000,69,294.411,-21646.4,71.8567,0.407489
780000,56,233.302,-21658,62.0212,0.390156
795000,65,283.707,-21621.2,74.8245,0.391289
810000,63,268.115,-21650.6,81.2874,0.394889
825000,70,310.491,-21640.9,61.024,0.3892
840000,56,243.09,-21626.1,60.0801,0.387767
855000,52,217.63,-21629,38.3884,0.386967
870000,52,208.012,-21651.3,53.3167,0.371067
885000,49,209.733,-21638.1,46.0154,0.374467
900000,60,282.469,-21645.3,57.2976,0.389883
915000,62,275.474,-21639.2,77.5704,0.410267
930000,59,260.874,-21641.6,59.989,0.3962
945000,67,296.893,-21677.1,68.4952,0.381867
960000,51,221.764,-21638.7,61.2995,0.391133
975000,59,267.235,-21626.6,58.1988,0.385067
990000,63,259.708,-21620.3,53.6134,0.388733
1005000,69,314.988,-21626.5,79.94,0.392978
1020000,69,303.916,-21634.8,77.2828,0.393233
1035000,68,305.982,-21598.8,64.192,0.404267
1050000,80,350.568,-21608,91.3279,0.404167
1065000,72,316.221,-21638.7,70.1791,0.419067
1080000,72,315.138,-21598,73.7165,0.408378
1095000,74,320.407,-21618.9,75.5848,0.409267
1110000,69,294.525,-21612.7,68.9796,0.401467
1125000,77,331.231,-21601.9,62.3835,0.394733
1140000,70,297.324,-21647,49.0181,0.392787
1155000,82,364.052,-21641.1,77.3781,0.412867
1170000,63,270.881,-21636,64.0648,0.406067
1185000,83,362.382,-21592,77.9901,0.401333
1200000,84,331.215,-21606.7,80.0807,0.398867
1215000,79,335.566,-21607.5,66.2002,0.399933
1230000,56,246.049,-21637.3,52.3042,0.392131
1245000,69,284.819,-21596.4,64.488,0.394667
1260000,67,278.286,-21646.7,72.3768,0.402967
1275000,54,244.903,-21647.3,55.3316,0.4056
1290000,60,258.438,-21666.4,63.389,0.394883
1305000,81,355.835,-21639.4,91.884,0.4039
1320000,82,357.927,-21638.4,87.644,0.410067
1335000,68,290.829,-21629.9,73.849,0.417533
1350000,63,282.371,-21632.2,73.1093,0.3934
1365000,60,272.742,-21641,60.9108,0.387867
1380000,58,263.546,-21650.6,61.5586,0.3996
1395000,52,237.333,-21650.7,59.6922,0.372667
1410000,63,265.548,-21638.3,64.6862,0.393037
1425000,51,215.745,-21642.5,47.3141,0.397467
1440000,61,254.617,-21628.7,51.9219,0.400233
1455000,68,282.092,-21616,60.9243,0.401067
1470000,68,311,-21631.9,73.2646,0.4092
1485000,56,229.424,-21631.1,60.9887,0.387395
1500000,65,275.655,-21654.4,55.8158,0.397767
1515000,61,262.128,-21640.3,76.9906,0.389689
1530000,63,270.526,-21631.8,52.7186,0.3848
1545000,56,245.805,-21647.6,46.1513,0.395133
1560000,54,245.68,-21656.5,57.6262,0.3978
1575000,62,266.562,-21615.2,67.5304,0.391467
1590000,67,273.537,-21623.2,60.4102,0.385173
1605000,64,270.18,-21618.1,63.7076,0.3858
1620000,64,262.05,-21611.5,65.6436,0.3792
1635000,69,293.344,-21617.5,68.4257,0.407133
1650000,78,295.537,-21619.2,82.8936,0.386483
1665000,77,303.306,-21617.2,61.986,0.403667
1680000,66,291.305,-21617.3,81.149,0.4123
1695000,76,317.583,-21614.5,73.8754,0.3973
1710000,61,239.315,-21625.6,55.2409,0.3867
1725000,68,291.181,-21602.9,73.2204,0.402533
1740000,75,331.758,-21601.6,73.7517,0.397333
1755000,74,331.057,-21628.7,83.2434,0.397867
1770000,74,332.105,-21638.7,58.338,0.3956
1785000,78,300.3,-21576.4,81.1431,0.386427
1800000,62,275.894,-21624.7,79.9218,0.395633
1815000,57,223.331,-21613.3,67.0215,0.400567
1830000,66,273.941,-21610,60.147,0.393733
1845000,63,268.588,-21610.8,69.8887,0.396889
1860000,59,254.326,-21626.5,59.4342,0.397133
1875000,60,248.33,-21608.3,54.5907,0.390244
1890000,68,276.254,-21609.9,67.8371,0.4014
1905000,64,289.176,-21601.8,54.1823,0.393133
1920000,71,307.444,-21615.1,75.4557,0.4024
1935000,65,288.723,-21641.5,57.0716,0.383853
1950000,65,285.268,-21620.2,55.867,0.398667
1965000,82,342.86,-21590.7,90.0169,0.402533
1980000,79,340.305,-21603.8,78.1548,0.4014
1995000,64,254.749,-21627.5,61.42,0.402356
2010000,77,316.37,-21618,82.8416,0.405
2025000,60,225.035,-21615.4,61.3258,0.397048
2040000,72,282.99,-21592.4,65.9286,0.398067
2055000,65,274.042,-21613.4,66.8335,0.392133
2070000,71,307.924,-21595.8,67.6045,0.390067
2085000,63,252.833,-21612.3,76.684,0.389
2100000,58,247.294,-21648.4,45.625,0.394048
2115000,63,261.164,-21636.2,54.8762,0.4054
2130000,72,319.077,-21622.4,73.2772,0.393467
2145000,68,282.605,-21625,75.4316,0.401533
2160000,68,277.512,-21627.7,59.6162,0.3908
2175000,59,237.67,-21615.5,69.5117,0.3928
2190000,53,203.144,-21630.9,47.1813,0.3864
2205000,70,304.732,-21618,89.2721,0.396133
2220000,81,334.874,-21610.9,92.6748,0.4002
2235000,67,289.276,-21610,56.7526,0.3972
2250000,77,327.32,-21602.2,75.1658,0.388
2265000,66,283.905,-21636,66.0828,0.38315
2280000,73,319.77,-21641.1,76.205,0.395467
2295000,63,276.738,-21622.9,49.1864,0.3983
2310000,67,296.416,-21621.4,67.0905,0.400867
2325000,55,243.582,-21598.1,54.0433,0.38444
2340000,66,273.146,-21626.3,77.1849,0.394767
2355000,67,296.368,-21634.5,77.6583,0.3771
2370000,70,291.169,-21616.3,81.4625,0.399267
2385000,52,229.456,-21640.1,55.3526,0.389022
2400000,71,316.342,-21609.7,65.0755,0.394333
2415000,46,208.554,-21646.6,44.3054,0.382267
2430000,58,236.86,-21616.1,61.5176,0.396833
2445000,59,244.283,-21642.3,60.3356,0.386381
2460000,72,318.399,-21620.2,84.7689,0.3956
2475000,63,285.746,-21612.6,66.5838,0.395333
2490000,63,269.827,-21616,56.5934,0.3918
2505000,49,210.221,-21620.5,46.0866,0.381289
2520000,60,254.964,-21625.5,55.3646,0.387456
2535000,77,326.769,-21594.5,73.6104,0.3954
2550000,60,255.873,-21620.4,49.2484,0.3958
2565000,73,296.726,-21594.8,77.3641,0.394
2580000,66,296.084,-21592.1,65.5139,0.386333
2595000,77,315.413,-21642.8,79.3962,0.391578
2610000,70,303.134,-21612.5,68.456,0.387633
2625000,78,339.544,-21604.8,74.7149,0.395133
2640000,73,322.884,-21600.1,55.7608,0.395567
2655000,67,287.874,-21628.7,69.6514,0.3971
2670000,69,287.502,-21634.4,72.4256,0.392764
2685000,69,291.025,-21606.8,60.4267,0.396511
2700000,65,292.034,-21624.8,80.4651,0.394178
2715000,80,355.385,-21617.5,84.1244,0.412067
2730000,62,263.79,-21631,68.7289,0.3965
2745000,63,256.692,-21619.2,61.5938,0.39975
2760000,58,244.959,-21624.7,37.623,0.388244
2775000,51,218.428,-21628.5,41.4842,0.395733
2790000,48,210.056,-21654.7,45.5226,0.380267
2805000,66,294.725,-21623.3,58.8475,0.389707
2820000,68,286.473,-21626.5,72.5418,0.395633
2835000,65,272.289,-21613.9,67.0574,0.381656
2850000,80,359.603,-21636.8,91.4297,0.405533
2865000,71,315.742,-21600.8,55.9668,0.411233
2880000,70,301.788,-21624.6,59.8104,0.3968
2895000,72,306.058,-21612.4,79.3673,0.406733
2910000,66,296.843,-21623.5,52.4017,0.394467
2925000,54,243.587,-21634.8,54.6652,0.39601
2940000,62,266.299,-21620.5,65.3957,0.399533
2955000,55,230.501,-21594.4,54.806,0.388714
2970000,65,291.248,-21620.2,74.6303,0.385333
2985000,66,272.168,-21597.4,66.5007,0.3868
3000000,63,278.529,-21616.4,70.2497,0.3951
3015000,60,261.843,-21659.4,65.7258,0.39504
3030000,64,282.445,-21608.3,75.5376,0.3857
3045000,52,225.867,-21665.4,64.275,0.407867
3060000,85,358.857,-21574.8,85.4179,0.4009
3075000,63,271.804,-21654.1,64.4476,0.396833
3090000,77,320.823,-21578.8,71.6889,0.405067
3105000,79,346.006,-21578.4,76.3301,0.393933
3120000,84,376.707,-21609.2,100.013,0.4034
3135000,81,348.08,-21582.4,74.4172,0.4028
3150000,75,322.973,-21593.8,77.8285,0.3902
3165000,59,249.057,-21617.4,57.3107,0.387267
3180000,74,305.372,-21579,72.3245,0.4049
3195000,84,372.262,-21582.4,93.7153,0.392467
3210000,96,415.446,-21573.3,87.3216,0.408267
3225000,111,473.718,-21594.5,99.754,0.4256
3240000,90,400.762,-21590.7,94.1041,0.420533
3255000,79,338.68,-21592.7,95.7468,0.394267
3270000,69,302.92,-21598.7,68.4814,0.394933
3285000,58,258.032,-21614.1,62.6697,0.386133
3300000,64,281.468,-21619.2,54.0665,0.394733
3315000,64,289.227,-21599.6,58.1792,0.388333
3330000,55,251.985,-21631,62.5749,0.377467
3345000,69,305.154,-21608.7,80.0405,0.386933
3360000,71,322.495,-21599.5,73.8479,0.389733
3375000,85,377.925,-21593.4,77.5518,0.4092
3390000,64,261.342,-21620.1,68.1118,0.397218
3405000,64,266.056,-21643.6,72.4877,0.3858
3420000,58,242.261,-21632.5,55.4986,0.392822
3435000,41,182.02,-21687.7,37.6476,0.395256
3450000,60,277.504,-21609.9,51.9825,0.372833
3465000,66,266.899,-21643.5,60.7032,0.400333
3480000,58,238.818,-21648.3,50.1376,0.3974
3495000,69,310.132,-21643.5,67.8874,0.400467
3510000,82,355.226,-21643.1,77.9489,0.397467
3525000,49,204.248,-21640,49.3613,0.39235
3540000,71,314.586,-21626.7,81.8689,0.420667
3555000,54,243.807,-21621.5,57.0334,0.387533
3570000,66,265.041,-21620.7,65.7921,0.3975
3585000,59,245.447,-21628.9,63.3469,0.394233
3600000,51,228.342,-21650.1,46.9802,0.387539
3615000,55,252.617,-21652.7,57.679,0.396267
3630000,65,280.139,-21605,60.7248,0.398917
3645000,66,298.931,-21614.4,76.533,0.3928
3660000,59,253.605,-21632.4,44.6947,0.402
3675000,49,219.465,-21651.2,54.7712,0.386533
3690000,52,213.482,-21639.7,51.6657,0.390633
3705000,60,253.012,-21626,53.2049,0.390233
3720000,45,200.429,-21642.3,51.9661,0.399667
3735000,51,233.493,-21639.7,55.6564,0.391217
3750000,59,258.014,-21624.7,56.9642,0.395417
3765000,66,279.141,-21612.8,69.2227,0.372633
3780000,76,335.695,-21601.6,86.3698,0.398367
3795000,84,368.995,-21601.8,93.2983,0.402933
3810000,67,305.927,-21625.5,53.4428,0.391444
3825000,75,329.814,-21626,78.4355,0.4
3840000,69,319.898,-21632.1,72.4127,0.411667
3855000,70,285.128,-21620.5,80.2969,0.40595
3870000,77,337.601,-21625.4,70.7226,0.396867
3885000,75,346.311,-21627.5,86.3958,0.395022
3900000,81,360.484,-21631,89.3978,0.409433
3915000,65,285.368,-21613.9,57.1447,0.3986
3930000,79,350.761,-21651.9,86.1067,0.422867
3945000,78,327.261,-21641.1,91.3922,0.415933
3960000,69,307.312,-21634.9,74.4383,0.413667
3975000,57,243.897,-21645.1,59.8973,0.410133
3990000,70,302.485,-21631.3,77.5438,0.400333
4005000,68,308.785,-21627.1,51.2938,0.405367
4020000,86,377.954,-21602.3,74.7834,0.401733
4035000,66,273.086,-21627,57.2243,0.385343
4050000,79,326.616,-21618.4,73.1626,0.4018
4065000,80,340.637,-21628.5,85.4859,0.400933
4080000,67,274.773,-21619.2,72.5455,0.403267
4095000,56,231.122,-21605.1,53.6417,0.398343
4110000,62,265.914,-21626.7,61.8495,0.3978
4125000,68,285.986,-21617.3,69.787,0.397156
4140000,65,295.081,-21619,58.7805,0.3971
4155000,71,304.076,-21610.2,74.1388,0.392311
4170000,73,300.412,-21618.2,58.393,0.398067
4185000,67,291.595,-21608.9,71.9123,0.398067
4200000,77,331.079,-21565.9,71.8367,0.396356
4215000,75,332.861,-21578,60.9101,0.4012
4230000,76,351.366,-21589.9,67.0905,0.399467
4245000,73,311.069,-21598.5,72.3977,0.400095
4260000,89,377.806,-21596.4,88.0279,0.413367
4275000,92,416.041,-21613.8,75.4309,0.410133
4290000,77,330.574,-21577.1,83.3586,0.4082
4305000,61,251.926,-21623.9,49.1062,0.396042
4320000,78,326.95,-21596.6,78.4376,0.399167
4335000,81,352.936,-21567,73.586,0.399067
4350000,83,343.243,-21561.2,84.7037,0.394667
4365000,73,290.363,-21587.8,81.8111,0.396933
4380000,74,320.425,-21650.8,78.1055,0.396387
4395000,79,347.541,-21584.1,81.4059,0.396767
4410000,76,317.842,-21611,77.0258,0.414022
4425000,72,312.353,-21613.9,66.5285,0.3976
4440000,68,295.278,-21627.8,62.1518,0.401267
4455000,59,253.433,-21643.8,63.6169,0.39845
4470000,63,263.286,-21645.6,57.477,0.408
4485000,51,210.062,-21628.4,56.1228,0.4018
4500000,56,231.765,-21625.7,52.8852,0.384233
4515000,59,249.944,-21654.9,61.3399,0.3849
4530000,51,216.29,-21685.3,59.5882,0.391393
4545000,56,241.544,-21652.6,50.9259,0.396867
4560000,63,269.92,-21604.4,72.939,0.380567
4575000,61,266.255,-21605.9,53.0383,0.385333
4590000,58,252.015,-21614.1,65.9904,0.3744
4605000,54,230.037,-21610.8,73.265,0.3846
4620000,59,254.059,-21656.1,66.8243,0.3894
4635000,77,330.487,-21608.7,79.0846,0.392667
4650000,73,323.627,-21628.6,90.955,0.402867
4665000,74,313.04,-21606.1,56.4427,0.4047
4680000,76,308.859,-21634.1,71.7019,0.3985
4695000,72,312.623,-21620.8,69.6875,0.400133
4710000,77,309.315,-21602.6,84.1108,0.397
4725000,70,297.976,-21626.4,51.3848,0.392005
4740000,79,330.213,-21610.9,65.4736,0.3992
4755000,72,307.37,-21621.4,77.4575,0.410933
4770000,70,297.776,-21605.9,91.0065,0.410533
4785000,81,338.98,-21624.9,80.385,0.39555
4800000,75,322.359,-21595,69.4919,0.405667
4815000,77,328.501,-21627.6,69.9622,0.406333
4830000,84,354.382,-21591.3,103.216,0.406411
4845000,69,295.417,-21607,77.3297,0.397627
4860000,75,319.354,-21604.6,79.199,0.408578
4875000,77,310.171,-21597.7,87.4541,0.388933
4890000,78,345.029,-21591.7,84.055,0.398867
4905000,91,396.139,-21586.7,97.4569,0.413067
4920000,94,421.79,-21604.9,100.772,0.4264
4935000,73,294.823,-21620.2,78.4735,0.411943
4950000,66,280.922,-21582.4,73.6071,0.408833
4965000,79,345.978,-21581.1,64.9465,0.400733
4980000,67,299.53,-21643.8,72.1604,0.392593
4995000,78,346.319,-21627.6,83.7103,0.411717
5010000,83,344.503,-21614.9,69.7586,0.411133
5025000,80,346.988,-21590.1,70.5499,0.396133
5040000,81,342.32,-21606.6,71.4994,0.413907
5055000,90,392.906,-21592.1,96.1658,0.4044
5070000,85,379.102,-21592.2,73.9907,0.416667
5085000,87,380.828,-21607.8,90.8267,0.4112
5100000,63,285.256,-21651.3,66.2045,0.399547
5115000,65,275.127,-21587,70.2443,0.391733
5130000,63,260.219,-21595.4,61.1793,0.378067
5145000,62,247.379,-21630.2,46.274,0.398689
5160000,60,247.51,-21611.5,53.709,0.392167
5175000,67,284.566,-21616.8,54.6396,0.386667
5190000,72,294.415,-21612.7,65.114,0.403667
5205000,78,334.71,-21564.8,90.8952,0.405533
5220000,68,275.452,-21589.4,58.3603,0.394667
5235000,62,253.821,-21599.6,73.5019,0.3858
5250000,73,300.853,-21621.8,69.5359,0.402753
5265000,74,285.843,-21615.4,80.2049,0.404533
5280000,74,321.274,-21618.4,63.149,0.393215
5295000,63,292.28,-21620.9,62.0636,0.4062
5310000,67,264.688,-21592.6,62.3923,0.39292
5325000,70,302.306,-21610.6,86.6249,0.401956
