generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24231.1,100,0
15000,1,4.82886,-22076.4,3.36312,0.175467
30000,1,4.7398,-22074.1,0.677728,0.216533
45000,2,10.712,-22066.2,5.25512,0.210351
60000,6,26.5497,-22034.9,5.65784,0.241746
75000,7,21.4469,-22039.5,6.10013,0.3782
90000,10,37.0463,-22010.5,8.99891,0.366933
105000,7,25.9238,-21985.1,3.77795,0.369467
120000,5,19.519,-22031.8,3.66024,0.308911
135000,12,48.6076,-21949.3,12.4963,0.339633
150000,5,25.0736,-22023,6.56842,0.3419
165000,1,4.89111,-22065,1.6213,0.27525
180000,12,51.6173,-21937.8,8.40098,0.348978
195000,8,37.1484,-22011.5,8.45185,0.340356
210000,11,45.2924,-21928.4,16.9512,0.369367
225000,10,41.7002,-21949.8,6.06364,0.330667
240000,11,47.5249,-21940.9,9.36666,0.3372
255000,11,52.453,-21927.6,12.3652,0.316133
270000,19,81.1185,-21886.4,19.0184,0.374567
285000,11,44.5993,-21904.4,6.3576,0.3259
300000,17,58.665,-21897,17.3402,0.359867
315000,16,76.7441,-21889.9,16.7508,0.335867
330000,12,50.9295,-21881.5,16.0108,0.3466
345000,17,66.3227,-21872.1,24.085,0.324
360000,13,52.0201,-21881.2,16.0519,0.324133
375000,18,83.7063,-21856.2,14.2494,0.363324
390000,24,100.743,-21844.5,23.0211,0.379667
405000,27,113.364,-21820.5,29.2613,0.4114
420000,18,79.639,-21854.4,21.6581,0.341667
435000,5,26.4915,-21980.9,10.8305,0.319444
450000,31,122.443,-21795.1,36.0854,0.391756
465000,41,173.079,-21810.1,39.4576,0.4116
480000,17,78.0391,-21859,12.5057,0.351417
495000,34,145.268,-21782.7,32.9151,0.379933
510000,38,167.748,-21792,46.283,0.3876
525000,43,182.603,-21785.7,44.0545,0.397267
540000,28,120.357,-21847.1,30.0234,0.36435
555000,46,189.363,-21769.9,54.0906,0.3897
570000,54,242.584,-21759.8,80.3512,0.394533
585000,54,253.625,-21767.7,51.9634,0.395467
600000,47,200.07,-21766.6,55.9953,0.4024
615000,39,172.982,-21783.4,39.1056,0.3814
630000,41,191.526,-21785.1,33.0494,0.3856
645000,37,153.016,-21779.9,46.0973,0.380289
660000,49,213.315,-21735.9,43.9327,0.389833
675000,48,223.455,-21740.8,43.4548,0.399733
690000,50,238.547,-21741.1,48.8573,0.393267
705000,50,218.613,-21739.1,51.9049,0.381667
720000,38,169.745,-21762.6,31.2265,0.368413
735000,50,216.41,-21762.1,52.2615,0.401133
750000,57,241.497,-21746.6,56.347,0.414667
765000,57,239.825,-21728.2,47.6688,0.3996
780000,56,250.743,-21740.8,66.6956,0.4036
795000,59,267.577,-21744.7,57.9512,0.401867
810000,47,216.758,-21728.6,54.4895,0.408467
825000,52,217.014,-21730.1,51.4554,0.389133
840000,58,273.664,-21713.5,58.738,0.402467
855000,60,267.548,-21706.2,55.9546,0.410733
870000,52,239.136,-21730.9,62.9154,0.3962
885000,59,256.093,-21744,59.5301,0.3948
900000,51,226.544,-21729.8,51.555,0.4034
915000,59,248.84,-21715.1,57.7073,0.4024
930000,43,179.145,-21755.4,48.9103,0.401133
945000,57,248.845,-21709.5,61.5491,0.386367
960000,51,225.083,-21740.2,56.8565,0.3936
975000,50,211.874,-21700.4,44.5064,0.3977
990000,54,239.409,-21714.8,55.0779,0.381267
1005000,69,293.488,-21702.1,70.3061,0.402667
1020000,72,308.081,-21717.3,76.4281,0.420467
1035000,62,263.844,-21719.4,46.9693,0.415067
1050000,59,256.462,-21720.5,70.9279,0.3958
1065000,67,291.157,-21731.6,68.4503,0.408933
1080000,56,244.421,-21730.8,56.0956,0.399533
1095000,61,272.336,-21730.9,45.0896,0.4075
1110000,43,172.476,-21755.8,48.2408,0.346161
1125000,55,232.641,-21721.3,48.1757,0.397244
1140000,44,186.855,-21728.7,50.7399,0.405467
1155000,58,244.504,-21731.6,66.7803,0.4067
1170000,44,190.289,-21752.4,39.4901,0.405767
1185000,62,273.243,-21722.1,55.9797,0.399067
1200000,59,258.213,-21721.9,71.3588,0.399933
1215000,47,215.926,-21756.5,39.9483,0.4082
1230000,58,250.772,-21746,67.3975,0.414333
1245000,56,236.437,-21727.8,60.4132,0.410183
1260000,45,188.61,-21749.9,46.8541,0.400017
1275000,59,256.833,-21744.3,51.0271,0.390733
