generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-0.60592,-22415.5,100,1
15000,0,-0.0578488,-21997.6,0.391741,0.145657
30000,1,4.07413,-21977.1,0.342337,0.159461
45000,0,0.171696,-21997.3,0.497847,0.149356
60000,2,11.1924,-21935.5,4.03352,0.2602
75000,3,16.79,-21934.8,1.16334,0.345
90000,4,14.1243,-21929.5,4.2189,0.341
105000,1,5.43654,-21950.1,1.76945,0.2451
120000,1,5.29148,-21947.9,3.51808,0.288467
135000,2,11.4689,-21944.2,1.36184,0.286533
150000,4,20.2642,-21889.3,3.55247,0.327
165000,5,21.9248,-21885.9,3.27963,0.314267
180000,2,10.731,-21943,3.76022,0.286289
195000,7,33.4961,-21876,4.24478,0.266867
210000,8,37.6816,-21860.3,6.10703,0.333667
225000,7,35.2126,-21862.7,8.92527,0.3318
240000,8,38.6218,-21854.6,6.60467,0.324133
255000,5,20.5611,-21895.5,6.28045,0.331053
270000,8,35.4816,-21829.2,8.29527,0.335067
285000,10,39.1237,-21835.5,7.31328,0.334
300000,6,26.5191,-21902.3,11.0352,0.283702
315000,6,25.458,-21906.5,4.48513,0.3342
330000,10,43.5091,-21830.3,14.6644,0.334822
345000,9,39.469,-21843.4,7.49133,0.324967
360000,10,42.3316,-21845,8.66881,0.348133
375000,10,42.4169,-21820,8.18814,0.333178
390000,12,45.061,-21815.1,6.905,0.343933
405000,13,56.8268,-21835.5,15.5797,0.353967
420000,13,51.8733,-21791.4,18.0277,0.3466
435000,15,64.4424,-21806.4,13.2643,0.343413
450000,13,53.2325,-21810.6,15.6655,0.341578
465000,17,65.6037,-21790.5,23.3861,0.344222
480000,25,95.1655,-21754,25.5723,0.3616
495000,10,49.8535,-21804.1,9.96352,0.341578
510000,25,107.742,-21725.9,25.0056,0.376267
525000,35,152.246,-21719,30.6798,0.391533
540000,27,124.789,-21713.8,42.5943,0.397267
555000,40,168.071,-21695.7,42.9512,0.384933
570000,49,211.072,-21691.6,41.6886,0.4024
585000,53,238.801,-21689.4,47.5023,0.409933
600000,43,186.562,-21696,50.9302,0.378926
615000,46,206.593,-21683.6,56.8846,0.419467
630000,40,176.703,-21680.6,51.238,0.394933
645000,40,179.521,-21659.7,43.9006,0.3896
660000,51,215.189,-21673.5,69.4839,0.3934
675000,45,194.304,-21646.2,41.8739,0.3958
690000,45,183.308,-21663,51.286,0.398467
705000,46,185.15,-21668.1,40.9922,0.387356
720000,80,319.416,-21651.3,61.5418,0.409867
735000,67,279.381,-21615.3,64.5598,0.422667
750000,64,267.289,-21624.8,56.1587,0.4104
765000,28,125.43,-21708.4,35.7903,0.373104
780000,63,270.89,-21612.1,49.3695,0.4007
795000,67,292.821,-21614.1,69.4904,0.4048
810000,67,277.956,-21622.5,73.9442,0.406867
825000,68,280.939,-21612.7,56.5439,0.406867
840000,50,200.462,-21664,47.2475,0.389363
855000,49,210.507,-21610.9,44.7655,0.394867
870000,55,239.77,-21665.8,55.4122,0.388895
885000,51,206.138,-21661.5,47.9244,0.399933
900000,46,201.32,-21651.7,46.5241,0.392867
915000,61,274.69,-21664.7,46.149,0.408667
930000,61,249.449,-21609.9,58.7119,0.399707
945000,69,268.149,-21608,67.7848,0.393267
960000,41,188.728,-21680.3,45.6549,0.387517
975000,73,318.474,-21605.1,79.6516,0.396133
990000,66,296.9,-21613.3,66.6322,0.401867
1005000,77,313.872,-21594.2,79.783,0.4158
1020000,77,344.826,-21573.1,82.3498,0.3994
1035000,45,202.626,-21668.7,35.4791,0.393783
1050000,78,335.579,-21625.9,77.5192,0.409467
1065000,72,301.714,-21609.1,77.6437,0.428333
1080000,65,282.242,-21623.5,59.2555,0.4104
1095000,50,216.89,-21638.4,53.8305,0.400667
1110000,57,256.435,-21635.1,53.6634,0.390933
1125000,86,375.161,-21604,80.5767,0.404733
1140000,87,379.477,-21598.6,95.0345,0.426467
1155000,50,220.841,-21638.2,51.4715,0.4068
1170000,79,332.56,-21589.8,68.4353,0.419033
1185000,80,338.449,-21599.6,81.9445,0.413733
1200000,74,310.785,-21571.6,77.0188,0.410867
1215000,83,366.562,-21580.8,81.0384,0.413467
1230000,94,387.864,-21598.9,96.2737,0.421667
1245000,68,276.326,-21577.9,83.2657,0.408667
1260000,76,330.777,-21603.4,74.1145,0.409667
1275000,63,272.014,-21648.2,48.2465,0.37975
1290000,77,345.613,-21604.9,66.6766,0.4083
1305000,90,398.964,-21575.7,92.8934,0.420267
1320000,79,346.885,-21581.7,82.5575,0.413533
1335000,71,303.257,-21586.3,62.6494,0.411133
1350000,66,294.713,-21618.7,53.3768,0.392267
1365000,68,309.43,-21620.2,71.5574,0.3968
1380000,65,277.071,-21611.7,70.7538,0.3996
1395000,63,265.307,-21585.6,62.6006,0.4014
1410000,69,298.242,-21597.3,65.0081,0.403267
1425000,70,303.722,-21607.7,69.8092,0.398067
1440000,62,264.527,-21602.7,47.0346,0.393733
1455000,51,222.363,-21644.1,55.8781,0.380961
1470000,87,393.515,-21609,77.1789,0.4057
1485000,73,310.581,-21588.1,67.4195,0.413267
1500000,72,300.162,-21593,67.6914,0.406133
1515000,49,199.955,-21651.3,51.9761,0.3723
1530000,75,344.277,-21616.2,67.5536,0.401233
1545000,71,307.392,-21611.6,67.1003,0.407933
1560000,55,249.625,-21630.6,46.7692,0.414267
1575000,54,230.034,-21621.4,54.5611,0.390467
1590000,68,306.508,-21623.2,80.2244,0.396
1605000,65,285.433,-21624.5,56.91,0.386667
1620000,58,250.988,-21608.1,61.0832,0.396333
1635000,40,180.083,-21643.7,42.705,0.378594
1650000,57,261.943,-21633.6,64.7706,0.382267
1665000,40,175.645,-21659.3,47.7622,0.3729
1680000,51,224.34,-21663.6,59.6871,0.375164
1695000,72,287.502,-21623,59.9818,0.408422
1710000,48,194.37,-21647.5,49.0422,0.389
1725000,54,220.593,-21649.7,55.3117,0.392467
1740000,47,204.008,-21648.5,41.8909,0.3909
1755000,52,223.018,-21638.8,52.1818,0.3826
1770000,58,239.072,-21639.5,56.1097,0.390633
1785000,56,248.8,-21642.7,52.5026,0.402533
1800000,54,238.578,-21638.5,53.3169,0.388089
1815000,58,241.891,-21644.5,61.8022,0.3978
1830000,57,253.834,-21643.9,67.804,0.394467
1845000,54,243.527,-21628.8,39.4982,0.387978
1860000,59,253.153,-21642.8,61.2502,0.387333
1875000,55,240.639,-21609.7,63.5367,0.396147
1890000,60,266.704,-21630.3,60.0412,0.403633
1905000,51,223.993,-21631.3,58.7984,0.3837
1920000,62,268.212,-21608.8,65.0004,0.396633
1935000,55,249.313,-21651.1,54.8354,0.385013
1950000,65,278.932,-21625.4,65.1781,0.404467
1965000,80,344.369,-21588.8,72.0323,0.404133
1980000,77,354.855,-21604.5,75.1558,0.426267
1995000,58,264.435,-21614.9,57.0181,0.390167
2010000,62,261.359,-21624,54.2979,0.406067
