generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,1.31709,-24209.6,32.4358,1
15000,1,4.61203,-21996.9,1.66067,0.201853
30000,2,6.21922,-21989.5,3.92338,0.192527
45000,3,16.5425,-21948,5.28822,0.259833
60000,3,12.3037,-21950.1,7.43488,0.2504
75000,7,33.4023,-21899.9,7.67238,0.246556
90000,8,33.744,-21874.6,7.4844,0.322533
105000,6,25.246,-21863.5,5.71208,0.3066
120000,12,40.802,-21827.8,12.947,0.332267
135000,7,30.0816,-21855.9,9.81822,0.3304
150000,21,92.7858,-21776.1,25.6808,0.332733
165000,20,88.7569,-21769.3,25.5607,0.337133
180000,19,73.7546,-21767.1,18.0325,0.352867
195000,20,91.5119,-21771.8,15.1859,0.313467
210000,24,101.891,-21773.1,23.4104,0.349133
225000,14,71.7893,-21784.4,21.4939,0.3061
240000,19,81.3347,-21753.9,27.2984,0.345667
255000,23,107.939,-21742.9,27.2184,0.342967
270000,26,107.188,-21729.9,27.5874,0.3604
285000,22,97.848,-21722.5,31.7864,0.365167
300000,24,109.626,-21724.1,36.3603,0.341267
315000,21,93.1008,-21730.2,23.7349,0.339644
330000,18,70.5599,-21729.1,14.1894,0.294915
345000,23,95.1884,-21721.3,25.3671,0.3404
360000,34,147.412,-21673.5,35.6656,0.367867
375000,39,168.352,-21663.5,36.0161,0.401667
390000,37,158.508,-21680.1,36.3836,0.3952
405000,43,177.742,-21668.4,40.7632,0.378133
420000,46,195.181,-21626.8,50.3458,0.374333
435000,33,135.89,-21648.5,36.4688,0.384767
450000,47,206.886,-21604.4,51.2207,0.379567
465000,44,194.713,-21617.8,44.2425,0.380333
480000,53,225.78,-21618.8,43.3684,0.3974
495000,48,213.443,-21598.3,52.447,0.3926
510000,66,274.816,-21597.3,74.7782,0.38228
525000,64,274.638,-21591.7,51.3806,0.3987
540000,60,263.629,-21589.6,55.3483,0.389233
555000,55,239.348,-21610.3,47.6294,0.3902
570000,65,282.49,-21608.9,63.8048,0.392467
585000,58,254.059,-21586.5,54.8532,0.3896
600000,57,244.944,-21582.1,67.396,0.394533
615000,62,262.15,-21587.8,55.1444,0.392333
630000,55,233.927,-21592.3,44.3429,0.391267
645000,46,209.958,-21634.5,47.9773,0.353777
660000,60,263.349,-21585.9,57.3103,0.3979
675000,67,294.692,-21591.3,69.9125,0.379467
690000,67,288.558,-21564.1,71.5638,0.389533
705000,60,259.766,-21576.6,60.9365,0.401133
720000,58,257.917,-21599.6,68.5095,0.397756
735000,70,290.878,-21579.6,69.2883,0.390722
750000,67,290.943,-21600.6,79.6742,0.411367
765000,60,256.602,-21585.1,46.7008,0.3998
780000,56,241.899,-21605.9,58.7554,0.405067
795000,65,274.392,-21594,69.9047,0.393133
810000,54,239.593,-21605.7,43.614,0.403067
825000,59,255.048,-21606.9,67.9418,0.39
840000,59,254.393,-21608.3,67.5323,0.391133
855000,62,263.472,-21600.9,60.3038,0.410733
870000,64,271.214,-21600.6,65.404,0.399467
885000,55,252.948,-21587.7,63.0354,0.395067
900000,64,269.719,-21590.3,54.0838,0.400178
915000,50,215.45,-21603.6,49.4551,0.39197
930000,58,254.262,-21602.4,65.3779,0.379867
945000,73,305.744,-21589.1,63.5476,0.402367
960000,49,190.293,-21578.6,48.2906,0.388833
975000,63,256.983,-21602.8,60.5502,0.394653
990000,67,310.497,-21577.4,78.1489,0.400844
1005000,69,286.909,-21587.2,57.7751,0.381422
1020000,51,236.52,-21585.9,59.1788,0.406467
1035000,49,197.409,-21580.9,56.1641,0.394533
1050000,48,196.651,-21588,51.663,0.378967
1065000,62,268.234,-21563.6,60.7927,0.389333
1080000,49,195.178,-21577.7,56.2611,0.3787
1095000,59,244.47,-21572.4,57.0694,0.387933
1110000,66,287.232,-21570,68.7319,0.398133
1125000,55,232.728,-21571.6,49.685,0.379533
1140000,63,268.75,-21582.5,55.0115,0.3958
1155000,68,279.565,-21610.6,72.665,0.4082
1170000,76,326.421,-21572.4,74.8024,0.396217
1185000,60,265.14,-21572.8,47.4133,0.3981
1200000,66,276.126,-21569.2,70.4696,0.3974
1215000,66,273.32,-21566.6,75.2945,0.393533
1230000,74,312.261,-21587.5,80.2398,0.3954
1245000,67,249.961,-21563.6,71.5407,0.394
1260000,73,323.257,-21554.9,76.5797,0.392067
1275000,67,290.601,-21557.2,76.0566,0.400486
1290000,61,255.25,-21568.2,51.6215,0.4017
1305000,82,350.807,-21567.2,73.4929,0.413167
1320000,60,264.195,-21606.9,55.4906,0.390045
1335000,62,276.684,-21569.4,68.3422,0.396667
1350000,72,295.52,-21552.6,65.2151,0.411689
1365000,74,311.577,-21540.1,80.5026,0.4022
