generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24225.2,100,0
15000,1,0.0257254,-22042.1,2.40416,0.1568
30000,1,1.39194,-22053.4,3.03137,0.170228
45000,4,12.6461,-22007.8,1.97214,0.2583
60000,7,26.9563,-21987.8,3.8287,0.306267
75000,8,30.7753,-21951.9,7.21617,0.308
90000,8,26.5878,-21969.7,5.80552,0.339489
105000,7,26.8045,-21944.6,6.42196,0.3189
120000,12,51.6789,-21898.3,14.2624,0.320067
135000,12,48.3275,-21901.4,9.86577,0.327467
150000,8,31.6315,-21926.4,10.0819,0.313867
165000,12,52.1767,-21895.1,12.6834,0.3575
180000,15,63.0927,-21869.5,7.47503,0.341867
195000,11,48.0405,-21859,11.0617,0.3654
210000,16,74.1194,-21867.4,14.2207,0.347467
225000,12,44.1589,-21905.4,16.7386,0.330053
240000,27,112.312,-21823.7,33.0354,0.3783
255000,27,111.435,-21817.3,27.1836,0.3978
270000,10,37.7839,-21925.4,11.8809,0.223921
285000,41,170.114,-21800.1,37.5358,0.407033
300000,43,183.594,-21779.4,52.1087,0.416333
315000,14,61.0742,-21868,14.9787,0.359289
330000,47,190.745,-21742.8,53.909,0.4108
345000,52,232.156,-21756.2,47.9808,0.395533
360000,19,83.0866,-21867.9,20.094,0.364022
375000,54,230.528,-21750.5,53.4095,0.4137
390000,26,104.531,-21845.4,22.7963,0.381033
405000,40,166.11,-21835.4,46.4532,0.387267
420000,38,157.989,-21796.1,40.2074,0.4226
435000,53,212.222,-21713.9,52.5272,0.395417
450000,59,253.067,-21705.3,61.9332,0.376333
465000,61,263.183,-21709.3,65.9548,0.394467
480000,57,247.673,-21712.5,67.1659,0.4014
495000,53,239.697,-21704.7,54.0296,0.401733
510000,64,270.252,-21714.3,62.932,0.4072
525000,59,245.419,-21720.8,51.7994,0.404533
540000,51,206.703,-21709.1,47.6743,0.3928
555000,36,163.02,-21805.9,29.1947,0.392889
570000,55,233.962,-21704.7,57.9988,0.401433
585000,59,278.569,-21688.9,49.6382,0.391133
600000,66,294.053,-21694.3,86.2391,0.4034
615000,54,249.86,-21708.5,51.8209,0.405667
630000,56,245.274,-21720.6,60.3193,0.398667
645000,64,285.495,-21714.6,49.1142,0.3992
660000,68,302.121,-21709.3,59.9248,0.406267
675000,63,263.702,-21721.5,62.327,0.368286
690000,55,243.674,-21715.9,56.1665,0.399333
705000,49,220.122,-21718.4,62.8002,0.405156
720000,38,158.077,-21736.6,31.7966,0.395945
735000,48,212.857,-21711,40.3605,0.3942
750000,53,236.295,-21730.5,54.964,0.4057
765000,49,227.125,-21724.5,58.1081,0.405533
780000,53,225.729,-21720.2,49.527,0.405967
795000,45,200.526,-21734.8,41.3203,0.407267
810000,54,233.343,-21733.5,50.861,0.4122
825000,67,280.765,-21719.4,66.3022,0.4067
840000,65,297.082,-21710.8,70.5916,0.4122
855000,42,184.559,-21724.9,52.129,0.400156
870000,27,115.722,-21781.8,28.3211,0.382133
885000,44,189.743,-21720.3,53.4248,0.402556
900000,42,182.91,-21738.1,42.2119,0.3794
915000,59,248.216,-21743.4,63.3854,0.417133
930000,48,218.503,-21710.3,43.979,0.4176
945000,51,215.995,-21706.9,52.3234,0.408867
960000,54,231.109,-21734.1,60.926,0.392857
975000,55,252.242,-21732.9,50.6637,0.414633
