generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24206.7,100,0
15000,1,4.38307,-21995.5,2.27684,0.178588
30000,1,5.22405,-21988.7,0.866852,0.338055
45000,1,5.50978,-21986.7,1.82283,0.246867
60000,1,4.21745,-21983.7,0.946916,0.296267
75000,2,9.06027,-21976,2.6662,0.310067
90000,2,8.01172,-21929,1.07444,0.279333
105000,3,13.8708,-21944.4,1.13575,0.319307
120000,5,19.2106,-21902.4,5.18991,0.297233
135000,7,24.8591,-21887.6,6.311,0.308467
150000,9,38.9842,-21865.2,9.62128,0.3136
165000,13,58.5865,-21827.2,12.6729,0.349133
180000,14,58.4624,-21799.3,15.6323,0.320067
195000,14,58.1537,-21797.2,13.1292,0.3438
210000,12,51.0378,-21796.6,9.28524,0.334933
225000,10,44.5747,-21832.1,11.7249,0.316533
240000,22,93.1449,-21739.5,33.666,0.338267
255000,24,101.638,-21755.5,28.3999,0.3662
270000,10,41.7283,-21810,9.00616,0.322
285000,20,88.5261,-21730.5,28.3456,0.364833
300000,36,164.991,-21739.9,48.2682,0.4016
315000,21,93.3104,-21778.5,23.5218,0.342756
330000,25,114.902,-21730.4,17.9933,0.387433
345000,23,92.1685,-21768,26.3741,0.371667
360000,28,125.819,-21728.1,28.4749,0.3886
375000,31,145.012,-21728.3,25.9649,0.3807
390000,37,162.94,-21722.6,37.1885,0.401933
405000,29,120.744,-21720.8,29.6778,0.397467
420000,39,175.732,-21692.7,42.0555,0.388156
435000,31,129.554,-21701.4,35.0181,0.382667
450000,42,185.657,-21709,44.2259,0.377622
465000,35,146.822,-21707,34.8844,0.3932
480000,36,157.562,-21690.1,36.0468,0.396467
495000,29,116.327,-21688.3,25.7308,0.384233
510000,30,137.716,-21684,23.9213,0.389567
525000,45,189.925,-21676.9,31.312,0.370233
540000,43,197.599,-21673.2,46.3253,0.406667
555000,46,189.247,-21656.5,43.9671,0.396222
570000,51,218.921,-21656.4,61.4184,0.4006
585000,34,157.131,-21685.7,33.0591,0.403822
600000,37,163.031,-21668.7,36.602,0.3784
615000,54,230.59,-21667.9,44.4927,0.397889
630000,39,169.749,-21661.2,36.2708,0.4065
645000,37,170.391,-21655.3,37.3406,0.398933
660000,43,192.557,-21668.7,44.9245,0.400533
675000,57,237.487,-21666.9,65.7916,0.333756
690000,40,171.784,-21644.4,25.5396,0.389867
705000,48,202.014,-21654.8,47.8108,0.401817
720000,69,289.873,-21645.5,61.5361,0.3941
735000,52,238.243,-21648.3,55.9796,0.4056
750000,48,229.212,-21651.3,43.2643,0.400267
765000,59,251.59,-21672.7,69.8048,0.399289
780000,72,319.054,-21623.6,73.681,0.412956
795000,77,306.456,-21645.8,71.3883,0.4154
810000,69,290.702,-21631.9,72.4645,0.4202
825000,44,189.535,-21656.8,44.6904,0.394813
840000,55,243.836,-21649.4,54.4884,0.409833
855000,55,235.991,-21652,55.3477,0.404
870000,53,234.512,-21668.8,57.2347,0.3996
885000,55,236.791,-21641.3,47.1118,0.401733
900000,59,255.692,-21644,54.2845,0.3958
915000,57,258.147,-21623.6,50.5329,0.4066
930000,51,217.327,-21652.3,42.7774,0.409667
945000,43,200.215,-21657.2,48.7794,0.391239
960000,53,221.764,-21631,65.8139,0.400533
975000,39,179.522,-21682.7,33.9657,0.39026
990000,43,189.653,-21645.9,45.36,0.387667
1005000,32,142.311,-21668.7,26.1204,0.388433
1020000,37,146.713,-21663.3,31.7721,0.374833
1035000,49,213.907,-21641.6,48.9512,0.39276
1050000,67,280.823,-21652.9,60.9843,0.392333
1065000,51,207.072,-21653.8,44.1148,0.393967
1080000,83,361.131,-21617,82.4908,0.416956
1095000,44,187.332,-21658.7,35.3433,0.413311
1110000,60,250.834,-21614.1,54.7862,0.418067
1125000,57,261.357,-21632.2,65.1971,0.385267
1140000,34,147.047,-21664.9,26.3048,0.380467
1155000,55,251.11,-21619.9,60.0186,0.400467
1170000,60,247.774,-21617.9,74.2952,0.3888
1185000,54,218.82,-21623.3,59.7083,0.397133
1200000,56,232.347,-21616.6,50.4597,0.395
1215000,59,254.001,-21634.5,60.7872,0.396667
1230000,41,179.458,-21673.5,42.1823,0.3723
1245000,75,336.905,-21599.3,78.2511,0.401
1260000,58,247.836,-21649.9,56.5384,0.399
1275000,55,244.259,-21620.2,53.9904,0.412733
1290000,54,216.621,-21647.4,36.1796,0.389667
1305000,53,225.954,-21646.9,55.637,0.398867
1320000,47,212.373,-21633.7,53.6087,0.388533
1335000,50,226.638,-21625.9,56.5285,0.401733
