generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,1.03494,-24238.9,60.6512,1
15000,1,5.48157,-22101.9,1.13203,0.153856
30000,0,1.1556,-22109,0.289892,0.150933
45000,0,0.40888,-22101.6,0.137389,0.153933
60000,0,0.139652,-22101.7,0.921288,0.148667
75000,0,1.18431,-22107.3,0.529817,0.148356
90000,1,6.46831,-22089.2,5.51916,0.149954
105000,2,11.5202,-22071.5,2.63849,0.314133
120000,2,11.0229,-22072,3.41523,0.257756
135000,2,8.74167,-22068.6,4.23409,0.260867
150000,3,13.5639,-22058,3.43684,0.312567
165000,8,35.427,-22036.8,8.94116,0.318567
180000,7,30.8012,-21978.2,10.4447,0.316493
195000,8,32.7522,-21982.9,9.11852,0.317822
210000,7,26.72,-21972,7.05826,0.285733
225000,13,53.4649,-21953.7,14.4313,0.307933
240000,10,44.2444,-21979.4,19.5309,0.320947
255000,10,39.5508,-21944.4,7.40561,0.3216
270000,14,59.6331,-21954,18.4411,0.3244
285000,13,60.676,-21937.3,16.3304,0.3674
300000,19,85.2271,-21931.4,20.1779,0.339867
315000,16,73.9055,-21933.1,16.9533,0.323133
330000,9,35.1147,-21919.8,6.33684,0.314567
345000,13,54.9212,-21912.7,9.41187,0.312733
360000,9,38.6386,-21925.4,9.04972,0.321133
375000,22,100.548,-21870.1,25.6182,0.329267
390000,12,49.0978,-21919.4,12.8206,0.311873
405000,10,40.188,-21917.8,9.97731,0.306711
420000,22,105.026,-21872.6,23.7086,0.361689
435000,27,125.104,-21881.1,25.1174,0.360533
450000,28,110.359,-21865.2,25.1516,0.373533
465000,29,131.73,-21832.8,21.3586,0.3687
480000,37,156.593,-21816.4,40.92,0.400533
495000,31,125.436,-21810.8,28.8275,0.384067
510000,43,193.808,-21805.1,40.2298,0.381111
525000,49,235.288,-21818.2,47.9508,0.388133
540000,40,176.325,-21803.8,32.5278,0.377
555000,49,228.937,-21795.9,45.1304,0.4078
570000,44,203.217,-21791.3,39.6788,0.395067
585000,58,266.915,-21786.7,50.2282,0.409
600000,32,125.587,-21780.3,28.5928,0.384983
615000,48,206.664,-21812.6,46.6011,0.406967
630000,54,235.81,-21810.9,61.7476,0.394267
645000,47,205.171,-21773.6,41.0425,0.393844
660000,50,215.084,-21776.2,47.7544,0.402133
675000,32,131.148,-21760,31.5295,0.382933
690000,38,162.687,-21761.6,37.8828,0.372467
705000,43,192.392,-21735.8,52.415,0.380333
720000,32,132.405,-21833.1,27.108,0.352076
735000,41,189.323,-21790.9,44.8278,0.380676
750000,45,195.528,-21743.6,41.2191,0.394244
765000,45,196.563,-21755.1,39.9694,0.393933
780000,47,209.091,-21756.6,50.6888,0.385933
795000,48,210.401,-21802.6,62.4388,0.393587
810000,35,154.254,-21787.1,28.7781,0.368693
825000,45,206.422,-21743.9,38.2582,0.392711
840000,41,162.134,-21797,37.2615,0.393156
855000,33,158.821,-21804.3,37.2745,0.363356
870000,39,183.339,-21794.2,37.4216,0.3642
885000,40,181.177,-21749.2,33.2927,0.399367
900000,55,231.933,-21741.9,56.2838,0.390067
915000,38,163.336,-21787.5,40.2079,0.392173
930000,59,248.981,-21750.5,58.9249,0.402533
945000,41,173.12,-21766.1,53.9317,0.365293
960000,45,199.07,-21764.9,44.2831,0.374133
975000,43,172.352,-21761.4,44.2834,0.393378
990000,34,146.801,-21779,36.4234,0.381333
1005000,47,200.451,-21752.6,42.4185,0.401078
1020000,55,241.345,-21759.8,51.8398,0.381933
1035000,45,190.782,-21776.6,37.4837,0.382667
1050000,63,270.786,-21762.7,60.7817,0.396633
1065000,56,249.83,-21774.8,65.6625,0.411667
1080000,67,283.007,-21785.3,60.6145,0.410667
1095000,37,152.503,-21798.7,49.408,0.407267
1110000,56,238.375,-21727.6,50.9781,0.391417
1125000,56,245.726,-21721.9,51.6949,0.3968
1140000,53,222.791,-21785.3,50.6054,0.400289
1155000,50,229.482,-21755.7,57.8575,0.391367
1170000,47,202.045,-21776.3,40.464,0.3962
1185000,53,235.75,-21736.2,56.6977,0.3843
1200000,59,261.501,-21750.6,62.1988,0.393333
1215000,52,228.223,-21733.8,41.3416,0.397867
1230000,52,229.739,-21761.9,48.5109,0.393467
1245000,55,219.745,-21754,47.995,0.407667
1260000,49,210.881,-21762.9,49.9272,0.409067
1275000,44,180.717,-21760.8,49.4827,0.384167
1290000,55,240.019,-21762,40.7036,0.392933
1305000,50,202.858,-21756.5,58.8472,0.392333
1320000,55,234.389,-21769.9,60.9589,0.395733
1335000,37,156.797,-21762.4,37.4082,0.387517
1350000,62,262.657,-21756.2,62.029,0.401783
1365000,60,269.259,-21758.8,47.2155,0.407733
1380000,54,224.978,-21781.9,60.0686,0.381756
1395000,58,265.911,-21760.1,69.9134,0.391
1410000,46,204.471,-21767.6,46.561,0.389033
1425000,39,174.86,-21765.2,32.6088,0.379333
1440000,46,190.427,-21773.2,53.6153,0.385658
1455000,38,172.661,-21764.6,40.507,0.3875
1470000,38,163.483,-21788.9,35.4793,0.364667
1485000,56,253.049,-21774.3,60.0959,0.36295
1500000,47,205.774,-21746,28.4392,0.393533
1515000,55,241.598,-21757,43.069,0.383933
1530000,45,202.707,-21746.6,56.5155,0.375067
1545000,51,223.514,-21745.3,55.8105,0.398867
1560000,53,234.712,-21750.5,59.3547,0.381333
1575000,49,211.889,-21747,51.7408,0.3788
1590000,49,213.661,-21743.6,65.3807,0.3868
1605000,55,249.282,-21751.4,55.2109,0.387244
1620000,57,263.814,-21743.6,58.8549,0.402
1635000,54,246.239,-21760.4,54.1286,0.409433
1650000,61,278.107,-21771.4,60.3218,0.411933
1665000,65,292.302,-21729.8,63.9868,0.414333
1680000,38,162.537,-21776.4,41.7228,0.393908
1695000,55,226.335,-21740.1,51.2745,0.392
1710000,46,178.623,-21758.2,42.9236,0.396533
1725000,47,211.993,-21754.4,47.869,0.392656
1740000,68,295.456,-21730.5,66.9289,0.404622
1755000,63,270.404,-21724.8,67.6503,0.404867
1770000,54,244.225,-21763.4,47.7302,0.401783
1785000,59,261.314,-21707.3,65.3716,0.3955
1800000,56,245.992,-21748.9,55.3278,0.403
1815000,63,262.994,-21704,60.9594,0.395533
1830000,71,304.363,-21695,74.2438,0.394133
1845000,50,227.832,-21755.8,58.1681,0.3846
1860000,42,188.199,-21761.2,37.1906,0.386778
1875000,60,247.835,-21714.5,66.6692,0.391111
1890000,63,260.258,-21724.3,64.3753,0.399
1905000,58,229.549,-21725.2,60.4769,0.3938
1920000,45,193.576,-21758.4,45.0827,0.388467
1935000,53,237.134,-21729.7,45.6086,0.3754
1950000,56,252.953,-21761.1,51.8591,0.394467
1965000,57,235.415,-21749.1,72.7364,0.411733
1980000,63,289.388,-21745.4,62.8482,0.401933
1995000,61,262.355,-21748.2,67.121,0.402667
2010000,57,230.545,-21749.9,61.771,0.4048
2025000,64,286.179,-21766.4,64.1896,0.392828
2040000,53,233.855,-21742,46.4745,0.3976
2055000,47,206.582,-21748,43.8877,0.396022
2070000,45,190.968,-21748.8,44.4439,0.368467
2085000,52,215.068,-21744.4,51.3832,0.39208
2100000,42,178.451,-21762.5,47.1758,0.3716
2115000,49,194.234,-21757.5,61.7419,0.395133
2130000,48,208.559,-21742.4,41.3151,0.377
2145000,47,210.69,-21754.4,50.4923,0.382467
2160000,45,210.005,-21789.3,41.2393,0.390867
2175000,48,206.813,-21742.8,54.4269,0.393867
2190000,40,161.753,-21749.2,34.3152,0.384867
2205000,48,210.619,-21757.8,37.9275,0.385844
2220000,58,254.688,-21775.4,50.5282,0.406
2235000,62,273.542,-21746.9,69.0457,0.384156
2250000,57,257.939,-21726.2,52.3443,0.395333
2265000,60,284.583,-21757.3,73.2129,0.396311
2280000,72,312.054,-21726.1,83.8665,0.418867
2295000,57,252.656,-21726.8,45.1417,0.397844
2310000,70,301.642,-21734.3,64.6054,0.4097
2325000,63,262.63,-21703.7,46.6516,0.391267
2340000,65,275.572,-21746.9,57.0592,0.393429
2355000,70,308.037,-21745,76.3922,0.417067
2370000,77,347.623,-21680.7,70.0737,0.403333
2385000,68,300.052,-21708.7,69.7934,0.395933
2400000,64,264.738,-21738,54.6579,0.402422
2415000,48,207.599,-21733.4,50.9355,0.397133
2430000,67,299.276,-21709,74.6345,0.401333
2445000,58,272.088,-21715.5,57.6766,0.3944
2460000,66,288.43,-21721.5,92.2419,0.395733
2475000,71,307.179,-21747.5,62.3542,0.38845
2490000,73,325.017,-21691,88.9625,0.4102
2505000,81,361.456,-21711.2,84.2809,0.415
2520000,77,330.088,-21690,90.9274,0.404667
2535000,88,360.05,-21727.8,69.6629,0.401462
2550000,91,380.77,-21694.1,87.6088,0.400967
2565000,84,379.78,-21697.4,90.0201,0.402667
2580000,60,268.002,-21734.3,60.9357,0.408311
2595000,64,295.183,-21740.2,60.0096,0.395867
2610000,56,251.815,-21717.7,50.2143,0.3994
2625000,66,291.246,-21714.9,81.0187,0.3957
2640000,59,267.643,-21713.8,54.4089,0.396467
2655000,68,301.205,-21725.7,59.0522,0.4014
2670000,61,261.914,-21717.9,62.2272,0.402533
2685000,56,241.679,-21732.9,59.7849,0.400987
2700000,49,224.384,-21715.2,51.2188,0.383567
2715000,48,220.77,-21724.8,49.2602,0.377867
2730000,55,247.935,-21724.1,56.6293,0.395133
2745000,52,219.647,-21721,43.8704,0.394867
2760000,56,241.546,-21714.6,63.7284,0.396933
2775000,51,223.967,-21793.9,39.1703,0.39467
2790000,47,176.329,-21781.8,48.4903,0.406667
2805000,62,278.758,-21717.3,60.0803,0.392844
2820000,56,235.749,-21734.5,59.8036,0.381883
2835000,46,208.152,-21761.2,55.6562,0.3832
2850000,45,204.534,-21759.5,40.1741,0.396867
2865000,46,200.501,-21773.3,47.8448,0.393533
2880000,42,197.343,-21765.2,56.322,0.395533
2895000,48,217.999,-21763.8,49.6171,0.387419
2910000,57,248.073,-21751.2,60.8327,0.394617
2925000,60,265.508,-21746.6,69.8843,0.398733
2940000,52,230.47,-21776.9,52.0247,0.3852
2955000,39,167.39,-21785.1,49.4688,0.396853
2970000,60,256.344,-21734.9,57.6004,0.388422
2985000,48,227.403,-21796.5,51.3928,0.3985
3000000,51,208.971,-21771,44.7271,0.390417
3015000,47,220.426,-21756.8,48.4395,0.409356
3030000,55,235.6,-21760.4,53.1868,0.397667
3045000,47,208.339,-21794.4,49.5791,0.399556
3060000,49,210.89,-21800.8,46.1981,0.398467
3075000,62,270.016,-21747.6,60.7735,0.3926
3090000,58,261.139,-21720.9,71.2468,0.394433
3105000,57,242.55,-21717.6,60.5938,0.3788
3120000,49,202.916,-21731,51.462,0.383467
3135000,56,253.607,-21700.9,67.3919,0.377867
3150000,48,207.125,-21774.5,48.7575,0.395844
3165000,48,205.586,-21741.9,55.7102,0.3876
3180000,50,222.173,-21773.5,47.9816,0.3923
3195000,60,275.133,-21741.5,59.2482,0.399833
3210000,52,211.048,-21748.9,58.242,0.402904
3225000,53,216.841,-21767.2,53.3325,0.3972
3240000,64,278.887,-21719.2,68.252,0.396511
3255000,59,248.299,-21755,57.0433,0.397827
3270000,67,300.738,-21710.3,58.3845,0.413467
3285000,53,233.931,-21763.6,59.4155,0.402083
3300000,70,303.632,-21698.6,83.1184,0.4146
3315000,55,238.069,-21766.1,53.5582,0.420967
3330000,54,241.99,-21768.2,56.4854,0.4058
3345000,45,191.897,-21762.4,48.396,0.3979
3360000,57,247.863,-21728.8,72.5443,0.4041
3375000,69,287.68,-21720.6,88.926,0.4046
3390000,55,236.535,-21735,51.1824,0.403617
