generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-188.167,-22309.3,100,1
15000,1,4.1654,-22048,4.01467,0.302646
30000,2,9.36229,-21996.3,1.45842,0.2854
45000,3,15.3161,-21986.2,1.81228,0.2858
60000,6,28.0535,-21973,10.1674,0.309867
75000,4,18.3459,-21953.7,4.50935,0.329333
90000,7,33.2453,-21914.5,10.5859,0.313544
105000,7,35.1025,-21911.6,9.23207,0.329333
120000,9,41.7453,-21915.9,14.5074,0.329689
135000,7,31.1555,-21904.1,9.77116,0.352667
150000,10,46.4229,-21893.5,14.6114,0.353689
165000,11,54.6944,-21918.5,15.4413,0.302562
180000,14,66.5433,-21884,12.612,0.3373
195000,11,43.1446,-21884,7.47102,0.3188
210000,12,41.7372,-21876.9,23.6464,0.327733
225000,13,60.9453,-21878.5,14.1136,0.331267
240000,12,55.2987,-21878.4,17.3652,0.333
255000,23,105.646,-21848.8,24.2069,0.3504
270000,28,129.018,-21801.7,18.5685,0.3638
285000,14,61.1643,-21850,14.2903,0.334533
300000,27,128.542,-21793.2,32.6827,0.364333
315000,31,139.563,-21784.5,36.0212,0.349
330000,39,174.089,-21804.8,35.0336,0.342641
345000,47,201.709,-21779,43.6253,0.3922
360000,39,182.82,-21768.6,36.8555,0.407267
375000,30,135.658,-21785.7,26.8942,0.373467
390000,31,149.086,-21786.3,42.1664,0.360333
405000,24,106.145,-21748.8,31.4783,0.388173
420000,34,145.523,-21778.9,28.2271,0.374348
435000,35,148.279,-21756.5,24.5565,0.389378
450000,36,170.192,-21723.4,41.5023,0.385889
465000,46,191.411,-21741.6,33.5639,0.3953
480000,37,157.536,-21730.2,24.7783,0.385533
495000,34,146.518,-21733.8,38.4986,0.375556
510000,46,201.304,-21732,48.9249,0.392133
525000,42,182.588,-21726.1,36.9172,0.396867
540000,40,169.264,-21730.2,48.621,0.393133
555000,41,173.721,-21748.5,36.6627,0.387874
570000,35,153.907,-21716.1,27.5971,0.3899
585000,53,244.933,-21729.4,50.8469,0.405333
600000,52,230.861,-21691.4,31.7961,0.4051
615000,53,226.78,-21688.6,50.4664,0.390967
630000,47,206.188,-21715,38.7327,0.412867
645000,49,221.449,-21691.9,52.6143,0.401622
660000,55,232.8,-21719.5,47.8714,0.403733
675000,64,270.842,-21677.9,72.965,0.406
690000,60,266.781,-21667,46.4233,0.394533
705000,69,283.045,-21661.3,74.4524,0.4002
720000,69,313.504,-21673.6,76.1062,0.401733
735000,56,238.39,-21691.3,72.2459,0.397867
750000,52,231.819,-21666.1,52.5454,0.394767
765000,66,264.935,-21693.4,72.8845,0.387533
780000,51,221.289,-21688.8,43.4474,0.4036
795000,53,228.309,-21710.4,68.5096,0.399533
810000,68,310.249,-21631.2,73.1109,0.39985
825000,79,342.354,-21647.5,81.9691,0.402667
840000,84,363.219,-21617.6,83.5963,0.402933
855000,74,338.262,-21640.4,74.7626,0.401
870000,77,346.017,-21633.8,62.4894,0.402933
885000,79,348.581,-21646.2,75.8104,0.400667
900000,80,353.247,-21643.8,83.8325,0.4088
915000,76,344.007,-21661.9,71.1388,0.4092
930000,65,289.856,-21656.2,66.2294,0.3822
945000,75,339.633,-21644.1,85.0337,0.3866
960000,75,328.164,-21670.1,69.0168,0.406133
975000,49,222.371,-21744.4,43.5127,0.392339
990000,50,208.044,-21706.1,51.8133,0.408133
1005000,55,246.98,-21724.2,41.1402,0.418333
1020000,62,283.908,-21702.2,70.8605,0.393533
1035000,64,292.1,-21666.3,62.9869,0.4012
1050000,72,305.284,-21671.2,93.5783,0.402333
1065000,56,254.813,-21660.3,48.2658,0.404733
1080000,74,329.159,-21660.8,77.468,0.409933
1095000,52,226.005,-21702.2,50.3015,0.402756
1110000,61,265.45,-21662.2,79.612,0.3957
1125000,48,198.31,-21711,53.0577,0.384533
1140000,50,209.523,-21710.2,47.4126,0.393733
1155000,73,332.338,-21677.7,71.109,0.389756
1170000,71,308.751,-21683.5,70.1616,0.415867
1185000,62,276.123,-21704.6,62.3733,0.401915
1200000,65,281.701,-21668,74.0415,0.410533
1215000,78,350.313,-21677.8,76.5143,0.411867
1230000,61,264.364,-21690,56.7782,0.395744
1245000,68,297.121,-21666.4,65.8609,0.414167
1260000,64,280.318,-21687.5,69.2819,0.404867
1275000,65,282.436,-21688.3,69.3033,0.4057
1290000,71,306.209,-21631.4,79.6737,0.398333
1305000,83,378.061,-21668.5,88.9394,0.411267
1320000,74,322.951,-21685.9,100.223,0.418978
1335000,61,264.047,-21667.4,76.5115,0.412733
1350000,70,299.047,-21680.8,78.6979,0.4058
1365000,72,318.172,-21674.7,60.6839,0.412733
1380000,68,295.244,-21683.3,65.6193,0.410775
