generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24224,100,0
15000,1,4.89913,-22054.2,0.598742,0.212133
30000,1,1.25556,-22050.7,1.26192,0.275424
45000,4,21.4889,-22038.2,8.12629,0.267167
60000,1,4.06632,-22044.3,1.27196,0.244379
75000,8,37.7109,-21945.6,10.4953,0.306067
90000,7,32.3012,-21939.3,4.21866,0.291933
105000,7,31.0884,-21933.4,8.13577,0.256613
120000,10,46.989,-21939,20.3431,0.277267
135000,12,52.8549,-21888.3,14.1685,0.323133
150000,11,46.9929,-21887.6,9.61992,0.295533
165000,11,40.2734,-21872.1,9.58648,0.319733
180000,13,59.1516,-21866.5,8.60243,0.31375
195000,12,43.602,-21854.8,9.191,0.3228
210000,18,78.0315,-21847.8,13.5948,0.341733
225000,21,90.2329,-21831,22.0094,0.3205
240000,24,108.151,-21814.4,21.1909,0.338867
255000,21,88.7894,-21804.9,24.3911,0.356667
270000,24,99.7416,-21850,24.1032,0.327633
285000,30,121.356,-21791,24.7381,0.3642
300000,18,84.4585,-21878.7,15.6641,0.303292
315000,21,105.75,-21862.6,18.767,0.360867
330000,39,156.557,-21759.2,38.3851,0.386422
345000,21,87.1152,-21822.2,22.8187,0.349493
360000,40,179.286,-21741.1,31.5623,0.401433
375000,46,207.754,-21708.6,46.2918,0.3886
390000,44,195.003,-21720.3,32.4803,0.391267
405000,55,242.812,-21728.6,51.2457,0.393733
420000,39,172.097,-21717.2,33.1665,0.402267
435000,43,177.438,-21727.1,41.8148,0.371467
450000,44,186.243,-21725.2,37.0378,0.364333
465000,26,122.818,-21787.1,23.8073,0.354913
480000,53,216.487,-21704.7,60.8906,0.386333
495000,53,225.158,-21692.4,45.749,0.3964
510000,55,246.651,-21703.4,47.1304,0.400667
525000,47,203.205,-21715.4,43.7794,0.404533
540000,39,159.778,-21699.1,46.4694,0.353538
555000,46,206.091,-21704.5,47.1476,0.377667
570000,45,202.954,-21682.9,32.6978,0.388133
585000,56,252.298,-21693.2,60.8504,0.398
600000,46,183.799,-21670.7,42.3717,0.389667
615000,38,156.136,-21705.2,32.4822,0.37916
630000,55,238.335,-21668.6,64.9632,0.393533
645000,52,232.004,-21674.1,51.5271,0.393133
660000,60,265.849,-21673.2,58.9591,0.388333
675000,53,225.695,-21700.6,52.7475,0.391817
690000,45,202.996,-21679.7,40.8648,0.382067
705000,65,279.434,-21682,57.0929,0.401711
720000,54,243.101,-21648.7,40.6915,0.384433
735000,51,229.354,-21659.1,43.5553,0.374933
750000,59,266.477,-21685.5,49.5292,0.399489
765000,58,259.687,-21684.3,62.1918,0.401267
780000,53,240.178,-21654.2,48.7291,0.387244
795000,54,243.189,-21686.5,53.9423,0.391033
810000,49,219.117,-21665.1,46.7964,0.376633
825000,61,267.938,-21672.4,64.4158,0.391533
840000,54,240.932,-21670.1,48.5123,0.395467
855000,58,261.555,-21670.3,47.6139,0.407017
870000,50,226.119,-21689.3,42.3186,0.392033
885000,57,242.429,-21663.8,76.6813,0.3911
900000,51,233.802,-21672.9,57.627,0.396867
915000,63,286.402,-21679.8,67.8305,0.395311
930000,61,260.507,-21674.4,52.6482,0.397467
945000,65,262.276,-21673,64.7398,0.393467
960000,51,219.528,-21678.3,53.0748,0.388967
975000,49,221.983,-21687.3,45.6186,0.3896
990000,64,266.644,-21652.3,56.7112,0.418333
1005000,63,270.954,-21669.5,64.772,0.405067
1020000,65,278.362,-21643.2,82.5873,0.397467
1035000,67,279.144,-21646.9,60.0525,0.396867
1050000,56,239.727,-21678.6,46.8669,0.39168
1065000,46,193.587,-21665.6,46.8002,0.389333
1080000,54,216.162,-21679,58.8973,0.3858
1095000,51,212.69,-21665.4,48.8056,0.3784
1110000,59,247.043,-21669.3,76.5149,0.3884
1125000,74,323.173,-21677.4,72.7827,0.409533
1140000,61,274.348,-21661.1,57.2766,0.410533
1155000,63,287.244,-21677,65.5575,0.396533
1170000,68,317.797,-21660.2,68.2215,0.405867
1185000,56,246.845,-21664.9,44.9666,0.38761
1200000,63,276.443,-21635.5,71.4258,0.388467
1215000,68,291.62,-21647.6,69.3713,0.4102
1230000,58,262.936,-21655,45.8728,0.406533
1245000,66,273.6,-21666.7,67.5402,0.402889
1260000,64,268.897,-21672.8,60.7778,0.399333
1275000,59,245.962,-21672.9,51.2744,0.397311
1290000,45,205.378,-21696.7,42.0426,0.398333
1305000,58,238.985,-21672.9,56.5715,0.394956
1320000,64,280.21,-21685.7,73.8864,0.399667
1335000,53,247.301,-21703,69.058,0.383867
1350000,59,238.751,-21653.2,57.7039,0.3971
1365000,46,217.617,-21679.2,48.8888,0.393433
1380000,55,254.393,-21694.5,49.3833,0.398733
1395000,43,196.089,-21687.4,39.5125,0.399867
1410000,58,253.897,-21692.1,42.4555,0.382062
1425000,63,266.913,-21672.5,70.0665,0.404093
1440000,67,293.996,-21695,73.6366,0.4124
1455000,65,295.762,-21677.5,64.748,0.39095
1470000,51,228.748,-21712.2,64.2462,0.393983
1485000,63,261.762,-21675.4,56.9822,0.397133
1500000,41,174.816,-21702,41.527,0.403367
1515000,63,280.474,-21666.2,69.4401,0.388
1530000,64,275.057,-21650,60.2491,0.403733
1545000,62,261.948,-21659.5,64.7111,0.4076
1560000,75,339.336,-21664.3,75.4533,0.406467
1575000,49,213.217,-21652.9,44.6079,0.390867
1590000,58,248.425,-21664.4,57.3016,0.405667
1605000,43,179.01,-21692,40.7466,0.382467
1620000,69,288.032,-21673.9,75.9598,0.393533
1635000,53,227.565,-21671.3,53.6734,0.3896
1650000,55,235.392,-21687.7,67.3649,0.412733
1665000,47,201.433,-21692.6,40.0162,0.401733
1680000,63,276.408,-21684.1,51.7323,0.390987
1695000,75,314.129,-21677.4,71.0191,0.417067
1710000,60,244.923,-21678.6,58.6725,0.412533
1725000,56,240.733,-21684.3,51.7798,0.392133
1740000,54,225.875,-21681.7,52.5055,0.4024
1755000,59,259.404,-21702.8,53.1998,0.395133
1770000,61,264.308,-21711.4,69.8461,0.4114
1785000,60,270.695,-21682.3,53.5813,0.401933
1800000,49,207.826,-21685.2,56.9256,0.4006
1815000,57,245.116,-21693,46.4161,0.400878
1830000,51,230.481,-21696.9,48.4232,0.396267
1845000,54,236.461,-21692.8,61.7741,0.3792
1860000,46,210.876,-21693.1,61.0433,0.383667
1875000,57,253.868,-21691.4,50.9556,0.3898
1890000,43,184.024,-21700.6,33.446,0.391351
1905000,53,236.92,-21681.4,47.879,0.3908
1920000,67,292.453,-21669.1,67.0957,0.395
1935000,47,203.562,-21692.7,35.8528,0.393689
1950000,56,253.59,-21669.2,38.0277,0.397433
1965000,64,272.284,-21701.6,52.167,0.394922
1980000,55,235.864,-21689.8,47.9389,0.386689
1995000,60,267.774,-21686.7,70.597,0.395089
2010000,53,242.609,-21692.7,50.4168,0.397422
2025000,59,252.508,-21674.1,56.4955,0.3854
2040000,58,247.057,-21711,68.6398,0.391244
2055000,54,224.335,-21705.5,62.3213,0.404667
2070000,50,224.397,-21681.9,54.5114,0.400644
2085000,57,238.381,-21671.8,64.188,0.389333
2100000,60,262.645,-21665.1,75.7725,0.3818
2115000,59,257.804,-21701.1,54.021,0.391622
2130000,63,270.869,-21652.6,81.4012,0.398967
2145000,53,235.681,-21686.4,55.2573,0.413733
2160000,51,236.95,-21672.6,47.7942,0.4004
2175000,43,188.781,-21678.2,37.2022,0.3818
2190000,45,195.805,-21673.9,33.2031,0.365667
2205000,50,218.051,-21680.9,53.3196,0.390489
2220000,49,220.702,-21687.7,61.0739,0.3736
2235000,47,193.583,-21685,46.9001,0.383467
2250000,44,189.85,-21677.4,41.8541,0.387317
2265000,64,280.5,-21662.9,80.4179,0.378033
2280000,55,239.81,-21657.8,52.4842,0.389733
2295000,59,253.153,-21663.9,68.2697,0.3814
2310000,57,246.9,-21652.3,69.8845,0.386
2325000,68,298.597,-21682.9,69.4602,0.394493
2340000,57,245.952,-21673.2,62.1755,0.408667
2355000,69,323.107,-21644.5,83.8258,0.391756
2370000,65,294.582,-21631.2,76.7482,0.3884
2385000,68,295.888,-21644.1,67.4516,0.386
2400000,47,216.417,-21674.1,58.8161,0.39895
2415000,52,237.813,-21662.3,74.1936,0.382133
2430000,50,215.337,-21660.8,56.1302,0.3704
2445000,53,228.129,-21679,44.055,0.370733
2460000,48,202.958,-21683.6,50.9662,0.375467
2475000,48,217.011,-21665.2,67.1309,0.380533
2490000,54,247.747,-21680.3,55.9394,0.385
2505000,55,255.781,-21675.1,45.876,0.377667
2520000,48,217.431,-21670.7,53.9399,0.383174
2535000,63,280.31,-21640.3,58.0382,0.390733
2550000,60,274.757,-21654.8,71.2869,0.3988
2565000,48,208.227,-21690.6,54.6113,0.392479
2580000,53,215.878,-21666.8,64.3856,0.4018
2595000,53,232.256,-21685.6,64.175,0.391033
2610000,50,219.219,-21677.4,46.8467,0.385267
2625000,53,243.125,-21686.2,75.1756,0.394867
2640000,55,235.633,-21683.8,62.8233,0.3882
2655000,65,293.55,-21691.7,60.8736,0.3912
2670000,49,220.349,-21679.8,44.6665,0.4056
2685000,56,243.687,-21697.8,47.45,0.416233
2700000,64,273.848,-21666,56.6377,0.395067
2715000,69,295.276,-21641.8,74.0174,0.396459
2730000,44,193.823,-21689.7,30.4676,0.401433
2745000,67,292.387,-21648.6,60.9647,0.3888
2760000,78,342.464,-21662,80.6574,0.394333
2775000,79,331.018,-21669.2,80.7503,0.407067
2790000,55,241.405,-21699.3,51.4629,0.407629
2805000,42,190.667,-21680.8,36.8053,0.396213
2820000,61,269.388,-21703.9,70.8421,0.393333
2835000,58,259.873,-21708.3,56.5779,0.395733
2850000,52,229.746,-21683.1,44.9804,0.397347
2865000,49,208.604,-21689.1,48.2931,0.403347
2880000,54,225.352,-21674.2,49.0765,0.4044
2895000,52,233.43,-21686.2,63.7808,0.400567
2910000,59,260.96,-21684.6,68.0103,0.385417
2925000,69,299.768,-21676.6,78.8687,0.403644
2940000,62,273.776,-21695.6,61.2298,0.413867
2955000,54,238.824,-21685.1,53.7934,0.4058
2970000,51,231.325,-21683.7,37.9187,0.397
2985000,48,205.741,-21696.4,53.0064,0.3964
3000000,43,189.899,-21680.6,33.7495,0.40059
3015000,56,239.392,-21674.2,49.8889,0.395933
3030000,51,210.693,-21682.9,64.1301,0.3897
3045000,53,234.221,-21663.1,55.1282,0.388267
3060000,52,226.498,-21673.2,54.507,0.3928
3075000,55,240.399,-21688.2,56.7782,0.391747
3090000,53,238.182,-21673.1,63.3573,0.3844
3105000,57,257.324,-21685,50.0213,0.401533
3120000,69,316.052,-21684.5,68.0526,0.396017
3135000,59,254.457,-21670.4,50.3456,0.409267
3150000,62,276.232,-21678.3,56.2485,0.399533
3165000,55,239.827,-21675,51.7105,0.393933
3180000,59,251.939,-21688.4,52.7311,0.392267
3195000,47,207.362,-21669.3,54.9327,0.379867
3210000,51,220.599,-21690.7,59.0385,0.398533
3225000,53,219.566,-21652.1,70.2819,0.376433
3240000,66,298.33,-21678.7,57.1329,0.3919
3255000,54,237.806,-21684.9,49.7234,0.385467
3270000,60,271.144,-21654,51.5195,0.386489
3285000,46,199.382,-21660.5,38.862,0.37
3300000,54,251.802,-21679.5,54.1902,0.386883
3315000,50,209.332,-21675.2,52.4908,0.381844
3330000,75,335.057,-21694.9,72.2631,0.405167
3345000,67,297.066,-21657.5,55.0558,0.408533
3360000,53,224.824,-21681.7,45.5723,0.39944
3375000,63,275.24,-21670,65.4396,0.404267
3390000,65,302.748,-21680.4,72.2347,0.4004
3405000,54,222.348,-21661.8,41.1966,0.398283
3420000,64,270.726,-21667.7,63.8092,0.4083
3435000,56,244.391,-21694.7,39.8214,0.381367
3450000,70,304.403,-21639.9,69.6732,0.4038
3465000,79,352.806,-21655.3,74.7644,0.414733
3480000,75,337.435,-21657.3,62.6193,0.4194
3495000,67,282.939,-21670.5,87.0376,0.396822
3510000,66,264.703,-21670.4,62.9671,0.406667
3525000,46,210.856,-21696.9,48.7114,0.393233
3540000,74,321.729,-21655.3,71.9899,0.4168
3555000,71,316.719,-21663.2,74.9912,0.403173
3570000,76,328.466,-21652.3,69.2604,0.421167
3585000,62,267.26,-21672.2,53.1738,0.4014
3600000,79,344.707,-21657.3,91.3603,0.402733
3615000,80,339.936,-21645.7,79.5036,0.411067
3630000,71,303.203,-21642.2,68.8657,0.405067
3645000,70,295.09,-21660,70.0266,0.4012
3660000,55,246.402,-21680.8,53.9824,0.409317
3675000,63,284.301,-21648.2,67.4825,0.4101
3690000,56,257.242,-21684.8,69.7141,0.400467
3705000,54,233.73,-21666,50.6755,0.399908
3720000,55,258.862,-21657.6,60.6768,0.403333
3735000,68,308.115,-21651.9,68.8241,0.3854
3750000,50,227.75,-21681.9,44.75,0.398233
3765000,47,202.677,-21691.5,44.302,0.401867
3780000,38,169.02,-21674.6,30.3073,0.400156
3795000,48,202.745,-21687.4,43.3631,0.367533
3810000,48,207.693,-21673.2,42.2726,0.392778
3825000,57,256.095,-21686.9,50.8331,0.381867
3840000,56,244.923,-21684,56.9374,0.388408
3855000,61,277.885,-21648.4,55.3617,0.3924
3870000,70,320.403,-21663.1,58.8982,0.4026
3885000,61,257.232,-21651.9,58.9984,0.413933
3900000,63,280.078,-21638.7,70.7459,0.403467
3915000,65,285.621,-21658.9,68.1387,0.398333
3930000,61,247.571,-21668.3,67.6815,0.39608
3945000,56,250.705,-21685.7,57.4379,0.398837
3960000,50,219.228,-21677.1,47.2778,0.3912
3975000,54,221.302,-21686.9,50.5452,0.376733
3990000,58,242.833,-21665.1,47.8308,0.399067
4005000,61,260.142,-21682.6,63.4648,0.409433
4020000,61,274.152,-21650.1,58.814,0.38584
4035000,67,298.573,-21667,61.9761,0.396667
4050000,63,293.733,-21681.4,54.5707,0.413533
4065000,49,205.834,-21672.9,54.7917,0.405933
4080000,55,241.793,-21679.9,49.966,0.389133
4095000,59,247.869,-21697.6,52.3477,0.397619
4110000,47,196.949,-21697.7,55.8229,0.394233
4125000,60,254.577,-21674.9,59.3095,0.401333
4140000,59,259.015,-21664.9,63.8844,0.398785
4155000,52,213.42,-21660.2,60.3359,0.386733
4170000,62,268.357,-21649.8,60.2088,0.400333
4185000,81,342.111,-21671.4,82.4604,0.404467
4200000,64,286.199,-21655.6,61.0993,0.415133
4215000,67,299.773,-21661,78.6676,0.4174
4230000,61,248.526,-21675.4,63.7376,0.4212
4245000,58,247.03,-21654,71.4711,0.400867
4260000,51,225.615,-21686.4,43.8944,0.4064
4275000,48,213.914,-21684,40.3633,0.396467
4290000,59,257.539,-21673.3,54.5578,0.4074
4305000,57,243.068,-21654.9,46.8852,0.402
4320000,64,264.671,-21660.9,68.675,0.385267
4335000,57,243.277,-21671.7,61.8177,0.389356
4350000,46,192.315,-21689.9,49.2327,0.390053
4365000,81,359.058,-21648.9,93.8125,0.405244
4380000,63,269.187,-21688.4,71.1774,0.417267
4395000,65,286.118,-21671,75.5013,0.417
4410000,48,203.188,-21683.7,52.1686,0.397317
4425000,63,264.99,-21666,67.8982,0.388933
4440000,58,237.444,-21655.3,48.1547,0.391067
4455000,49,214.287,-21643.6,52.2711,0.3958
4470000,63,262.003,-21644.3,65.058,0.385633
4485000,68,307.577,-21649.3,57.4187,0.421067
4500000,56,228.172,-21670.6,60.6428,0.394311
4515000,50,220.615,-21681.6,43.2606,0.396733
4530000,59,256.282,-21664.1,48.9772,0.396133
4545000,53,232.021,-21657.9,67.4817,0.394393
4560000,48,206.654,-21665.4,46.3605,0.40096
4575000,47,206.524,-21662.6,44.8982,0.377867
4590000,49,214.075,-21686.4,61.3255,0.392967
4605000,50,218.817,-21684.2,53.6123,0.392383
4620000,60,259.144,-21697.3,68.5119,0.403467
4635000,54,229.276,-21670.6,44.647,0.400433
4650000,41,177.018,-21702.7,40.5713,0.400367
4665000,75,332.681,-21633.8,86.3345,0.402867
4680000,71,315.898,-21651.8,67.9723,0.406733
4695000,52,218.696,-21672.7,54.1016,0.3906
4710000,66,305,-21660.7,58.7488,0.4073
4725000,58,257.816,-21679.5,68.4115,0.388311
4740000,54,228.914,-21646.3,57.0261,0.4069
4755000,68,280.63,-21653.1,65.7426,0.398067
4770000,65,287.395,-21663.9,57.5149,0.399533
4785000,56,257.154,-21681.8,61.9991,0.387644
4800000,61,253.442,-21680.6,54.4619,0.408267
4815000,56,249.202,-21663.1,67.8282,0.3978
4830000,67,295.313,-21673.6,69.7427,0.404
4845000,60,262.441,-21662,64.3738,0.411467
4860000,61,265.993,-21672.6,63.3512,0.390022
4875000,72,320.605,-21680.6,68.1445,0.414233
4890000,60,256.478,-21647.7,57.9359,0.402133
4905000,61,270.998,-21647.4,53.4319,0.396367
4920000,69,299.985,-21668.3,71.125,0.405
4935000,59,265.249,-21640.1,62.4263,0.399222
4950000,65,275.67,-21652.4,69.4119,0.401067
