generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24222.2,100,0
15000,0,1.00145,-22056.2,0.512642,0.14919
30000,1,4.51629,-22032.6,0.604349,0.158695
45000,2,6.72057,-22021.3,0.687797,0.1526
60000,3,14.4899,-22002.8,1.66839,0.237967
75000,5,20.1816,-21959.2,4.80319,0.332033
90000,7,32.1735,-21957.9,7.91294,0.3106
105000,7,23.2863,-21923.7,7.00847,0.292533
120000,5,19.1576,-21921.2,5.19681,0.276733
135000,7,21.2053,-21898.3,8.53913,0.318867
150000,8,32.228,-21899.2,8.44988,0.307933
165000,13,52.6308,-21887,11.0408,0.304267
180000,12,44.1727,-21852.6,14.8067,0.3266
195000,11,43.3812,-21861.5,6.2427,0.308644
210000,14,57.947,-21829,16.087,0.345067
225000,16,61.3654,-21856.6,12.0162,0.337333
240000,11,50.6815,-21832.4,11.0636,0.337433
255000,17,73.0129,-21786.2,19.9963,0.358067
270000,24,100.732,-21768.6,33.6164,0.353667
285000,21,82.1089,-21758.4,19.2725,0.368667
300000,17,76.2738,-21825.5,17.2518,0.33235
315000,27,108.888,-21751.3,26.7596,0.352233
330000,45,196.28,-21749.9,41.6004,0.388
345000,30,128.316,-21727,30.0021,0.366
360000,40,187.445,-21741.5,58.0976,0.3706
375000,31,122.033,-21755.4,37.3603,0.334152
390000,38,161.08,-21734.5,33.2462,0.382233
405000,42,183.316,-21709.1,40.7793,0.393267
420000,38,162.305,-21739.3,36.3753,0.375511
435000,47,206.42,-21699.3,52.5021,0.392867
450000,50,205.862,-21696.5,49.382,0.406733
465000,41,190.821,-21694.5,40.1414,0.389233
480000,51,219.993,-21670.6,53.0226,0.376833
495000,45,184.977,-21658.4,40.4916,0.369333
510000,46,195.71,-21665.5,43.7763,0.375333
525000,55,236.487,-21636.7,52.908,0.3848
540000,49,199.071,-21641.2,46.9764,0.387
555000,55,223.93,-21630.7,38.795,0.379333
570000,48,208.112,-21684.3,45.9949,0.375648
585000,50,213.38,-21653.3,52.1048,0.3932
600000,48,211.781,-21677.1,52.3807,0.373367
615000,53,216.94,-21630,61.1235,0.393
630000,42,180.027,-21692.8,41.9371,0.375267
645000,48,212.973,-21686.5,39.8972,0.37533
660000,44,187.85,-21682.6,44.8897,0.3886
675000,34,145.139,-21720,43.05,0.380044
690000,48,209.096,-21667.8,54.5239,0.396367
705000,57,257.271,-21701.9,56.9855,0.398533
720000,41,165.301,-21653.4,37.0367,0.389257
735000,46,203.783,-21652.7,45.9216,0.378267
750000,52,221.481,-21673.4,65.2047,0.384133
765000,44,195.708,-21676.4,51.8202,0.377567
780000,33,148.986,-21729.8,26.5942,0.369219
795000,49,205.383,-21645.5,52.5708,0.393467
810000,53,217.932,-21654.3,51.6869,0.388317
825000,43,183.131,-21661.9,42.7178,0.374333
840000,49,208.6,-21673.3,49.9381,0.391567
855000,43,185.701,-21638.6,41.1499,0.3768
870000,45,174.566,-21649.1,40.2164,0.3662
885000,60,264.913,-21667.4,55.9168,0.391822
900000,49,212.348,-21663.9,58.8537,0.401
915000,53,238.996,-21660,51.2158,0.3862
930000,55,232.882,-21645.8,43.8423,0.386033
945000,55,242.101,-21644.4,43.3499,0.390333
960000,48,210.824,-21673.4,52.6582,0.4014
975000,48,212.656,-21661.7,35.7612,0.3737
990000,55,233.657,-21676.8,46.8773,0.388324
1005000,54,250.768,-21662.2,50.2754,0.399067
1020000,50,224.22,-21687.3,54.278,0.401067
1035000,55,243.282,-21688.2,52.8149,0.4014
1050000,54,230.931,-21679.6,53.8476,0.409267
1065000,58,240.343,-21665.4,64.119,0.393922
1080000,55,246.027,-21676.5,45.7468,0.404667
1095000,49,218.527,-21670.7,48.8955,0.3922
1110000,47,215.448,-21666.4,51.7103,0.394
1125000,57,243.146,-21686.4,61.1596,0.388764
1140000,56,239.473,-21661.2,60.1005,0.394478
1155000,57,243.819,-21652.1,65.4114,0.398667
1170000,60,275.94,-21668.3,60.7708,0.3982
1185000,55,248.816,-21667.5,56.7248,0.390987
1200000,53,221.399,-21671.5,54.3758,0.411433
1215000,53,220.751,-21669.1,69.4447,0.391133
1230000,50,212.748,-21670.3,43.3189,0.390733
1245000,52,220.669,-21670.7,53.7558,0.399933
1260000,42,187.581,-21675.7,52.0004,0.382907
1275000,44,187.145,-21698.2,47.2099,0.384487
1290000,50,205.028,-21673.6,53.4288,0.397644
1305000,43,192.304,-21650.8,52.0269,0.388844
1320000,53,236.545,-21657.2,58.5024,0.393133
1335000,69,281.665,-21676.6,67.336,0.390667
1350000,56,247.402,-21657,62.6397,0.395867
1365000,55,246.222,-21657.1,49.0675,0.405
1380000,53,229.612,-21662,50.1015,0.391867
1395000,50,226.133,-21674.1,47.1153,0.385167
1410000,57,254.04,-21655.5,58.7167,0.410533
1425000,61,269.696,-21651.8,59.2724,0.406467
1440000,44,182.534,-21645.2,65.0376,0.387756
1455000,54,208.649,-21614.1,57.6909,0.390267
1470000,62,260.168,-21646.4,53.6686,0.388867
1485000,52,227.71,-21656.7,51.0198,0.389133
