generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24216,100,0
15000,1,3.32897,-22019.8,1.33461,0.304913
30000,2,10.8712,-22007.2,2.27245,0.309233
45000,8,40.0972,-21969.1,7.06681,0.309504
60000,3,17.3656,-21983.7,5.13374,0.329689
75000,7,30.8436,-21972,4.86242,0.351067
90000,10,41.5151,-21935.2,11.5316,0.332283
105000,12,55.5932,-21916.9,12.3686,0.3613
120000,11,52.253,-21917.7,8.39563,0.307813
135000,14,57.0009,-21887.2,13.7399,0.3577
150000,14,65.2323,-21871.1,16.1821,0.3412
165000,11,52.4026,-21884.9,21.868,0.3214
180000,17,83.1848,-21865,29.5368,0.335711
195000,18,79.5289,-21847.2,24.4998,0.317867
210000,19,86.5634,-21839.7,14.119,0.344267
225000,22,103.297,-21839.8,22.8548,0.339533
240000,22,100.929,-21831.5,29.4499,0.343144
255000,18,79.3841,-21819.2,22.259,0.341067
270000,21,89.9157,-21822.4,20.9834,0.3403
285000,15,60.492,-21849.1,21.5474,0.320167
300000,26,115.986,-21806.4,28.7268,0.367289
315000,22,95.508,-21806.2,19.3622,0.367067
330000,23,94.6265,-21806.9,28.4805,0.372133
345000,17,72.046,-21846.6,15.6936,0.3279
360000,16,66.3951,-21820.5,12.3428,0.340333
375000,27,112.975,-21766.2,28.3687,0.359067
390000,22,91.8044,-21789.9,23.656,0.327208
405000,26,112.604,-21801.2,24.5002,0.332667
420000,26,113.774,-21780.7,41.4504,0.348511
435000,34,145.74,-21776.7,40.9082,0.378
450000,29,126.293,-21761,33.6863,0.355133
465000,31,133.013,-21786.9,32.5295,0.357981
480000,37,166.259,-21755.2,51.6356,0.363633
495000,43,201.774,-21755.5,36.2203,0.408533
510000,49,222.347,-21744,43.2657,0.399867
525000,58,269.303,-21736.6,53.0853,0.401467
540000,64,286.264,-21732.3,63.0905,0.417933
555000,55,255.852,-21734.9,72.7785,0.420067
570000,58,246.967,-21725.9,72.1653,0.414667
585000,45,198.955,-21746,40.8668,0.403067
600000,47,205.652,-21731.1,48.1157,0.391533
615000,30,138.728,-21737.6,21.2858,0.349237
630000,31,139.679,-21738.9,32.105,0.3614
645000,47,192.289,-21744,53.5619,0.392889
660000,36,170.724,-21746.6,41.8528,0.374167
675000,31,120.26,-21738.4,29.8719,0.3851
690000,36,153.748,-21748.6,39.4326,0.351533
705000,42,184.054,-21748.4,40.6575,0.384733
720000,41,182.973,-21756.1,38.3136,0.378733
735000,36,170.825,-21743.7,30.9671,0.368467
750000,43,195.636,-21743.4,49.4673,0.3768
765000,42,185.041,-21711.3,37.0405,0.377495
780000,52,231.768,-21743.9,47.1575,0.390667
795000,51,233.051,-21721.8,57.749,0.3934
810000,54,244.052,-21729,64.0563,0.410467
825000,49,213.232,-21729.5,43.267,0.388133
840000,46,217.527,-21721.4,42.3938,0.35869
855000,41,174.142,-21732.5,32.3409,0.388378
870000,45,199.793,-21734.4,50.9261,0.386422
885000,41,195.753,-21709.7,28.2739,0.3792
900000,45,206.53,-21715.4,43.0618,0.382267
915000,50,216.339,-21709.9,47.9804,0.392933
930000,50,232.946,-21724.1,41.8679,0.391867
945000,38,179.319,-21740,36.1801,0.384756
960000,37,162.553,-21717.3,59.1403,0.3777
975000,48,219.3,-21732.7,39.1578,0.374767
990000,50,224.168,-21706,54.3453,0.3942
1005000,51,234.419,-21692.6,48.0864,0.388556
1020000,51,234.376,-21704.2,55.3505,0.3862
1035000,59,266.583,-21697.4,47.1284,0.390689
1050000,46,208.745,-21700.1,36.732,0.402
1065000,41,186.489,-21722.8,45.2419,0.376392
1080000,55,245.77,-21711.7,56.7962,0.394767
1095000,47,216.611,-21718.6,48.4664,0.380533
1110000,51,226.051,-21693.1,43.5685,0.397867
1125000,53,250.398,-21724,52.7284,0.3951
1140000,68,309.849,-21719,70.9888,0.398567
1155000,61,272.42,-21709.6,58.0325,0.39065
1170000,58,273.531,-21718.2,62.4085,0.3964
1185000,44,203.233,-21706.2,36.8218,0.393467
1200000,52,240.365,-21713.7,45.2556,0.390867
1215000,51,242.984,-21715.9,58.3189,0.384267
1230000,62,282.563,-21708.9,59.2112,0.384133
1245000,49,215.586,-21708.6,51.8406,0.397622
1260000,54,235.297,-21706.5,53.439,0.396467
1275000,50,242.216,-21712.5,58.8312,0.400533
1290000,61,274.845,-21686.1,65.7394,0.388356
1305000,61,258.592,-21680.5,64.6807,0.390667
1320000,62,280.035,-21681,54.4705,0.387933
1335000,55,240.733,-21698.2,62.9404,0.392533
1350000,62,250.786,-21712.1,64.7295,0.3948
1365000,52,241.192,-21722.9,50.8819,0.3952
1380000,58,252.551,-21704.3,58.325,0.387275
1395000,57,230.667,-21690,44.4911,0.3946
1410000,60,268.087,-21710.2,49.1101,0.388933
1425000,59,254.732,-21710.1,50.5215,0.38672
1440000,53,233.797,-21715.6,58.5032,0.411933
1455000,69,304.597,-21703.9,67.1038,0.401044
1470000,58,268.337,-21709.1,58.359,0.4001
1485000,54,254.53,-21733.3,45.8441,0.386117
1500000,63,278.279,-21701,61.6758,0.403
1515000,49,211.501,-21712.1,45.5099,0.397422
1530000,61,268.303,-21692.1,66.8456,0.396867
1545000,60,273.895,-21704.3,53.5564,0.383333
1560000,50,230.881,-21697.5,48.9696,0.382733
1575000,57,245.449,-21699.4,43.5707,0.391267
1590000,58,253.701,-21710.9,68.6556,0.396333
1605000,58,268.185,-21698.6,59.8657,0.3954
1620000,52,229.111,-21711.4,54.142,0.3984
1635000,63,277.147,-21702.7,72.4126,0.396867
1650000,61,278.913,-21709.2,59.3333,0.4062
1665000,72,310.096,-21730.7,73.958,0.392
1680000,44,197.792,-21739.5,46.2026,0.388964
1695000,39,181.38,-21754.2,39.1417,0.395867
1710000,49,211.56,-21713.1,55.4307,0.398267
1725000,61,277.204,-21720.3,69.7716,0.3902
1740000,66,306.577,-21716.9,64.1726,0.404867
1755000,57,258.307,-21700.1,54.0277,0.4182
1770000,49,222.095,-21717.6,55.1277,0.3978
1785000,49,227.756,-21728.7,59.8933,0.404067
1800000,54,228.646,-21708.2,69.0553,0.3898
1815000,57,261.504,-21718.8,55.691,0.376467
1830000,50,222.521,-21718.8,47.1763,0.384778
1845000,54,233.819,-21707.9,49.4543,0.391567
1860000,53,217.89,-21698.1,56.6145,0.408133
1875000,49,228.674,-21699.9,55.6664,0.390867
1890000,61,261.528,-21702.3,62.1457,0.395067
1905000,61,281.386,-21702.8,69.7184,0.407333
1920000,54,252.381,-21710.9,65.8391,0.387207
1935000,50,236.057,-21709.9,51.7191,0.388133
1950000,39,164.986,-21689.5,46.516,0.387857
1965000,44,186.744,-21720.7,49.6764,0.399833
1980000,64,273.975,-21707.3,62.7868,0.400444
1995000,45,198.989,-21710.3,48.9366,0.381367
2010000,65,291.781,-21700.6,54.1387,0.386417
2025000,65,284.52,-21683.5,63.5274,0.404067
2040000,62,292.725,-21715.2,57.9667,0.408267
2055000,46,208.432,-21705.8,47.7793,0.388117
2070000,50,211.591,-21702.4,52.875,0.389978
2085000,48,207.611,-21711.4,45.9744,0.387667
2100000,55,224.685,-21701.1,54.617,0.398167
2115000,50,229.606,-21715.6,54.2509,0.377383
2130000,58,267.53,-21706.3,62.9813,0.393489
2145000,49,213.021,-21704.4,53.1583,0.377467
2160000,65,301.306,-21706.9,71.9786,0.379667
2175000,49,212.362,-21715.2,40.7164,0.394213
2190000,48,210.592,-21705.9,43.2862,0.396933
2205000,50,223.913,-21712.7,36.017,0.3768
2220000,56,258.345,-21675.4,53.6393,0.38835
