generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24218.2,100,0
15000,0,1.03553,-22048.7,1.55384,0.146324
30000,0,1.07928,-22049.9,2.6379,0.1436
45000,1,4.58264,-22019.9,2.86015,0.204022
60000,1,4.06965,-22021.1,1.52802,0.312867
75000,1,5.27885,-22025.7,0.78199,0.308644
90000,1,5.19836,-22025.2,2.07943,0.312667
105000,1,5.23361,-22025.3,3.41723,0.3022
120000,1,5.30209,-22025.2,1.20989,0.267914
135000,3,11.5557,-22022.6,3.85589,0.304067
150000,1,3.69217,-22022.7,2.50056,0.310689
165000,3,14.466,-22010.2,4.96651,0.303
180000,2,8.19843,-22002.8,3.42773,0.303167
195000,2,9.01202,-22008.8,1.96439,0.3158
210000,2,9.55437,-22009.7,1.46128,0.282833
225000,6,26.2736,-21915.9,8.49726,0.318483
240000,3,11.1866,-21995.6,2.99426,0.295
255000,10,47.0145,-21915.5,12.393,0.302567
270000,4,15.3485,-21974.8,2.0911,0.271467
285000,5,23.4878,-21968.3,3.54896,0.2738
300000,6,27.4672,-21956.1,6.09355,0.316822
315000,8,25.9813,-21954.9,8.17521,0.302133
330000,7,26.8101,-21944.5,7.96418,0.3282
345000,11,55.9006,-21872.4,11.9801,0.321556
360000,10,43.3429,-21933.5,10.3061,0.348367
375000,14,63.2262,-21859.1,13.5567,0.329067
390000,14,64.2558,-21880.9,12.2434,0.328356
405000,11,52.7854,-21878.4,12.2746,0.331111
420000,15,76.0846,-21838.4,22.3737,0.3374
435000,15,72.3657,-21836.2,11.2406,0.3274
450000,17,80.2141,-21807.9,11.9219,0.353267
465000,21,87.5364,-21791.1,20.5093,0.330533
480000,20,71.3492,-21785.4,27.6234,0.3506
495000,17,70.6405,-21788.4,19.9603,0.360067
510000,33,136.825,-21749.1,37.0925,0.3603
525000,36,173.729,-21736.5,41.3086,0.3888
540000,32,141.302,-21741.8,36.5452,0.369333
555000,33,145.196,-21729.5,35.2857,0.357933
570000,36,173.268,-21720.6,37.6211,0.364467
585000,26,121.03,-21790.6,30.0453,0.342367
600000,47,208.289,-21721.5,49.9185,0.392
615000,49,210.784,-21690.2,49.2504,0.381933
630000,43,179.987,-21737.8,45.7496,0.375756
645000,50,223.102,-21711.7,40.4174,0.388467
660000,53,233.994,-21680.5,51.2043,0.408867
675000,50,219.17,-21736.3,42.39,0.418333
690000,23,93.0841,-21734.5,27.2679,0.377724
705000,54,232.962,-21682.9,53.9566,0.393467
720000,49,204.888,-21662.9,44.8072,0.398333
735000,46,195.726,-21712.6,63.5444,0.404117
750000,60,255.972,-21656.1,53.1675,0.3955
765000,51,228.118,-21634.1,43.312,0.3918
780000,59,251.568,-21654,65.4583,0.3864
795000,75,322.799,-21634.7,78.805,0.407267
810000,37,162.206,-21695.5,33.3448,0.39736
825000,41,176.931,-21686.2,42.5566,0.393141
840000,63,260.66,-21650.4,51.983,0.401022
855000,59,275.571,-21656.9,49.3116,0.3908
870000,55,245.43,-21648.8,60.5564,0.389667
885000,53,217.392,-21657.9,51.4746,0.393267
900000,45,202.488,-21668.4,46.6076,0.3826
915000,65,278.546,-21643.7,59.9825,0.396733
930000,62,274.204,-21632.6,51.6556,0.393867
945000,54,230.748,-21681.7,68.4696,0.401583
960000,75,332.285,-21663.9,82.1124,0.4059
975000,72,317.699,-21640,80.275,0.4136
990000,47,193.034,-21672.9,46.3685,0.396333
1005000,60,258.634,-21667.5,60.1884,0.389667
1020000,44,181.033,-21676.3,41.1982,0.40356
1035000,49,202.261,-21664.6,45.6282,0.386833
1050000,57,263.646,-21686.5,56.1978,0.396733
1065000,48,209.645,-21672.2,54.7315,0.386233
1080000,61,256.875,-21651.8,56.6218,0.393667
1095000,53,239.925,-21651,51.4054,0.392533
1110000,63,275.66,-21658.5,54.2436,0.394422
1125000,58,250.077,-21656.7,55.8696,0.4048
1140000,53,228.611,-21663.5,46.3197,0.401333
1155000,57,249.406,-21636.3,46.557,0.399967
1170000,72,308.015,-21664.1,69.9224,0.3942
1185000,55,249.807,-21657.9,58.2129,0.3872
1200000,59,252.909,-21664.8,59.5681,0.387667
1215000,65,298.969,-21668.2,53.2844,0.398044
1230000,70,316.977,-21626.1,67.4121,0.400533
1245000,77,349.55,-21630.1,76.6485,0.4084
1260000,73,315.255,-21608.2,77.9159,0.4096
1275000,50,214.212,-21644.5,63.0927,0.397467
1290000,57,246.636,-21661,51.0953,0.381
1305000,57,250.331,-21649.9,51.8437,0.394419
1320000,63,282.689,-21642.8,71.9944,0.408333
1335000,54,228.729,-21646.9,43.9125,0.391489
1350000,61,269.776,-21635,61.2922,0.393653
1365000,57,256.676,-21638.5,57.2025,0.398489
1380000,53,233.846,-21642.8,56.4735,0.381267
1395000,59,255.856,-21628.9,60.115,0.379667
1410000,63,291.479,-21679.1,62.6925,0.397911
1425000,58,266.346,-21633.7,66.555,0.4014
1440000,66,295.945,-21648.6,70.3226,0.395114
1455000,73,313.017,-21626.3,71.8975,0.388367
