generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24210.3,100,0
15000,0,-0.31426,-22017.1,2.10482,0.159267
30000,1,4.36218,-21968.6,0.526596,0.218226
45000,1,4.7342,-21969,2.02781,0.312533
60000,1,5.13761,-21968.2,3.53685,0.291867
75000,1,3.72615,-21967.4,1.50061,0.284733
90000,1,5.22744,-21969.1,0.495617,0.285933
105000,1,5.40683,-21968.6,0.366326,0.284133
120000,1,5.89912,-21967.3,3.4646,0.283
135000,3,13.396,-21948,3.00981,0.271924
150000,1,1.89028,-21970.1,0.590204,0.281933
165000,2,9.06064,-21944.7,2.24094,0.287933
180000,6,27.9273,-21907,7.11523,0.289667
195000,5,24.5767,-21915.9,4.58982,0.295893
210000,5,23.5889,-21927.1,7.50217,0.308433
225000,3,12.5076,-21922.4,5.92586,0.316
240000,4,16.4703,-21910.3,4.46675,0.299067
255000,9,38.4389,-21863,10.3159,0.325547
270000,7,32.3801,-21899.4,8.05299,0.338633
285000,13,57.2966,-21816.7,10.3365,0.329222
300000,16,67.2364,-21810.1,20.6483,0.342467
315000,25,105.924,-21795.5,36.6858,0.35285
330000,29,119.663,-21756.7,30.9975,0.376533
345000,32,134.378,-21726.2,29.8214,0.3826
360000,22,93.482,-21781.5,25.2407,0.3738
375000,24,106.53,-21763.3,25.3383,0.3794
390000,32,138.557,-21772.1,26.53,0.388867
405000,31,134.658,-21741.2,37.9349,0.398067
420000,27,115.532,-21745.6,29.8784,0.376667
435000,33,125.103,-21722.3,31.0374,0.3924
450000,38,157.332,-21715.2,34.2182,0.378956
465000,42,168.19,-21717.6,40.0848,0.409433
480000,37,155.863,-21693.3,51.1352,0.394367
495000,36,165.879,-21678.2,30.3808,0.3875
510000,39,169.805,-21662.3,34.2802,0.394267
525000,48,215.566,-21674.9,44.7169,0.398267
540000,33,138.499,-21651.2,38.4247,0.376
555000,41,177.933,-21706.2,44.5792,0.37948
570000,47,204.198,-21665.1,46.2848,0.390233
585000,48,204.234,-21678.5,55.9835,0.3822
600000,40,169.766,-21650,53.319,0.389167
615000,59,262.066,-21634.9,55.3176,0.3912
630000,48,215.169,-21655.7,46.9224,0.383333
645000,43,187.32,-21671.5,42.8275,0.396867
660000,41,173.898,-21632.2,44.2805,0.3809
675000,47,207.527,-21642.4,60.7262,0.376333
690000,40,181.845,-21658.2,43.8148,0.381467
705000,45,206.847,-21656.8,53.8324,0.37475
720000,37,152.252,-21662.2,39.6442,0.376467
735000,39,178.231,-21664.8,42.4785,0.369933
750000,48,211.723,-21668.9,42.7757,0.396133
765000,44,199.206,-21656.1,41.4487,0.385733
780000,52,239.621,-21656,47.0241,0.397867
795000,39,177.833,-21675.8,47.0793,0.396267
810000,58,254.447,-21654.7,73.4703,0.3929
825000,53,238.582,-21659.3,60.1588,0.396067
840000,50,217.195,-21649.8,53.0463,0.4046
855000,47,200.424,-21652.3,54.3189,0.388067
870000,46,197.943,-21642.9,43.7474,0.386733
885000,39,169.05,-21685.5,50.8681,0.38816
900000,48,214.925,-21606.1,46.5004,0.378633
915000,36,160.443,-21684.3,37.1876,0.388733
930000,34,151.648,-21683.9,33.0059,0.359394
945000,44,195.368,-21626.3,44.4676,0.376822
