generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24208.9,100,0
15000,2,9.30363,-22005.2,1.92656,0.161923
30000,2,9.63461,-21974.6,0.73248,0.249658
45000,1,3.90278,-22007.8,1.0923,0.193022
60000,1,4.5946,-22003,1.34969,0.324067
75000,2,9.32352,-21977.4,2.88488,0.317778
90000,5,23.9324,-21932.6,5.68382,0.304
105000,2,6.7753,-21979.6,1.32639,0.286533
120000,3,13.215,-21949.2,4.19176,0.264333
135000,4,19.6312,-21915,6.43155,0.272556
150000,6,31.4738,-21929.3,4.08151,0.302767
165000,7,35.2149,-21933.8,6.94364,0.266933
180000,10,44.5657,-21915.5,8.76087,0.317867
195000,12,49.5587,-21878.3,12.6178,0.317533
210000,16,71.5891,-21859.4,16.9353,0.348667
225000,14,61.5597,-21854.1,14.3399,0.329667
240000,16,71.2283,-21830.2,17.6163,0.332667
255000,15,71.4542,-21807.5,11.3742,0.355133
270000,12,55.7609,-21849.8,8.81021,0.304637
285000,11,49.1277,-21845.4,17.6965,0.338533
300000,12,48.0824,-21837,15.3486,0.321333
315000,40,179.331,-21765.5,40.005,0.382083
330000,45,198.923,-21726.7,50.6154,0.392667
345000,53,240.182,-21709.7,53.5314,0.406133
360000,27,109.789,-21774.7,38.4433,0.352483
375000,62,274.032,-21690.5,54.3871,0.406467
390000,62,271.658,-21671.6,56.7291,0.409267
405000,68,292.002,-21657.1,70.9743,0.405667
420000,66,290.263,-21664.4,60.6284,0.396333
435000,66,298.991,-21651.6,75.1904,0.396267
450000,63,281.244,-21674.2,72.392,0.4106
465000,70,320.034,-21659.4,80.8191,0.390133
480000,68,307.262,-21660,65.9988,0.4098
495000,83,349.168,-21651.8,86.309,0.411067
510000,74,317.414,-21648.1,69.7357,0.4132
525000,82,359.837,-21639.9,93.2252,0.400533
540000,66,284.124,-21649,60.0258,0.403933
555000,70,323.188,-21678.4,60.6025,0.412667
570000,75,341.574,-21645.6,90.0189,0.4184
585000,65,294.796,-21677.2,66.8461,0.406867
600000,67,292.603,-21677.6,63.6064,0.4098
615000,23,103.46,-21753.8,24.3233,0.323234
630000,39,166.587,-21691.5,37.965,0.3777
