generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.435864,-22149.9,100,1
15000,1,7.09793,-22039.5,2.50443,0.150933
30000,1,6.36174,-22029.9,0.97868,0.247158
45000,1,6.45687,-22028.6,1.06359,0.3393
60000,1,6.64448,-22030.6,2.59806,0.325267
75000,1,5.78113,-22027.5,4.0904,0.299836
90000,2,9.33022,-22002.3,3.74973,0.342067
105000,5,20.15,-21990.4,2.48896,0.3406
120000,4,20.6422,-22002.5,5.53291,0.331
135000,9,40.9929,-21944.8,20.8617,0.328333
150000,9,37.875,-21907.7,7.41524,0.319333
165000,12,41.32,-21872.2,8.92717,0.312133
180000,15,56.9658,-21860.8,10.3005,0.316
195000,21,84.6088,-21815.8,21.262,0.330533
210000,24,94.2026,-21797.4,22.221,0.350667
225000,8,38.0519,-21897.6,10.2113,0.323215
240000,29,119.083,-21773.7,22.0474,0.365467
255000,33,139.605,-21752.9,34.1193,0.3688
270000,36,146.588,-21755.5,34.3966,0.372733
285000,40,173.496,-21722,45.3044,0.375867
300000,54,233.946,-21705.5,55.4891,0.3846
315000,57,232.258,-21686.9,43.372,0.383333
330000,46,188.307,-21700.8,38.6341,0.394533
345000,42,179.223,-21671.4,36.6949,0.375267
360000,45,193.164,-21684.2,59.1319,0.383
375000,57,254.783,-21669.1,53.9575,0.3908
390000,52,232.611,-21646.7,49.9132,0.378467
405000,66,273.99,-21668.6,69.5102,0.407933
420000,67,295.226,-21669.1,61.6608,0.413267
435000,58,253.593,-21645.8,45.5277,0.405133
450000,63,274.117,-21660.1,63.083,0.407467
465000,59,253.075,-21648.3,63.3553,0.404667
480000,63,274.859,-21653.5,63.1639,0.3966
495000,52,221.827,-21660.6,52.5314,0.392
510000,53,223.046,-21640.7,47.6498,0.387667
525000,43,175.43,-21723.6,46.4234,0.344007
540000,49,203.451,-21630.6,50.9785,0.383967
555000,44,185.164,-21707.4,46.007,0.3791
570000,57,241.979,-21631.2,54.2289,0.3785
585000,40,158.172,-21693.6,43.5152,0.377633
600000,41,178.555,-21685.6,34.8363,0.3738
615000,61,257.324,-21647,53.0398,0.388356
630000,74,307.731,-21673.3,73.4414,0.411267
645000,61,244.44,-21677.1,72.3046,0.407333
660000,49,196.543,-21718.6,44.4618,0.348138
675000,50,209.363,-21705.9,49.4615,0.383267
690000,61,265.365,-21630.1,49.2917,0.403356
705000,47,200.966,-21682.5,46.8763,0.386467
720000,53,229.282,-21648.2,59.7791,0.398367
735000,62,268.33,-21653.1,52.7839,0.393367
750000,72,313.539,-21623.6,76.8481,0.404233
765000,66,264.108,-21629.6,70.5169,0.415533
780000,66,288.06,-21612.1,62.4992,0.402133
795000,61,260.874,-21641.2,63.7817,0.392867
810000,74,315.621,-21647.7,74.0842,0.418667
825000,73,296.885,-21649.6,71.445,0.412467
840000,71,305.656,-21658.5,57.1984,0.388255
855000,72,297.184,-21616.9,64.5079,0.398907
870000,63,266.332,-21606.5,62.3488,0.392467
885000,78,329.366,-21600,106.182,0.3964
900000,80,325.17,-21626.3,72.4943,0.403787
915000,74,330.794,-21633.9,68.4639,0.419067
930000,55,233.7,-21641.8,53.177,0.401989
945000,74,336.491,-21635.3,88.2805,0.406978
960000,68,285.889,-21645.3,51.6192,0.395
975000,60,247.633,-21639.6,65.2646,0.3896
990000,63,255.088,-21645.5,56.3192,0.394467
1005000,55,221.62,-21636,63.9007,0.394717
1020000,62,264.706,-21656.8,59.1151,0.401483
1035000,63,284.76,-21629.3,48.9872,0.413
1050000,61,241.798,-21637,63.545,0.408333
1065000,64,280.238,-21632.5,60.2891,0.407817
1080000,86,349.943,-21637.1,83.629,0.409144
1095000,81,337.567,-21607.2,73.2195,0.412333
1110000,80,327.231,-21621.5,91.7745,0.411533
1125000,57,236.389,-21620.1,51.5324,0.399433
1140000,59,245.807,-21642,67.8604,0.396156
1155000,63,272.567,-21638.5,62.0875,0.392133
1170000,75,328.162,-21600.7,64.1515,0.399667
1185000,66,298.775,-21634.9,75.6159,0.3972
1200000,62,263.183,-21651.7,54.086,0.398822
1215000,73,300.665,-21599,79.9093,0.390067
1230000,59,247.376,-21638.8,76.1587,0.395767
1245000,76,323.504,-21615.8,72.7832,0.411867
1260000,77,327.549,-21632.1,64.4979,0.407667
1275000,59,257.36,-21639.1,67.2008,0.398622
1290000,52,213.216,-21664.9,44.1921,0.39288
1305000,74,296.15,-21611.7,86.2602,0.405444
1320000,63,266.37,-21609.2,59.1073,0.3914
1335000,70,302.655,-21643.5,70.5188,0.409
1350000,64,276.891,-21629.3,68.7381,0.4048
1365000,76,324.744,-21637.7,74.3231,0.401733
1380000,60,258.192,-21664.7,52.0486,0.388457
1395000,76,333.934,-21635.9,89.9475,0.418967
1410000,67,293.925,-21642.9,72.5305,0.413
1425000,72,319.325,-21619.6,74.5365,0.399333
