generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.655726,-24133.8,100,1
15000,2,3.11143,-22003.3,2.04233,0.213386
30000,4,11.1798,-21977.5,6.0412,0.280157
45000,7,29.995,-21977.5,6.37262,0.349733
60000,5,21.7394,-21955.9,1.96797,0.293089
75000,4,17.8854,-21954.9,2.41632,0.282333
90000,6,24.3917,-21965.6,7.04715,0.309078
105000,6,20.4739,-21952.3,8.33444,0.316533
120000,6,19.4542,-21929.3,11.2144,0.3052
135000,8,30.7315,-21885.3,12.096,0.301533
150000,10,46.0959,-21877.9,12.4215,0.3122
165000,5,25.0738,-21930.6,5.90322,0.282956
180000,10,41.1665,-21908.7,10.5686,0.314017
195000,11,57.9264,-21912.2,10.3574,0.310267
210000,19,84.8147,-21831.8,15.006,0.331233
225000,22,102.039,-21807.4,27.4314,0.3432
240000,24,105.429,-21801.3,33.3859,0.366133
255000,31,142.464,-21787.1,26.4133,0.385533
270000,34,151.01,-21796.7,31.764,0.384133
285000,33,147.465,-21732.6,30.145,0.3826
300000,19,79.204,-21796.7,14.0152,0.337067
315000,45,189.224,-21719.6,49.0891,0.3881
330000,36,160.786,-21718.4,39.1403,0.401
345000,29,119.256,-21768.8,27.1819,0.354867
360000,41,171.25,-21713.4,43.1052,0.394133
375000,46,186.145,-21695.3,40.2948,0.389667
390000,34,137.459,-21754.1,36.8721,0.346903
405000,50,201.319,-21746.5,47.2847,0.395483
420000,58,237.789,-21688.5,64.3978,0.397978
435000,60,265.643,-21704,67.7141,0.401733
450000,64,281.828,-21690.6,72.9204,0.409733
465000,38,159.528,-21736.4,40.002,0.403033
480000,56,267.974,-21686.2,52.5492,0.407333
495000,52,237.86,-21664.7,58.0434,0.398667
510000,45,203.105,-21702.3,39.0393,0.379025
525000,52,233.334,-21697.7,44.6189,0.392267
540000,34,146.729,-21748,47.3163,0.379227
555000,65,292.476,-21647.5,58.9858,0.38675
570000,37,170.418,-21731.1,35.3079,0.3827
585000,60,267.048,-21667.3,59.8366,0.402533
600000,62,278.463,-21660.4,61.8248,0.379613
615000,61,265.844,-21663.3,56.0781,0.391667
630000,63,293.987,-21680.6,48.9815,0.3834
645000,51,215.28,-21670.5,50.9651,0.39125
660000,59,259.853,-21673.9,65.4511,0.397933
675000,54,241.711,-21696.6,52.6161,0.394333
690000,52,232.119,-21674.1,54.6659,0.3906
705000,48,207.632,-21698.7,47.5714,0.393459
720000,50,231.332,-21685.6,57.7387,0.382
735000,57,266.992,-21694.5,56.7248,0.389222
750000,56,223.28,-21666.2,47.3772,0.3941
765000,55,234.087,-21665,51.9605,0.375333
780000,51,227.966,-21696.5,44.766,0.403707
795000,51,204.156,-21715.7,41.1899,0.391467
810000,50,215.847,-21691.9,47.0159,0.395567
825000,61,274.441,-21675.1,50.8138,0.4072
840000,40,165.513,-21712.2,41.633,0.400089
855000,55,241.772,-21662.5,50.0396,0.394733
870000,46,197.242,-21666.2,49.8708,0.3762
885000,59,271.214,-21676,58.739,0.392733
900000,64,281.282,-21667.2,66.5027,0.394533
915000,66,307.785,-21678.1,67.321,0.404667
930000,54,238.001,-21669.6,61.0682,0.394378
945000,43,190.186,-21671.2,42.1763,0.373533
960000,61,275.012,-21650.8,58.7331,0.390267
975000,53,226.92,-21667.6,50.3975,0.391933
990000,60,263.689,-21677.4,68.3839,0.3996
1005000,41,179.859,-21680.6,32.4593,0.370533
1020000,51,230.236,-21694.3,66.254,0.395367
1035000,41,169.704,-21674.8,39.9162,0.367433
1050000,51,216.882,-21701.9,38.0012,0.384629
1065000,49,230.355,-21666,37.6797,0.384556
1080000,59,252.75,-21678.7,57.8136,0.4024
1095000,55,231.98,-21689.7,74.212,0.399867
1110000,50,226.886,-21693.7,56.971,0.395367
1125000,57,238.489,-21677.3,41.359,0.384722
1140000,50,215.258,-21688,46.45,0.397289
1155000,49,214.223,-21692.2,40.8263,0.399022
1170000,46,196.532,-21681.6,48.6721,0.385267
1185000,43,182.256,-21659.2,46.5436,0.3805
1200000,49,205.454,-21668,69.6665,0.368067
1215000,54,216.964,-21695.2,44.4104,0.395653
1230000,47,188.89,-21664.9,52.5368,0.3771
1245000,45,182.885,-21710.1,49.3006,0.3866
1260000,60,266.323,-21671.7,66.2357,0.3819
1275000,60,274.323,-21656.3,65.379,0.3832
1290000,60,269.837,-21651,48.0481,0.3974
1305000,44,191.207,-21713.9,44.7397,0.392583
1320000,49,214.35,-21706.2,54.3398,0.393067
1335000,55,251.134,-21688.3,56.0275,0.392289
1350000,50,217.098,-21678.5,52.7544,0.3824
1365000,48,211.735,-21682.6,45.9989,0.384467
1380000,49,216.267,-21670.8,48.1336,0.384267
1395000,46,202.878,-21702.1,47.9234,0.39072
1410000,67,289.535,-21668.8,59.4324,0.398133
1425000,62,269.374,-21671.7,56.2978,0.3906
1440000,64,294.678,-21667.5,63.6565,0.4012
1455000,65,288.389,-21661.6,68.6339,0.4026
1470000,67,299.151,-21677.7,83.3076,0.393783
1485000,75,320.858,-21638.9,67.2737,0.417533
1500000,74,301.994,-21658.5,91.6916,0.39797
1515000,72,305.642,-21642.7,59.9533,0.4142
1530000,67,297.925,-21635.8,80.6293,0.403067
1545000,61,272.71,-21637.6,73.4579,0.3888
1560000,68,297.051,-21648.4,57.2522,0.398707
1575000,58,252.296,-21635.7,58.5072,0.378533
1590000,43,195.397,-21703.8,36.7951,0.386633
1605000,50,217.335,-21655.4,49.0558,0.379867
1620000,53,220.782,-21648.3,58.0752,0.377
1635000,69,314.941,-21644.6,74.6886,0.387989
1650000,66,290.703,-21653.2,88.0845,0.4022
1665000,66,269.585,-21650.2,70.3935,0.4081
1680000,46,193.219,-21707.8,60.6537,0.384522
1695000,68,300.338,-21636.2,59.6935,0.397467
1710000,81,343.728,-21630.7,94.2707,0.409467
1725000,88,403.172,-21643.6,94.9782,0.425133
1740000,82,338.583,-21654.6,96.9305,0.404889
1755000,72,312.884,-21646.7,74.4676,0.418167
1770000,83,362.747,-21645.8,78.6423,0.4098
1785000,72,323.902,-21657.7,82.7631,0.412133
1800000,66,302.998,-21649.6,63.9973,0.405067
1815000,68,302.919,-21656.4,47.6266,0.397133
1830000,71,312.997,-21658.9,74.9893,0.407533
1845000,80,336.121,-21664.9,76.3836,0.409067
1860000,79,329.701,-21637.3,68.6141,0.393392
1875000,77,340.322,-21637.1,67.1343,0.4064
1890000,69,300.126,-21644.1,69.1928,0.417422
1905000,69,290.367,-21659.3,67.1798,0.396467
1920000,58,265.653,-21643.9,53.5178,0.400667
1935000,57,239.076,-21693.5,67.0456,0.394306
1950000,62,243.779,-21654.8,61.4873,0.3818
1965000,65,287.879,-21664,66.5402,0.397333
1980000,69,305.9,-21650.5,71.4164,0.400267
1995000,53,229.812,-21656.8,51.8578,0.3826
2010000,68,294.39,-21674.1,71.7015,0.395
2025000,71,284.045,-21634,74.3762,0.391608
