generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.648264,-24180.5,100,1
15000,0,-0.128318,-22060.2,0.436259,0.148123
30000,1,1.46312,-22032.3,2.09104,0.155733
45000,2,-0.172387,-22010.6,3.43624,0.2251
60000,2,2.87947,-22020.7,5.37566,0.205897
75000,4,16.011,-21987.1,2.88448,0.227733
90000,3,6.67721,-21978,5.1959,0.2334
105000,1,-0.571361,-22030.1,0.964547,0.15168
120000,4,14.6175,-21998.4,4.15858,0.224533
135000,6,24.4774,-21978.7,7.09777,0.259644
150000,5,21.5314,-21967.7,7.47955,0.268433
165000,7,27.8847,-21937,10.3324,0.282333
180000,2,8.66816,-22009.3,2.32547,0.213973
195000,5,22.9863,-21946.4,12.5227,0.283967
210000,5,19.8747,-21936.7,14.2169,0.2932
225000,10,39.1467,-21903.5,8.14743,0.308093
240000,8,37.5439,-21920,14.8147,0.359067
255000,6,21.8593,-21968.3,4.51182,0.319373
270000,14,48.8451,-21862,17.3048,0.343867
285000,8,38.1556,-21922.6,11.9963,0.30976
300000,11,41.7229,-21879.4,9.5539,0.2924
315000,32,126.663,-21846.4,28.7383,0.361556
330000,35,142.486,-21822.4,36.994,0.398067
345000,27,109.745,-21786.7,23.5998,0.402867
360000,22,91.1633,-21835.5,36.2673,0.341638
375000,44,184.143,-21760.4,42.6163,0.400433
390000,55,239.502,-21745.7,51.5429,0.4152
405000,56,245.415,-21738.7,58.4869,0.4058
420000,24,98.5882,-21788.8,20.8291,0.36755
435000,23,93.6642,-21802.5,30.1585,0.352104
450000,50,212.087,-21704.8,38.8219,0.399556
465000,43,195.575,-21780.5,41.6431,0.3784
480000,34,142.463,-21784.8,32.1137,0.3928
495000,32,140.368,-21768.8,30.6534,0.382267
510000,38,161.064,-21708.2,40.4758,0.391817
525000,28,132.922,-21769.3,28.9635,0.376
540000,37,175.884,-21767.7,39.7383,0.367
555000,65,263.707,-21673.8,68.7086,0.3922
570000,68,305.165,-21706.1,74.1481,0.4116
585000,41,173.314,-21744.7,42.2342,0.380978
600000,65,268.667,-21682.6,62.5451,0.413733
615000,54,235.528,-21684.4,69.6268,0.404267
630000,62,264.439,-21674.8,51.2201,0.412733
645000,57,249.371,-21688.3,56.7321,0.394733
660000,52,213.035,-21679.2,47.8997,0.390067
675000,44,185.795,-21755.5,39.4931,0.390956
690000,45,205.822,-21757.8,43.0363,0.400933
705000,54,231.282,-21693.7,54.3477,0.396289
720000,31,140.532,-21752,34.2456,0.393067
735000,47,207.295,-21679.1,38.7792,0.383033
750000,40,172.358,-21747.4,43.5181,0.3752
765000,50,226.592,-21736.7,40.4692,0.392718
780000,53,239.605,-21709.2,49.9565,0.410067
795000,48,203.024,-21712.4,45.6959,0.407
810000,64,276.503,-21690.3,47.5216,0.381013
825000,64,275.068,-21657.6,72.9615,0.410467
840000,71,305.516,-21675.2,85.3084,0.407867
855000,58,240.666,-21685.1,70.6924,0.3948
870000,68,297.517,-21680.9,70.3706,0.399933
885000,56,244.626,-21662.8,61.1578,0.390867
900000,58,261.377,-21674.1,64.5441,0.381533
915000,51,218.33,-21684.5,55.641,0.388467
930000,51,231.934,-21698.1,36.4831,0.384933
945000,55,233.86,-21700.7,52.7867,0.402447
960000,60,255.83,-21696.4,64.7252,0.395367
975000,54,222.372,-21680.2,46.5198,0.3858
990000,50,203.671,-21716.1,53.494,0.390571
1005000,54,226.069,-21727.5,56.3445,0.3926
1020000,44,200.539,-21688.3,40.2562,0.401022
1035000,49,199.117,-21685,31.4569,0.384844
1050000,39,167.933,-21723.4,49.2309,0.387689
1065000,58,245.265,-21683.9,51.3218,0.3913
1080000,59,248.569,-21681.4,60.4325,0.393733
1095000,65,263.482,-21682.6,73.5078,0.404
1110000,62,276.496,-21661.1,54.0089,0.407933
1125000,58,223.577,-21672,54.9225,0.390667
1140000,60,252.653,-21699.5,63.1942,0.397533
1155000,46,195.366,-21711.5,48.1391,0.388229
1170000,49,207.111,-21694.8,50.3444,0.390867
1185000,52,231.01,-21682.7,44.6684,0.384467
1200000,62,264.53,-21722,66.86,0.387961
1215000,54,217.094,-21712.1,40.508,0.3892
1230000,57,254.26,-21717.2,60.5088,0.401933
1245000,57,260.937,-21710,50.4477,0.408667
1260000,67,288.03,-21698.2,75.0734,0.38816
1275000,56,243.254,-21709.4,54.7662,0.406567
1290000,58,253.84,-21687.6,55.8193,0.400767
1305000,51,222.324,-21713.4,49.1697,0.411467
1320000,49,226.865,-21708.9,50.762,0.393419
1335000,61,271.699,-21667.5,57.2299,0.396356
1350000,58,259.293,-21672.5,57.6833,0.404333
1365000,56,249.782,-21685.8,46.5545,0.394533
1380000,47,207.102,-21693.5,42.4514,0.3908
1395000,60,258.477,-21697.7,50.9663,0.4036
1410000,60,263.707,-21674.1,55.8774,0.4064
1425000,67,303.015,-21691.7,50.006,0.413033
1440000,79,351.234,-21693.6,76.8703,0.4122
1455000,48,196.932,-21682.7,38.412,0.403378
1470000,63,269.39,-21658.3,65.078,0.4139
1485000,69,309.965,-21662.1,68.8568,0.406267
1500000,67,310.348,-21663.8,74.323,0.4068
1515000,66,289.191,-21662,51.2076,0.412467
1530000,61,266.339,-21690.8,68.8328,0.39392
1545000,57,239.972,-21672.3,47.4164,0.381467
1560000,59,259.753,-21674.4,71.5317,0.407222
1575000,66,284.898,-21673.7,69.2738,0.406467
1590000,78,328.572,-21668.3,83.1273,0.4124
1605000,74,320.547,-21683.4,79.5609,0.415
1620000,70,301.09,-21666.5,68.2205,0.4128
1635000,52,220.925,-21681.9,58.2106,0.390741
1650000,54,223.777,-21667.9,63.6104,0.387
1665000,49,218.677,-21685.2,47.99,0.3956
1680000,65,300.254,-21655.3,57.9741,0.40595
