generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-169.584,-22337.4,100,1
15000,1,4.41701,-22078.5,2.84299,0.282648
30000,2,9.11114,-22049.6,5.20853,0.2806
45000,3,13.9197,-22043.8,3.86612,0.302533
60000,4,21.6578,-22032.7,5.84425,0.318261
75000,5,23.8011,-22038.7,11.0783,0.324833
90000,5,24.1853,-22022.1,5.82231,0.345
105000,6,24.5897,-21986.6,2.90846,0.342444
120000,8,37.3315,-22015.4,11.2761,0.326114
135000,8,34.939,-21993.8,7.84522,0.323333
150000,13,56.3651,-21938.6,17.6587,0.325267
165000,10,50.8518,-21947.8,12.6687,0.337367
180000,9,37.0001,-21950.9,8.78967,0.3392
195000,16,63.567,-21913.9,24.2422,0.325844
210000,13,51.2534,-21919.7,18.4068,0.334333
225000,7,29.4995,-21941.6,4.89879,0.32015
240000,13,58.0101,-21902.4,12.7227,0.334217
255000,16,71.5725,-21896.9,24.7159,0.331778
270000,19,78.3482,-21891.2,11.4289,0.362
285000,23,100.033,-21850.8,20.6216,0.357778
300000,32,146.52,-21828.5,30.0968,0.3882
315000,28,122.387,-21820.8,29.4412,0.348044
330000,26,113.141,-21789,31.1875,0.386067
345000,28,116.24,-21772.3,27.0772,0.378067
360000,29,120.561,-21776.4,27.7428,0.3642
375000,28,128.819,-21772.2,22.3459,0.382667
390000,30,131.573,-21775.9,37.0336,0.380333
405000,33,150.098,-21773.3,34.1853,0.370867
420000,36,159.878,-21754.3,32.9823,0.368333
435000,34,153.607,-21763.5,29.6523,0.352967
450000,47,215.697,-21763.3,44.2235,0.393813
465000,43,191.266,-21758.1,40.8879,0.3924
480000,44,194.348,-21753.5,39.591,0.393178
495000,52,243.373,-21722.3,50.1282,0.395178
510000,51,225.433,-21720.7,53.8424,0.392933
525000,33,140.393,-21750.2,25.7387,0.388778
540000,44,188.797,-21739.7,35.5165,0.385093
555000,51,227.68,-21717.1,49.9077,0.387267
570000,50,208.801,-21725.8,40.109,0.384267
585000,51,224.026,-21715.7,48.8942,0.4054
600000,66,282.514,-21718.4,59.8669,0.407889
615000,42,185.303,-21738.6,43.5411,0.37984
630000,60,250.419,-21679.2,65.8632,0.402133
645000,41,185.932,-21696.6,35.9442,0.384483
660000,63,279.872,-21689.5,64.6341,0.404167
675000,67,268.58,-21668.8,73.0926,0.4152
690000,45,213.33,-21695.5,44.46,0.380911
705000,56,247.548,-21656,45.2003,0.4058
720000,63,267.997,-21670.6,57.4616,0.402667
735000,65,285.633,-21659.1,60.2942,0.398467
