generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,1.4979,-24220.5,14.3554,1
15000,1,2.65765,-22027.2,2.48142,0.152923
30000,1,2.01004,-22023.1,2.89525,0.1932
45000,1,-4.15946,-22027.3,0.823935,0.1552
60000,2,3.86316,-22016.2,1.43893,0.165733
75000,5,17.8723,-21949.4,5.61083,0.207411
90000,4,10.4162,-21981.3,6.92114,0.288067
105000,1,-2.47166,-22020.7,1.90191,0.16205
120000,4,14.3568,-21968.1,1.56074,0.294533
135000,3,8.14405,-21957.9,9.54737,0.29
150000,12,42.2164,-21888.3,8.3281,0.308773
165000,9,30.9882,-21887.6,8.48826,0.317867
180000,6,23.205,-21922.6,8.20143,0.323022
195000,8,31.1538,-21904.4,7.86625,0.327333
210000,10,37.3238,-21897,8.39834,0.26759
225000,18,69.2833,-21813.6,23.6754,0.308933
240000,15,59.6419,-21811.1,17.5663,0.3472
255000,14,42.3223,-21814.8,18.2705,0.315067
270000,25,93.6179,-21800,46.4373,0.3344
285000,15,49.4715,-21837.8,8.04752,0.340389
300000,30,133.921,-21747.6,36.6406,0.3789
315000,32,132.233,-21728.3,36.9239,0.370467
330000,41,171.47,-21711.3,44.1636,0.390492
345000,47,211.447,-21708.2,34.9241,0.412733
360000,31,128.68,-21767.2,31.0971,0.387067
375000,33,147.278,-21769.8,27.945,0.3844
390000,47,174.87,-21742.5,40.0837,0.391133
405000,59,267.996,-21718.6,59.3398,0.396333
420000,50,214.572,-21693,42.6775,0.405581
435000,52,229.481,-21643.2,45.1881,0.393033
450000,53,223.378,-21700.3,63.6842,0.3947
465000,57,240.171,-21663.5,46.3613,0.401467
480000,54,245.318,-21654.5,52.8313,0.400067
495000,51,208.788,-21663.4,62.2553,0.3902
510000,53,214.972,-21666,45.7338,0.404267
525000,40,163.511,-21701.4,40.779,0.403775
540000,46,192.732,-21647.3,53.0768,0.398133
555000,39,158.177,-21687.8,30.2559,0.3835
570000,55,237,-21639.8,57.5432,0.3798
585000,75,304.514,-21635.3,80.2707,0.398867
600000,77,336.716,-21620.6,72.1408,0.383333
615000,72,314.011,-21627.7,62.6533,0.404267
630000,63,262.605,-21621.9,72.6992,0.403267
645000,55,211.729,-21668.1,43.4161,0.407456
660000,59,250.747,-21638.4,58.1896,0.403453
675000,58,241.732,-21647.7,51.506,0.402133
690000,62,230.745,-21639.7,70.1447,0.386644
705000,70,307.285,-21605.4,63.4978,0.394747
720000,71,303.366,-21584,60.7013,0.3938
735000,73,316.2,-21600.7,67.7122,0.402067
750000,70,306.168,-21587.1,75.1523,0.404067
765000,81,336.371,-21597.7,73.9814,0.399533
780000,79,341.432,-21611.2,73.9455,0.4014
795000,79,339.296,-21621.1,68.7402,0.384971
810000,78,350.011,-21607.9,86.5872,0.4108
825000,72,294.749,-21618.1,61.8811,0.409833
840000,67,299.539,-21584.6,62.1077,0.4034
855000,61,253.145,-21614,57.8294,0.393167
870000,71,313.852,-21584.3,62.2301,0.391633
885000,77,326.814,-21631.3,77.8231,0.395219
900000,78,334.37,-21629.5,71.0263,0.4156
915000,77,356.248,-21595.2,87.4128,0.391156
930000,76,331.964,-21617.3,69.2691,0.3864
945000,73,309.945,-21612.6,63.9858,0.401267
960000,69,302.14,-21588.7,59.8191,0.405889
975000,64,267.665,-21589.7,78.3274,0.406333
990000,70,283.383,-21596,65.598,0.397911
1005000,76,330.929,-21597.4,72.142,0.403967
1020000,76,344.054,-21602.9,79.7392,0.402067
1035000,61,253.259,-21598.8,81.1104,0.400556
1050000,49,213.937,-21618.6,50.1279,0.3983
1065000,62,271.57,-21602.9,65.1692,0.3902
1080000,53,231.623,-21622.4,49.5234,0.392533
1095000,65,290.915,-21617,55.8679,0.389733
1110000,60,250.053,-21612.6,56.3286,0.3923
1125000,64,284.669,-21635.3,54.3773,0.392711
1140000,76,322.299,-21637.2,66.0462,0.406267
1155000,77,329.98,-21644.7,82.1729,0.4142
1170000,71,323.384,-21631.5,68.3085,0.414933
1185000,77,345.603,-21618.5,84.3828,0.404611
1200000,55,233.659,-21607.3,45.5707,0.396433
1215000,46,196.743,-21646.4,43.4355,0.3696
1230000,65,290.1,-21621.2,65.8462,0.411333
1245000,60,242.628,-21639.1,59.0375,0.39003
1260000,71,316.14,-21608.4,54.9447,0.412733
1275000,70,303.758,-21613.6,64.1888,0.415
1290000,52,217.075,-21644.7,45.7767,0.393013
1305000,56,240.242,-21627.3,52.8442,0.39415
1320000,56,247.746,-21635.3,55.4706,0.3809
1335000,78,354.618,-21623,74.2547,0.40905
1350000,78,340.666,-21623.2,77.6434,0.412533
1365000,67,282.842,-21606.6,79.6638,0.4102
1380000,79,351.597,-21622.7,91.2346,0.409
1395000,82,361.925,-21617.9,85.4314,0.415267
1410000,59,250.333,-21638.3,68.1001,0.395856
1425000,67,288.674,-21632.5,58.5313,0.4038
1440000,62,268.771,-21623.6,66.5699,0.3981
