generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24252.9,100,0
15000,0,1.07156,-22138,1.99086,0.15059
30000,3,14.5697,-22111.4,4.74762,0.1795
45000,2,10.5289,-22105.4,1.48667,0.254733
60000,2,10.3989,-22097.6,1.49346,0.2628
75000,3,9.4568,-22062.9,2.67629,0.241543
90000,2,10.099,-22101,5.47936,0.3233
105000,3,9.90168,-22067.5,3.79114,0.2884
120000,3,11.0258,-22093.8,2.8999,0.322233
135000,6,22.9607,-22010.3,7.59198,0.280567
150000,9,37.2319,-21966.6,5.72694,0.299
165000,7,25.3649,-21954.2,6.05459,0.330467
180000,4,15.4099,-22050.4,7.96592,0.316093
195000,16,61.7214,-21923.2,15.0045,0.3338
210000,19,86.6557,-21875.2,15.1382,0.342467
225000,28,126.485,-21834.2,32.8661,0.368533
240000,40,176.594,-21815.5,50.4297,0.390867
255000,41,158.233,-21818,42.9178,0.406267
270000,29,130.86,-21838.8,24.6244,0.390333
285000,31,138.654,-21816.3,25.3941,0.388467
300000,34,154.92,-21809.5,34.4676,0.403733
315000,38,169.098,-21795.8,35.3917,0.3926
330000,16,65.2624,-21894,15.7699,0.321167
345000,38,156.191,-21798,49.8243,0.3923
360000,35,160.007,-21790.1,39.024,0.381867
375000,46,203.329,-21785.8,38.6348,0.3892
390000,17,67.571,-21882.3,17.2366,0.322583
405000,37,160.581,-21767.9,47.7694,0.379867
420000,33,150.028,-21771.1,29.8251,0.3586
435000,39,178.192,-21772,46.5989,0.370333
450000,35,152.162,-21776,37.058,0.383333
465000,43,197.265,-21782.2,36.4302,0.391
480000,49,219.778,-21758,37.4079,0.4112
495000,18,75.9758,-21897.3,13.3941,0.314053
510000,34,146.986,-21768.2,34.3038,0.383533
525000,30,133.551,-21800,37.4512,0.380867
540000,40,168.264,-21797.6,46.2854,0.355887
555000,42,186.652,-21764.6,46.4198,0.383167
570000,48,204.559,-21771.7,53.0789,0.4075
585000,45,190.942,-21781.7,47.2834,0.402067
600000,47,207.376,-21776.6,44.2061,0.387267
615000,46,203.734,-21753,46.3463,0.390333
630000,53,247.955,-21767.9,60.6477,0.400733
645000,46,208.292,-21769.1,45.1877,0.3986
660000,52,234.55,-21764.1,41.3187,0.380873
675000,51,220.056,-21751.2,40.718,0.395211
690000,56,244.505,-21756.9,67.1169,0.402444
705000,58,256.595,-21758.6,53.2969,0.417733
720000,47,209.466,-21743.5,48.5869,0.389067
735000,47,199.593,-21753.3,50.9506,0.3896
