generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-26.5971,-22351,100,1
15000,1,4.52503,-22096.4,0.658484,0.281115
30000,1,5.16507,-22097.6,1.48895,0.302667
45000,3,13.0836,-22070.6,2.43092,0.295156
60000,6,16.7486,-22000.4,11.1838,0.303533
75000,7,22.0296,-21999.1,5.87641,0.301733
90000,11,40.7718,-21955,15.7681,0.307683
105000,9,33.4765,-21917.7,10.0246,0.308467
120000,10,36.8404,-21934.9,8.57413,0.329
135000,12,48.9537,-21926.2,9.40685,0.32715
150000,18,77.1785,-21923.2,19.5662,0.351267
165000,19,80.1214,-21899.3,14.8596,0.380067
180000,28,114.618,-21877.3,24.5077,0.342067
195000,23,100.142,-21872.3,22.0223,0.372267
210000,28,124.279,-21874.2,27.9074,0.375267
225000,25,101.53,-21883.5,27.0065,0.359
240000,21,88.578,-21855.3,25.1252,0.373067
255000,32,142.796,-21866.7,22.7415,0.4088
270000,29,121.285,-21851.7,27.2635,0.336332
285000,19,79.8549,-21855.5,18.5754,0.378783
300000,23,96.2475,-21855.5,19.7486,0.340533
315000,25,104.089,-21818.9,21.4111,0.3652
330000,38,152.238,-21834.6,33.4051,0.388253
345000,39,171.942,-21859.1,61.3961,0.385013
360000,33,140.963,-21826.5,29.889,0.393033
375000,41,166.209,-21798.8,47.9388,0.386867
390000,40,183.949,-21792.8,44.2476,0.396933
405000,53,230.869,-21782.1,55.0922,0.4086
420000,62,282.151,-21755.7,58.9791,0.411533
435000,56,236.167,-21767.2,65.6453,0.4018
450000,52,245.212,-21763.9,48.9298,0.399667
465000,48,206.78,-21740.8,44.5848,0.404267
480000,60,246.813,-21742.8,61.6029,0.4018
495000,53,237.318,-21757.3,55.5807,0.414533
510000,65,277.085,-21723.3,51.407,0.399633
525000,60,260.508,-21712,69.2291,0.4078
540000,81,341.539,-21728.2,80.5316,0.406889
555000,83,372.285,-21686,77.3413,0.408167
570000,84,376.532,-21668,91.357,0.407133
585000,81,363.288,-21668.6,86.5344,0.408467
600000,93,429.355,-21662,79.6349,0.418467
615000,94,414.09,-21656.1,84.1072,0.416467
630000,103,484.103,-21671.3,80.8681,0.427267
645000,95,413.527,-21674.1,110.036,0.4114
660000,90,411.302,-21667.5,75.7842,0.409067
675000,90,398.43,-21688.8,91.8186,0.4012
690000,62,269.993,-21716.9,57.0665,0.40476
705000,75,331.192,-21679.3,71.7017,0.399233
720000,68,292.416,-21689.8,71.8255,0.409467
735000,75,316.977,-21678.2,86.6706,0.397867
750000,74,323.781,-21689.2,64.9312,0.3933
765000,80,345.615,-21694.5,79.2837,0.410633
780000,84,384.985,-21679.5,70.3897,0.415667
795000,77,329.874,-21679.5,64.3919,0.405289
810000,71,323.892,-21683.6,80.321,0.401667
825000,74,318.832,-21671.7,68.4028,0.401733
840000,77,343.897,-21695.9,61.6247,0.4016
855000,71,297.302,-21673.8,56.392,0.404133
870000,57,229.003,-21752.8,60.3436,0.400884
885000,58,260.676,-21702.3,59.8028,0.4015
900000,71,321.29,-21699.6,79.0281,0.4026
915000,63,257.968,-21684.8,70.1671,0.395267
930000,63,290.828,-21723.1,90.438,0.396311
945000,73,328.107,-21697,61.6465,0.399833
960000,71,314.092,-21707,58.0651,0.408267
975000,73,312.499,-21733.6,63.611,0.395781
990000,70,306.609,-21719.3,78.11,0.411867
1005000,76,336.48,-21676.7,75.057,0.405689
1020000,80,365.839,-21677.9,82.6346,0.395533
1035000,77,332.706,-21671.5,72.3416,0.398133
1050000,79,329.882,-21690,79.2328,0.418133
1065000,61,258.259,-21722.1,48.1582,0.39852
1080000,74,291.507,-21678,80.325,0.397967
