generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.649546,-24147.8,100,1
15000,0,0.0283528,-21992.5,0.587825,0.14999
30000,0,1.06142,-21999,0.828495,0.149733
45000,3,12.5407,-21973.2,3.32361,0.1877
60000,1,5.95663,-21976.8,1.79464,0.20523
75000,1,6.15454,-21972.7,0.983158,0.3103
90000,1,4.78788,-21974.4,1.74611,0.327767
105000,1,6.41367,-21973.6,2.5827,0.312933
120000,3,10.6604,-21940.5,4.98621,0.178022
135000,3,13.9215,-21938.6,4.37953,0.264533
150000,3,8.12844,-21937.5,4.43156,0.2662
165000,2,12.7054,-21981.7,0.943224,0.33155
180000,4,15.9895,-21931.9,5.57153,0.2865
195000,7,32.8792,-21933.1,6.69054,0.3012
210000,7,26.2956,-21882.7,8.21187,0.291296
225000,7,29.7197,-21870.2,4.81166,0.3164
240000,14,66.4774,-21860.5,10.0027,0.334533
255000,9,42.099,-21864.3,10.3295,0.357867
270000,8,35.0851,-21853.1,5.57704,0.323
285000,10,45.8085,-21843.9,13.5233,0.322333
300000,4,21.4224,-21907.5,4.25554,0.325496
315000,13,61.6162,-21831.1,12.2115,0.336
330000,9,35.9644,-21854.2,8.38847,0.302193
345000,17,70.1566,-21806.4,17.0882,0.343933
360000,18,69.919,-21801.9,20.6264,0.356067
375000,23,99.0016,-21763.9,31.0693,0.363133
390000,11,49.0324,-21817,13.3414,0.3273
405000,15,65.0784,-21793,13.8231,0.321571
420000,13,58.6735,-21791.7,12.5786,0.354467
435000,29,125.375,-21722,32.6018,0.36735
450000,18,76.3904,-21783.2,18.4131,0.3423
465000,16,74.2579,-21785.7,14.9346,0.343644
480000,29,129,-21692.7,36.8955,0.360489
495000,42,181.451,-21696.7,48.8308,0.389733
510000,47,191.035,-21695.5,46.8245,0.394067
525000,39,185.194,-21710,52.392,0.355227
540000,25,114.578,-21753.9,30.21,0.367053
555000,58,255.139,-21700.9,50.0445,0.394967
570000,41,184.965,-21699.5,38.0919,0.3897
585000,55,226.301,-21683.2,61.8789,0.389333
600000,48,194.581,-21677.2,53.8743,0.407022
615000,37,173.285,-21729.7,43.2497,0.36988
630000,37,152.108,-21684.8,26.4944,0.394222
645000,45,193.774,-21702.4,50.6402,0.3886
660000,26,121.97,-21721,27.4812,0.367933
675000,33,154.191,-21725.7,32.4972,0.360467
690000,27,108.051,-21690.9,33.5151,0.361833
705000,31,143.87,-21710.8,28.4754,0.3727
720000,39,168.926,-21695.4,44.8154,0.37932
735000,40,162.445,-21658,37.0863,0.359333
750000,39,160.773,-21664,32.4751,0.3986
765000,46,200.366,-21664.4,34.9868,0.409356
780000,45,198.801,-21678.5,44.084,0.391467
795000,46,207.329,-21676.2,38.7676,0.371944
810000,57,241.582,-21645.1,48.2914,0.395067
825000,47,212.073,-21681.4,51.512,0.400767
840000,59,261.568,-21652.9,62.3088,0.393133
855000,54,249.585,-21658.2,52.5427,0.407933
870000,42,170.821,-21661,55.4069,0.383147
885000,55,253.963,-21668.3,55.1475,0.408333
900000,73,328.739,-21615.9,74.8509,0.414817
915000,60,265.235,-21638,59.2535,0.4074
930000,64,268.861,-21617.1,64.1629,0.4066
945000,54,239.974,-21641.6,54.495,0.387787
960000,57,245.456,-21617.1,75.8227,0.3859
975000,71,317.403,-21612.8,69.8211,0.400333
990000,71,300.168,-21616.6,56.298,0.399733
1005000,40,182.009,-21655.3,35.1652,0.382917
1020000,57,244.028,-21643.3,56.8381,0.398156
1035000,59,263.228,-21633,46.599,0.3928
1050000,64,301.51,-21628.4,70.9306,0.411333
1065000,66,291.359,-21631.1,73.9714,0.401667
1080000,70,311.267,-21621.8,73.1155,0.411333
1095000,59,267.763,-21603.9,55.298,0.3896
1110000,70,293.408,-21599.3,64.1643,0.390108
1125000,65,292.895,-21631.4,60.3071,0.3879
1140000,70,302.558,-21585.1,76.5388,0.4086
1155000,68,282.47,-21636.1,82.8387,0.392
1170000,67,272.114,-21608.4,78.0086,0.403667
1185000,55,241.18,-21636.8,56.1877,0.386489
1200000,57,260.99,-21653.2,54.8225,0.387733
1215000,49,212.519,-21647.5,48.9317,0.374733
1230000,52,240.186,-21630.5,67.1631,0.376067
1245000,67,298.868,-21605,67.0164,0.388211
1260000,57,252.978,-21631.4,61.4313,0.3956
1275000,59,251.944,-21614,63.5522,0.392333
1290000,64,289.739,-21620.1,71.8777,0.386756
1305000,63,275.167,-21608.1,79.5649,0.3956
1320000,62,271.317,-21623.3,55.3848,0.405622
1335000,69,286.981,-21617.6,74.0325,0.4003
1350000,60,254.353,-21620.7,69.5031,0.3998
1365000,50,214.966,-21631.5,41.9256,0.391747
1380000,61,254.115,-21631.1,65.0475,0.4047
1395000,51,209.763,-21657.7,40.3637,0.404387
1410000,56,244.597,-21623.1,67.6673,0.395511
1425000,45,190.822,-21646.3,41.4483,0.393833
1440000,49,201.928,-21628.8,43.3359,0.379867
1455000,74,340.221,-21637.3,50.3412,0.400373
1470000,58,261.767,-21654,43.7691,0.397667
1485000,46,188.136,-21651.6,45.5423,0.378844
1500000,64,272.966,-21631.4,68.0027,0.397756
1515000,52,225.695,-21643.4,52.8014,0.390889
1530000,57,233.682,-21620.4,55.7915,0.386867
1545000,55,238.466,-21623.9,58.8963,0.394356
1560000,60,252.11,-21647.9,67.373,0.3892
1575000,56,236.234,-21616.5,50.4848,0.395956
1590000,71,308.057,-21635.8,68.9322,0.397767
1605000,63,263.025,-21650.9,71.5718,0.395867
1620000,50,207.246,-21631,42.1632,0.398924
