generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.641453,-24236.4,100,0
15000,1,3.74988,-22068.9,0.802182,0.217919
30000,1,4.46264,-22067.8,6.19516,0.183467
45000,2,9.04445,-22060.3,2.44,0.235195
60000,4,14.8227,-22003.9,5.26222,0.227233
75000,4,16.3408,-22003.5,2.53051,0.283733
90000,3,17.5236,-22009,2.91228,0.228989
105000,3,17.0127,-22009.3,6.15392,0.325533
120000,8,39.1302,-21983.5,9.79444,0.31
135000,14,59.3258,-21911.8,14.2854,0.322833
150000,15,65.6134,-21899.3,15.2093,0.352133
165000,13,57.892,-21899.1,10.95,0.328156
180000,20,83.6445,-21878.8,25.0044,0.332733
195000,26,119.948,-21833.7,23.9096,0.348022
210000,23,103.795,-21849,23.6743,0.371333
225000,30,130.657,-21843.2,33.3696,0.3734
240000,16,68.8501,-21852.9,23.6698,0.335033
255000,28,112.913,-21791.6,28.6641,0.377467
270000,36,158.738,-21807.2,44.0386,0.3896
285000,38,170.279,-21775.7,49.6923,0.391467
300000,42,176.537,-21774.9,44.9028,0.377067
315000,36,160.088,-21787.1,50.2803,0.351213
330000,46,208.764,-21751.9,49.1333,0.3792
345000,37,169.567,-21737.8,33.2071,0.373533
360000,39,163.772,-21756.1,38.1263,0.375933
375000,43,202.595,-21753.7,36.29,0.387667
390000,39,178.532,-21758.1,57.5779,0.388867
405000,43,183.752,-21772.3,38.4396,0.373489
420000,35,162.261,-21761,36.7624,0.369333
435000,41,178.717,-21734.4,43.465,0.382933
450000,41,175.699,-21765.8,55.5517,0.373367
465000,44,190.843,-21752.8,49.3988,0.3849
480000,22,93.6904,-21799.4,21.8653,0.336384
495000,56,246.792,-21735.9,70.5488,0.387822
510000,50,225.573,-21716.5,52.752,0.388467
525000,66,300.277,-21716.7,83.5054,0.408733
540000,54,241.987,-21727.3,48.4455,0.399933
555000,59,223.87,-21710,57.2714,0.387733
570000,69,308.341,-21704.4,71.2571,0.3984
585000,47,214.025,-21732.5,46.5562,0.38439
600000,44,180.36,-21717.6,41.3133,0.382167
615000,42,162.277,-21747,34.9501,0.378833
630000,53,236.696,-21736.9,60.1279,0.3914
645000,60,264.403,-21716,59.893,0.398933
660000,62,283.937,-21696.9,54.0176,0.394333
675000,63,281.93,-21733.1,70.7418,0.406333
690000,57,245.873,-21727.3,61.0138,0.393196
705000,53,231.88,-21730.9,51.1272,0.386267
720000,63,286.93,-21677.5,57.5136,0.390333
735000,64,283.617,-21697.9,59.1462,0.392933
750000,38,172.441,-21747.5,38.8361,0.389267
765000,56,243.89,-21688.7,52.8374,0.394167
780000,66,303.949,-21703.9,70.6555,0.385733
795000,40,172.061,-21763.6,45.7715,0.372778
810000,58,256.974,-21724.1,60.4811,0.398133
825000,68,301.888,-21707.5,83.7314,0.405267
840000,56,244.791,-21702.9,49.7467,0.395467
855000,54,240.065,-21726.1,57.1272,0.3888
870000,50,227.84,-21716.2,47.6688,0.389533
885000,47,207.807,-21708.7,44.1142,0.38
900000,50,224.44,-21711.1,46.1539,0.3882
915000,43,181.446,-21741.2,33.9518,0.376517
930000,61,272.392,-21695,74.7968,0.383267
945000,65,287.809,-21676.5,71.242,0.393733
960000,45,186.955,-21723.9,65.4854,0.395086
975000,61,257.062,-21684.1,56.662,0.3912
990000,77,341.355,-21706.6,94.8012,0.398
1005000,76,340.045,-21698.9,64.7213,0.421933
1020000,65,285.1,-21699.4,57.2183,0.404467
1035000,49,217.304,-21686.4,58.3897,0.3944
1050000,61,252.333,-21697.4,51.5272,0.388
1065000,42,184.177,-21758.3,34.8657,0.388507
1080000,62,262.095,-21711.3,68.0108,0.381333
1095000,50,207.207,-21734.2,46.5612,0.397067
1110000,63,298.947,-21701,62.0071,0.3846
1125000,60,250.256,-21706.6,70.214,0.390733
1140000,62,267.461,-21698.7,69.4198,0.398133
1155000,50,223.288,-21732.8,47.2457,0.3814
1170000,52,233.666,-21678.6,46.333,0.381933
1185000,46,188.78,-21734.6,52.393,0.370367
1200000,42,191.269,-21737.1,46.3186,0.373874
1215000,72,318.53,-21685.4,73.1883,0.382044
1230000,49,206.951,-21730.3,51.0569,0.367311
1245000,59,258.592,-21692.9,49.0381,0.3944
1260000,61,271.96,-21684.3,70.686,0.394467
1275000,65,298.195,-21688.4,57.5125,0.402667
1290000,66,277.019,-21696.7,72.6618,0.402067
1305000,57,252.775,-21714.2,64.7297,0.386747
1320000,48,215.883,-21711.9,59.2076,0.385133
1335000,51,217.647,-21724.7,62.4813,0.399933
1350000,49,215.084,-21760.8,53.1019,0.379687
1365000,57,255.153,-21743.3,69.1866,0.4082
1380000,54,237.248,-21684.3,57.0672,0.4023
1395000,62,274.598,-21670.5,62.5296,0.398533
1410000,57,261.749,-21749.6,58.1367,0.3986
1425000,72,327.754,-21699.5,61.5042,0.4048
1440000,73,325.624,-21675.8,64.2462,0.4062
1455000,74,321.7,-21680.5,78.8862,0.412467
1470000,64,291.911,-21667.5,54.9778,0.406
1485000,70,320.66,-21665.4,81.4291,0.401667
1500000,69,300.999,-21694,63.6052,0.405333
1515000,73,319.673,-21672.1,76.652,0.4158
1530000,47,200.021,-21741.8,57.7354,0.390979
1545000,58,257.663,-21695.3,57.6307,0.391067
1560000,49,220.013,-21749,43.9043,0.389287
1575000,64,278.858,-21717.9,58.9644,0.391867
1590000,57,264.304,-21709.9,58.8289,0.3956
1605000,58,247.448,-21697.5,61.178,0.3972
1620000,78,349.093,-21696.9,79.6127,0.410533
1635000,60,251.308,-21707.1,47.4281,0.413
1650000,58,255.392,-21695.2,50.5739,0.396333
1665000,37,163.739,-21737.2,44.5448,0.396333
1680000,62,268.342,-21711.6,72.5573,0.390433
1695000,60,255.33,-21700.9,68.7722,0.4036
1710000,66,307.091,-21746.3,82.0972,0.393017
1725000,68,286.154,-21705,65.1542,0.401767
1740000,49,223.516,-21736.4,46.4188,0.392267
1755000,56,257.578,-21732.8,52.0716,0.3965
1770000,68,298.077,-21729.4,58.2822,0.404133
1785000,44,205.974,-21723.1,52.6784,0.395889
1800000,52,222.845,-21726.8,50.6307,0.382333
1815000,51,241.681,-21733.6,50.6753,0.396333
1830000,54,235.577,-21724.5,67.6458,0.394933
1845000,55,232.84,-21715.3,52.3745,0.401233
1860000,60,264.46,-21711.1,61.4846,0.3902
1875000,58,253.362,-21705.7,48.2584,0.405133
1890000,49,232.078,-21726,43.4073,0.387933
1905000,59,261.536,-21712.3,64.7824,0.398747
1920000,46,201.959,-21779.2,41.2308,0.375702
1935000,40,168.786,-21751.3,34.0429,0.393133
1950000,64,284.562,-21727.2,53.3212,0.389356
1965000,55,240.549,-21711.1,59.6038,0.3968
1980000,41,179.396,-21781.4,38.8781,0.390233
1995000,50,211.128,-21708,49.1309,0.382367
2010000,48,226.572,-21745.5,44.2136,0.37836
2025000,32,137.57,-21757.3,32.7069,0.375356
2040000,59,250.006,-21718.1,56.4156,0.390567
2055000,38,148.354,-21720.7,37.6223,0.388067
2070000,44,184.26,-21732.8,46.6776,0.384387
2085000,54,229.712,-21724.8,44.4971,0.387167
2100000,55,233.797,-21718.5,47.4424,0.410267
2115000,45,204.027,-21762.5,55.5468,0.373611
2130000,41,175.111,-21732.8,38.8064,0.391767
