generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-88.8344,-22280.1,100,1
15000,0,0.199435,-22014.7,0.219155,0.150057
30000,2,11.4772,-21979.4,0.339379,0.248633
45000,2,11.5197,-21976.3,2.07502,0.341133
60000,2,12.1724,-21975.7,3.26581,0.320067
75000,4,17.5651,-21945.4,5.29258,0.294876
90000,4,13.2126,-21911.2,3.46122,0.326567
105000,3,10.426,-21915.5,3.75878,0.305733
120000,5,21.1482,-21889.2,6.36535,0.310333
135000,10,40.9188,-21876.1,16.7989,0.306838
150000,14,46.6532,-21886.3,14.8622,0.331933
165000,10,40.2326,-21850.9,14.2828,0.321556
180000,12,51.2466,-21864.7,7.37969,0.3401
195000,10,39.0618,-21853.9,7.73371,0.311308
210000,13,47.0708,-21826.4,9.42556,0.330689
225000,14,51.9724,-21794.9,22.6961,0.332
240000,14,57.8852,-21825.6,12.1096,0.3354
255000,15,61.4897,-21816.6,15.0359,0.337547
270000,21,84.773,-21784.1,16.078,0.364533
285000,11,46.8513,-21807.7,13.0986,0.300722
300000,23,99.7131,-21796.1,27.6547,0.360578
315000,19,92.8349,-21787.3,16.0368,0.344667
330000,19,87.0244,-21782.9,18.3105,0.358933
345000,30,130.289,-21749.4,40.2164,0.378573
360000,31,115.519,-21737.4,31.2816,0.379333
375000,16,72.9106,-21761.7,22.8689,0.353889
390000,22,98.4912,-21743.8,22.5577,0.336
405000,29,121.92,-21708.9,28.328,0.377
420000,15,62.6083,-21794.6,15.0978,0.315348
435000,22,97.5157,-21740.8,21.4572,0.351511
450000,32,134.218,-21709.6,31.771,0.361667
465000,41,167.976,-21692.1,48.2481,0.371167
480000,45,185.627,-21697.5,47.9286,0.390667
495000,33,139.867,-21704.3,32.1608,0.371778
510000,44,180.874,-21681.8,31.5798,0.397467
525000,35,154.817,-21691.1,33.4544,0.3763
540000,43,174.893,-21674.2,43.4919,0.376567
555000,46,194.801,-21672.5,42.3576,0.381067
570000,52,222.824,-21664.5,63.2123,0.386133
585000,40,182.777,-21676.4,34.5317,0.4068
600000,43,180.419,-21642.6,47.4336,0.378133
615000,44,160.278,-21652.7,64.8187,0.3837
630000,45,183.864,-21650.5,38.1943,0.398133
645000,42,173.804,-21686.2,51.0466,0.3832
660000,48,195.921,-21673,55.0749,0.399067
675000,53,242.701,-21667.8,50.9108,0.398067
690000,48,196.473,-21656.2,48.4979,0.36483
705000,45,174.252,-21649.7,44.5525,0.394467
720000,53,211.881,-21652.7,56.6655,0.390733
735000,67,289.696,-21621.6,67.2046,0.408133
750000,45,190.866,-21639.8,54.0423,0.3788
765000,38,156.534,-21670.5,48.9206,0.377267
780000,51,226.972,-21642.5,38.2426,0.400222
795000,50,215.379,-21676.7,40.6594,0.370313
810000,57,252.918,-21635.9,45.0133,0.399933
825000,44,180.949,-21658.7,35.3728,0.392933
840000,45,199.793,-21644,42.6271,0.3885
855000,37,159.327,-21652.8,43.5664,0.385544
870000,46,204.409,-21669.8,42.5265,0.382067
885000,37,165.926,-21662.5,37.762,0.3691
900000,43,174.251,-21666.8,36.7995,0.3788
915000,35,139.935,-21647,43.7024,0.3742
930000,39,164.25,-21650.2,38.8787,0.372933
945000,45,206.776,-21657.5,45.4496,0.389378
